"gene","module","module_membership","gene_significance","gene_significance_p","gene_significance_FDR"
"ARHGAP21","grey",0.314538711948526,-0.0409875045512408,0.246282293329218,0.28060930404253
"C1QL1","turquoise",0.83291238001162,0.049420811945281,0.162038195558709,0.190502800494561
"SPG11","brown",0.786638009493126,-0.0753338718130126,0.0329140858682883,0.0429239629790472
"FUK","turquoise",0.462396102376625,-0.169113628123565,1.46102712552381e-06,3.19379586862464e-06
"CAPN5","turquoise",0.753207437705528,0.0122547158759469,0.728951641279618,0.755857490480612
"MTMR10","brown",0.786440737317522,0.0620163457137327,0.079220176977868,0.0978297414421661
"HIF1A","brown",0.753534278280351,0.136221008497314,0.000108942500140868,0.000197202532865396
"WLS","green",0.529955162530064,-0.139748146250793,7.15893806721681e-05,0.000132417935857079
"POMP","red",0.675585109705234,0.349939924081081,1.62047579125701e-24,1.08389315700919e-23
"COX5B","grey",0.227710073659409,0.0675744118424844,0.0557630770192431,0.0703173988512855
"NDUFA6","grey",0.602917943935935,0.220527346619906,2.72986137556972e-10,8.02310368048279e-10
"PRSS23","blue",0.523375043646991,-0.538419216709012,1.76517867318832e-61,1.28679290872045e-59
"MAPKSP1","brown",0.868878676582732,0.158621661473968,6.37055322521315e-06,1.31592596929708e-05
"SELK","turquoise",0.568864300111723,0.136839226901345,0.000101286539410651,0.000184096317016234
"SMARCE1","yellow",0.876046629420455,-0.431609426416685,1.00323066108156e-37,1.38884744643479e-36
"KRT222","yellow",0.751564680759153,-0.317298729552856,3.23649517095456e-20,1.73385820367696e-19
"SRRM1","blue",0.72822048541173,-0.518697678577165,1.9480507282372e-56,9.37992175551457e-55
"PCMT1","red",0.78900577259266,0.394417790669117,3.00483549630271e-31,2.94550597841826e-30
"S100A2","turquoise",0.562082828562562,0.17583500912679,5.41754686970095e-07,1.23245713697838e-06
"SSBP2","blue",0.612315222111842,-0.569099181511414,5.07030530197819e-70,7.9999693792034e-68
"TMED1","grey",0.325758498152019,0.15524354595411,1.00367483802457e-05,2.0359856964366e-05
"TCEA2","turquoise",0.371403645075601,-0.312862603216504,1.13552211611306e-19,5.91005139330782e-19
"R3HCC1","blue",0.405657268449187,-0.0682976853953504,0.0531863726538835,0.0673483553460236
"PAN2","blue",0.718417825258626,-0.505802092858852,2.58366921698941e-53,9.95274315762007e-52
"NRGN","turquoise",0.313088417798961,0.0862570409742267,0.0145451371456429,0.0199251771697805
"ADA","blue",0.760856943419391,-0.425953845788338,1.09496266081035e-36,1.40130888080151e-35
"ZNF302","yellow",0.504151314303542,-0.188774790751528,7.19676503988834e-08,1.76254177608832e-07
"HES6","turquoise",0.395994103216514,0.133333950312147,0.000152479300545123,0.000271950539436162
"EXOC4","blue",0.527675677965841,-0.343457691112145,1.27383144257601e-23,8.16017272279784e-23
"C4orf27","brown",0.602737696012554,0.0834416726324681,0.0181045833721635,0.024492410734125
"ZBED1","green",0.758039057448986,-0.0770031583179075,0.0292177521957882,0.0384079057054427
"PAQR4","turquoise",0.829168334800339,0.16755307127745,1.82944491098098e-06,3.95858472377963e-06
"PPCDC","green",0.580013349667034,-0.11854908447626,0.000768505547860454,0.00125537468447833
"C1orf216","blue",0.502386789818701,-0.210102016260715,1.87931698877783e-09,5.20085849993826e-09
"PDCD10","brown",0.531362528371767,0.400114375634101,3.45196858601107e-32,3.59816960847742e-31
"PUM2","yellow",0.452246026835466,-0.22839750519657,5.96005814085371e-11,1.82914867216502e-10
"TNFRSF1B","green",0.776240759661537,-0.113735784005728,0.00125356532979399,0.00198987947471985
"PRKCH","blue",0.623815237991176,-0.503300605112242,1.00608647821525e-52,3.70226966648028e-51
"MKNK1","red",0.745181046414335,0.390561497245087,1.26954207955177e-30,1.20054069558926e-29
"PVRL1","grey",0.0628189042197711,-0.0316905890493019,0.37009775084881,0.408505016442653
"PLCD1","grey",-0.180922359596455,-0.123901170972787,0.000436586655543502,0.000735498771178888
"MADD","blue",0.575505974005282,-0.379533590163278,7.04807557894435e-29,6.10833216841843e-28
"SLC26A6","red",0.453662706465183,0.333005700535227,3.20052143151289e-22,1.91399822679987e-21
"TSC1","blue",0.451039765744924,-0.279323169066579,7.69667327982921e-16,3.21779611023858e-15
"MTIF2","yellow",0.798882974786554,-0.301717469961426,2.42423284568419e-18,1.16976597891037e-17
"C10orf137","yellow",0.838175321733606,-0.356036805522312,2.22905164170424e-25,1.56074266317018e-24
"C5orf53","yellow",0.67571444272624,-0.405196493860539,4.83181428090553e-33,5.23052978265695e-32
"ITM2C","grey",0.335834782668152,-0.121514278349917,0.000563383932243079,0.000938402911290785
"EHD1","red",0.501386578031282,0.267103391282245,1.44112674985677e-14,5.60205801716175e-14
"NDUFA2","grey",0.527048870057976,0.150607659154277,1.84432224470981e-05,3.64184872528161e-05
"PELP1","turquoise",0.321729757413349,-0.30673375788041,6.21293557382805e-19,3.09920276913606e-18
"NDUFS2","green",0.614602380791403,-0.178404867384202,3.66995605867453e-07,8.46426789824053e-07
"MON1B","black",0.790416446351557,-0.0129606291764625,0.71400484122589,0.742407152240066
"PDHX","yellow",0.798764112033299,-0.195547514616749,2.36163153315897e-08,6.02597961872507e-08
"IL8","grey",-0.151138138575049,0.00549339173631134,0.876561791704088,0.892209147830301
"C16orf62","blue",0.465618039627109,-0.231792091748568,3.03787982143935e-11,9.52376150880198e-11
"DNAJC25-GNG10","brown",0.705245345827731,0.433906164981849,3.7516493161048e-38,5.31506725988869e-37
"PABPN1","green",0.707240972039132,-0.182718699337024,1.88459491345171e-07,4.44993116300467e-07
"SH3GLB1","red",0.7111420775634,0.440564757572337,2.07526043296073e-39,3.21707263349148e-38
"BEX2","blue",0.580528200273157,-0.24364264229255,2.65685658680215e-12,8.9530936707979e-12
"PTPRCAP","blue",0.798844946181573,-0.389918195219544,1.61154130244201e-30,1.51648143149731e-29
"SRPK1","black",0.724872385818698,0.54666113886873,1.09277035164396e-63,9.25480066929052e-62
"ZBED5","brown",0.785593195013632,-0.11084127236463,0.0016678257366916,0.00260404186460809
"MRPS30","yellow",0.812766005235995,-0.356596396561117,1.85396179635943e-25,1.30445522116481e-24
"TMEM85","blue",0.65717801145112,-0.321309487767921,1.02161064192699e-20,5.64089711108102e-20
"NUDCD3","blue",0.751052284769136,-0.476233160602067,1.2240383133395e-46,2.943313839884e-45
"SUPV3L1","blue",0.696714367182834,-0.424725098883663,1.8294709498237e-36,2.31050947369181e-35
"HCK","black",0.844439116333512,0.223986986992993,1.4081515955621e-10,4.22372137439696e-10
"SEC63","yellow",0.827791052880954,-0.246291280861154,1.51367602064501e-12,5.19502991829237e-12
"FAM192A","green",0.672943818220536,-0.132317644650075,0.000171363478674347,0.000303469333851649
"PALMD","turquoise",0.530977960206147,0.0589118165045212,0.0954735818997611,0.116465231552791
"DHRS1","green",0.428562743691355,-0.0511896916720069,0.147516289718742,0.174642062388783
"ATP2A2","yellow",0.727989480767527,-0.185655400651923,1.18631958019044e-07,2.85142506774488e-07
"PNMA1","yellow",0.454795556804739,-0.266563489423501,1.63471579441604e-14,6.32896017481814e-14
"SMC1A","yellow",0.562481779907788,-0.351451523734396,9.94944509507814e-25,6.7133982779795e-24
"ZCCHC14","yellow",0.45383763074051,-0.392778833445046,5.55668313237814e-31,5.37379314179105e-30
"PSMC4","blue",0.546904237837419,-0.305395431574154,8.95719645702035e-19,4.41081610910476e-18
"ARL5A","yellow",0.870395390451856,-0.244849133959421,2.05791299665838e-12,6.97969431552157e-12
"TPRKB","yellow",0.614545759342371,0.0448359348451389,0.204657497934249,0.236671190884205
"TMEM59L","turquoise",0.564715366587954,0.0640719812762597,0.0697506207525453,0.0867401910848431
"PIP5K1A","grey",-0.143972669503483,0.10142656654261,0.00403646270150837,0.00598121412530213
"FOXO3","turquoise",0.653390464095164,0.145881145745528,3.36775909916067e-05,6.45959189077979e-05
"RFC1","yellow",0.759179652794896,-0.43968641370159,3.05147008538418e-39,4.68000432003396e-38
"SPAG9","green",0.650362083382716,-0.144347864640784,4.07818512566986e-05,7.74740825951928e-05
"POLG","blue",0.648442803592472,-0.363332182122628,1.96019229954442e-26,1.45661257459049e-25
"TGFBR3","blue",0.677733466776587,-0.489852640550675,1.24187670993154e-49,3.70568288730349e-48
"ADCK2","blue",0.495447455766454,-0.350839131136503,1.21272299038105e-24,8.14944189218726e-24
"CHST2","grey",0.12840782425369,-0.0193724937230983,0.583817514512642,0.619875565279924
"OTUD5","turquoise",0.478266317242676,-0.0385380694041676,0.275675442494829,0.310961683151056
"RGS19","black",0.812296958022944,0.20762032639173,2.9322395814961e-09,7.9975220221814e-09
"IRF7","grey",-0.383364790505548,0.0389666466545976,0.270367139411345,0.305602425097142
"PAK4","turquoise",0.887213811973409,0.0192742162665985,0.585727756492253,0.621674557618667
"IQSEC1","black",0.838803116028473,0.118371183424967,0.00078278319417228,0.00127761043367951
"WWP2","green",0.455986480057144,-0.00268269861505154,0.939534773846394,0.948427828673337
"ARID5B","brown",0.439880027668097,-0.022885524811234,0.517513574833057,0.556037439825294
"ANKS1A","red",0.78472484455478,0.206364088589555,3.66511797936858e-09,9.93290091443938e-09
"TGIF2","blue",0.72407974662236,-0.468583535327297,5.14082381225207e-45,1.14308897045404e-43
"SLC35D2","yellow",0.416524192023546,-0.109148468410704,0.00196499335097615,0.00303862777699458
"LOC100294221","turquoise",0.606072916168762,0.127436916212596,0.000296778966027036,0.00051027020909082
"STK19","green",0.437794112501759,0.0191123471833704,0.588880340616913,0.624847882379144
"MMD","grey",0.262472460225624,0.0156947771813107,0.657184319285729,0.689134103198564
"TNFAIP3","brown",0.332962575948796,0.0609058326110966,0.0847549170836537,0.104150979939136
"LSM14B","brown",0.474386500380259,-0.0989199374353579,0.00504911225966331,0.00738203541594339
"AURKA","grey",0.651131658047165,0.138308935459141,8.50710241454505e-05,0.000156126203968658
"PGPEP1","red",0.381774156531131,0.113425631608496,0.00129291453817918,0.00205036343807625
"MPP5","grey",0.119105889490152,-0.119968546116116,0.000662936889956781,0.00109081529978889
"EPB41L5","grey",-0.15625029777735,-0.0724856693612433,0.0401440217345428,0.0517375900568943
"PRKAB2","yellow",0.693417589077523,-0.277956837482913,1.07591248033572e-15,4.45127871713608e-15
"FAM160A2","red",0.681648047576574,0.304359017492065,1.18752685305063e-18,5.80804003967609e-18
"NUFIP2","brown",0.69103240382576,0.0263527288309317,0.456111976846104,0.495099213016061
"DDX6","brown",0.522540950924529,-0.0800276503895918,0.0234236897027969,0.0311972777517131
"CD46","brown",0.682360527763767,-0.177009374749424,4.53745627567303e-07,1.03922094617622e-06
"LPL","grey",0.0330159610831111,0.0864292837248334,0.014348891573625,0.0196703800458239
"ARPP19","brown",0.750584457509081,0.0140564403154264,0.691019736931406,0.720547286798473
"CAPN2","blue",0.591085190179482,-0.330347480473925,7.12547985370902e-22,4.18304163888993e-21
"HTATIP2","brown",0.573958328362097,0.301978359401213,2.25998590835739e-18,1.09142631834215e-17
"YKT6","red",0.677161652788456,0.106819561430875,0.0024533225685113,0.00375214039889963
"TAGLN2","green",0.503903924620363,-0.143688196319812,4.42562019965251e-05,8.36329671199304e-05
"CCL4","blue",0.388604779466042,-0.269263930124672,8.67767260453313e-15,3.41824326467211e-14
"KLHL21","green",0.741095194780025,-0.164208795662167,2.94177916248257e-06,6.26195017436226e-06
"TMED5","brown",0.879563629750467,0.166645425449532,2.08310351134121e-06,4.48890294548701e-06
"IFI6","grey",-0.301587230728677,-0.064137194236432,0.0694660925312444,0.0864236826285238
"RNASE4","grey",-0.0946919208735978,0.0921895087403228,0.00899450057821771,0.0127068143824251
"OS9","black",0.819785053544659,0.180633479196696,2.60611880148982e-07,6.09116809163145e-07
"NDUFB7","blue",0.359592587791271,0.028295914303219,0.423572056671963,0.462743331949888
"FKBP2","blue",0.505379499773234,-0.18704452026755,9.50584648451658e-08,2.30356279841494e-07
"CRKL","grey",-0.173591429332343,-0.203358304060236,6.21496594779102e-09,1.66396973004781e-08
"DDX20","yellow",0.764891069728913,-0.436852439582366,1.05053075797348e-38,1.54140296437434e-37
"MSRB2","red",0.564879133568444,0.253778538327998,2.97640265531348e-13,1.06235530783702e-12
"AHSP","turquoise",0.745590520519398,0.263194483431195,3.56634949916937e-14,1.34679388627649e-13
"DHFR","red",0.488408327539613,0.133282016621384,0.000153394854631572,0.000273456420932741
"TADA3","red",0.686711069952785,0.253074343254557,3.47628043484445e-13,1.2350338694799e-12
"ANKH","turquoise",0.578541384988218,-0.157974104043348,6.95567012537413e-06,1.43165490536203e-05
"BTBD6","blue",0.52852547193381,-0.212974506446707,1.11529073293977e-09,3.14850947598047e-09
"PAPOLA","brown",0.906153575584073,0.034376310869491,0.330905064807672,0.368853627838456
"PQLC3","yellow",0.709226150438484,-0.361950142878454,3.12190732709265e-26,2.30205688818522e-25
"CBFB","brown",0.804282565866572,-0.168589232438753,1.57606786221428e-06,3.43224610266289e-06
"WDFY1","yellow",0.646791719380388,-0.213696021411689,9.77151787407291e-10,2.7707617644897e-09
"ZNF652","green",0.846320375653743,-0.27589742463867,1.77628085739361e-15,7.25503649484382e-15
"PIK3AP1","brown",0.728864336699812,0.172944000835464,8.33992250680479e-07,1.86849304480408e-06
"PIP5K1C","green",0.397677392215864,-0.179754137784355,2.98451728507572e-07,6.93897256550305e-07
"FADS3","turquoise",0.619805841161385,-0.0206904580916255,0.558484303706671,0.595889042157799
"CCDC94","blue",0.393877476525849,-0.22919871078226,5.08846647693849e-11,1.56876222915893e-10
"FTSJ3","blue",0.535994912852096,-0.293030764636675,2.40718756469567e-17,1.10067432989935e-16
"UVRAG","green",0.575803320633752,-0.254489520544649,2.54336819218817e-13,9.12886096529239e-13
"ARAP1","green",0.881763231845795,-0.0790964498243495,0.0250911368077953,0.0332872280295077
"CYGB","turquoise",0.812591591274537,0.109415911041102,0.00191502702799855,0.00296428992185019
"ACSL4","brown",0.767496961574625,0.283115257014733,3.00809709444252e-16,1.28608991587932e-15
"ALKBH5","turquoise",0.537214870585257,-0.107815158906707,0.00223238842948692,0.00342561283384364
"SNRK","brown",0.713209023193056,-0.225911842310302,9.69709657621068e-11,2.93460741893837e-10
"WEE1","yellow",0.510225837300301,-0.20232344591374,7.44040418479579e-09,1.98146995145614e-08
"CPNE1","black",0.354061473633224,-0.0339555756140351,0.336861193353851,0.374622692386759
"RASSF5","green",0.557331733839055,-0.209816191375885,1.97866953282935e-09,5.46661445889384e-09
"BTN2A1","brown",0.47816485324097,-0.148894678402114,2.29895531763807e-05,4.49259710698257e-05
"CEP350","black",0.586818206304736,-0.0813863057774648,0.021163329751316,0.0283605854654634
"PDE8A","yellow",0.655561441443239,-0.338751971756191,5.52206110119034e-23,3.4232023554096e-22
"ATRN","blue",0.452356771871109,-0.294486721927985,1.64734015495776e-17,7.5957021236203e-17
"SESN1","yellow",0.650121911017456,-0.29102988910644,4.03965050052639e-17,1.81610829293766e-16
"GNPAT","yellow",0.73415962924841,-0.101144744363462,0.00414032876574754,0.00612645255959407
"EIF2S3","yellow",0.713905036605706,-0.38005103809969,5.8573470079754e-29,5.09938948131978e-28
"GPATCH3","turquoise",0.401016728786345,0.0334774570360323,0.3437126562412,0.381505480831275
"HSPA13","brown",0.63428881291796,0.00452461031319202,0.898199641654224,0.911735566455747
"WDR18","blue",0.731969439120868,-0.336197533370936,1.21150556585704e-22,7.41057945169482e-22
"MOBKL3","brown",0.81639181210473,0.234405375241666,1.79515518692471e-11,5.70861331943645e-11
"REEP1","grey",-0.0786399146328537,0.115074446747127,0.00109606867151685,0.00175389260329691
"RPUSD4","blue",0.844525845526808,-0.445442809405404,2.38895590466452e-40,3.91147743758633e-39
"AAGAB","yellow",0.5616862762231,-0.102636118638647,0.00361696838694752,0.00540012869735463
"CDC5L","brown",0.707799276094576,-0.201638759020401,8.37686282984257e-09,2.22314990954209e-08
"GADD45GIP1","blue",0.499266586408306,-0.0634892229390096,0.0723358555908357,0.0897612997947906
"TRUB2","blue",0.631957043463601,-0.329778293631809,8.44887235994827e-22,4.93729638974552e-21
"SMARCC2","blue",0.524272365920642,-0.382585545633416,2.35477781292423e-29,2.08312832943635e-28
"CCDC124","turquoise",0.632741567498051,0.0527379317718438,0.135639796388536,0.161511338240789
"MMGT1","brown",0.60281512218267,0.0767832683381979,0.0296833022515515,0.0389842959331095
"PCK2","turquoise",0.365743677876953,-0.0279695119963448,0.428941169637905,0.467810282349151
"TAB1","blue",0.607334483622868,-0.393265386473239,4.63137829950418e-31,4.49782590671915e-30
"DUSP26","turquoise",0.622922066608627,0.071507257310241,0.0429196764603092,0.0550683784638344
"CYB5B","yellow",0.813758832906901,-0.428814131106574,3.28772631193678e-37,4.41867347268237e-36
"TAF10","red",0.44988817930173,0.219291008013882,3.44930299846417e-10,1.0086080714981e-09
"MVK","grey",0.0483443516020594,0.0300740597230425,0.395019666015047,0.43327649872977
"ISOC1","yellow",0.670068459782801,-0.425896964993282,1.12134502540359e-36,1.43189046592001e-35
"ITFG3","grey",0.232985002232363,-0.0187691657534675,0.595589913928643,0.63097908651859
"SENP6","brown",0.812450278467279,-0.111196718276862,0.00161092582433683,0.00252101136477059
"CPNE3","brown",0.520946427261737,0.130752998986582,0.000204777067536005,0.000359272241261188
"ELMO2","red",0.553249824101463,0.161632147370477,4.21475157615167e-06,8.83127317702654e-06
"FHL3","green",0.48414980542191,-0.0777305266385371,0.0277221860074339,0.0365211184300152
"C11orf1","blue",0.510160818981891,-0.283382285487665,2.81399710851445e-16,1.20534097046744e-15
"PJA2","brown",0.899145405602539,0.109481767695224,0.00190290305233571,0.00294671112621709
"GOT2","blue",0.851932750817988,-0.521919004550552,3.07914216928769e-57,1.6120708866298e-55
"NUPL2","yellow",0.806349829958251,-0.317722435967937,2.86766004695296e-20,1.5441658915757e-19
"KYNU","grey",-0.200690361567608,0.094232931515097,0.00757561292703542,0.0108083624047558
"PPP1R14A","grey",0.393500143753781,0.104320415374714,0.0030986447068927,0.00467455006339098
"DPCD","turquoise",0.754626823901969,0.163893823089495,3.07488573121553e-06,6.5332104504963e-06
"C7orf27","green",0.450461111592759,-0.145499966156344,3.53251747413857e-05,6.76322078908378e-05
"CGRRF1","brown",0.600699394945795,0.230121561942345,4.23818561676707e-11,1.31507063399577e-10
"LMF2","green",0.558970289265466,-0.23997977023465,5.72183445542302e-12,1.89162139086e-11
"POLR3D","turquoise",0.344135288466709,0.0354631325947508,0.315836267348208,0.353116106320779
"FAM49B","brown",0.838967668897784,0.154717126242441,1.0764324621258e-05,2.1751489646956e-05
"COMMD9","blue",0.51168855315267,-0.154214719071894,1.15053878570922e-05,2.31757707831388e-05
"THOC1","blue",0.815149626876889,-0.452150424725375,1.15363454039695e-41,2.03173740616087e-40
"C20orf72","yellow",0.667107811745067,-0.161978313119085,4.01728166324272e-06,8.42977777322457e-06
"INSIG2","brown",0.805660846177416,0.144097858632675,4.20670301526529e-05,7.97577042466266e-05
"TMEM54","turquoise",0.753431884564177,0.127022182740221,0.000310684769912857,0.000532906504818508
"FAM117A","turquoise",0.758157348951107,0.0198275428125757,0.575010595373738,0.611482969025456
"ARRDC2","blue",0.433991090354636,-0.280439234122869,5.84617641469571e-16,2.45932286137564e-15
"SAP130","green",0.675345865237716,-0.276385684988474,1.57781400416276e-15,6.46275309386438e-15
"LDOC1L","blue",0.773912374887433,-0.549599380784847,1.72320118405509e-64,1.6006315514473e-62
"DRAM1","red",0.803810709332282,0.338151639663592,6.6463201577964e-23,4.10028471223883e-22
"FAM104A","turquoise",0.753958128182291,0.128067126129926,0.000276757931790863,0.000477486198077765
"ASRGL1","blue",0.442206657530106,-0.181087972760417,2.42911947504144e-07,5.68439620347975e-07
"RAPH1","grey",-0.0884927253337513,-0.0747784521680586,0.0342294508954277,0.0445035436586637
"TACC1","green",0.803406189548417,-0.252497143655297,3.94661649829445e-13,1.3965323756484e-12
"MOAP1","yellow",0.800843374016997,-0.364850694596788,1.17239894513689e-26,8.84328163070512e-26
"BRI3","black",0.721831183479949,0.286481999498562,1.2905118499124e-16,5.62773175706887e-16
"AKR1C1","red",0.330609329871784,0.155804494330725,9.31313818850865e-06,1.89420317243939e-05
"PAICS","blue",0.660144211537954,-0.300956582776288,2.97344423061545e-18,1.42998457821415e-17
"PVR","turquoise",0.447570022761771,0.0406865706129618,0.249770491271454,0.284274359532076
"EIF3D","blue",0.903763173846027,-0.48249270226874,5.35326808065938e-48,1.41095976551567e-46
"CLCN7","blue",0.448635884326225,-0.224004365934839,1.40343814765203e-10,4.2106800168419e-10
"DEF8","black",0.495580721032794,0.117592181458578,0.000848244332071517,0.00137788276588159
"ECD","yellow",0.529977190613454,-0.270228718971653,6.90850965105704e-15,2.74009001931388e-14
"N4BP2L2","brown",0.79317139204231,-0.0135285657120995,0.702058217343424,0.731395310000141
"NRAS","brown",0.825842651642438,0.11427269251716,0.00118804649932501,0.00189187330004499
"STXBP3","brown",0.903689777237997,0.0496724863833716,0.15990869482716,0.188191309596325
"FBXO9","turquoise",0.406871376372824,0.250802593834726,5.71766400897906e-13,2.00719457651389e-12
"CBY1","blue",0.466578937328816,-0.376608759545556,1.99361660008968e-28,1.67977147036086e-27
"POLR1C","blue",0.771427741258487,-0.44110632129243,1.6352756432544e-39,2.55911750801688e-38
"FAM127B","grey",0.216793995908269,-0.050086148570437,0.156454551382182,0.184390005404684
"CCND2","blue",0.740153246297407,-0.380018814359243,5.92529724450757e-29,5.1546505787189e-28
"PDE6D","yellow",0.630117828955136,-0.151983530762638,1.5424680446557e-05,3.06735962333293e-05
"ANKLE2","yellow",0.528878917227579,-0.13941778945115,7.44926065502118e-05,0.000137500936257266
"NPTN","brown",0.787785867940561,0.0146114268980071,0.679484637863117,0.70978392119965
"VPS18","green",0.541607876890622,-0.08832162555093,0.0123415911187603,0.0170997770366753
"HSF2","yellow",0.658996934302232,-0.351712040562041,9.14475802710498e-25,6.1885618658164e-24
"NOTCH2NL","green",0.496555569681182,0.0228552183321209,0.518068487315187,0.556581740219785
"NOTCH2","green",0.605010737069342,0.128088697978435,0.000276095516830332,0.000476557494807698
"STBD1","grey",0.490392159447727,0.247815061438755,1.09183913555922e-12,3.77992280233577e-12
"TDRD7","brown",0.638314688613473,0.072620280924998,0.0397743038969762,0.0512897931353977
"SOCS3","red",0.594786608102939,0.435297866210378,2.05955645645814e-38,2.95416827714631e-37
"UNC119","green",0.76663472971852,-0.134292158593957,0.000136481015050025,0.000244591307195611
"CD79B","turquoise",0.401985443390861,-0.29757293032396,7.31925199576213e-18,3.44375590225442e-17
"DYSF","black",0.780641576109485,0.507418692469687,1.066778872029e-53,4.22239142543987e-52
"COQ10A","blue",0.666652511073492,-0.469993278932034,2.59997196754072e-45,5.88339432654892e-44
"MOBKL1A","grey",0.359387792242699,0.046809204157282,0.185411232529228,0.21608485037657
"KCNN4","blue",0.535720587407949,-0.206822954636212,3.37884480419073e-09,9.18299538807666e-09
"CAMK1","blue",0.366016880411229,-0.247073954973517,1.2802067155268e-12,4.40688014029819e-12
"C19orf2","yellow",0.861285092247735,-0.478409888313455,4.15275878206191e-47,1.02863388498471e-45
"PCDH1","turquoise",0.608439803336764,0.0953182239683883,0.00690655056308491,0.00991149381829205
"PTPRS","turquoise",0.585423183014466,0.0921067581154569,0.00905665043618,0.0127899092353999
"ZNF692","green",0.493387798415854,-0.108471463436705,0.00209686387138434,0.00323099372182005
"INTS1","grey",0.0663039280064139,-0.0887249604625186,0.011947347246546,0.0165714770695709
"EFTUD1","blue",0.68884314978943,-0.448021354411842,7.51151641291753e-41,1.26858718539566e-39
"PANX1","grey",-0.0412740197694304,-0.0896064587638198,0.0111242878339226,0.0154989170522706
"NAT9","blue",0.509981216952195,-0.285503129319084,1.65247377899284e-16,7.14995979956408e-16
"C2orf29","blue",0.677584637652809,-0.357481313550326,1.38431372625623e-25,9.80598124170929e-25
"GSTT1","turquoise",0.366560970565107,-0.0174929587655923,0.620840955658366,0.654659537423149
"AIM1","brown",0.597608473328792,0.0642804113470587,0.0688445653476535,0.0856967149761453
"MXD1","black",0.724143612751655,0.205026889729871,4.64034877014245e-09,1.25346006412994e-08
"PHLPP1","black",0.449870512034907,0.072230286762592,0.0408534424427075,0.0525930423667268
"CDK19","green",0.829663842309948,-0.169933453637331,1.29716539633293e-06,2.85128836545089e-06
"TICAM1","grey",0.0195824012772267,-0.0354443656686201,0.316092593907173,0.353368387520413
"LMNA","turquoise",0.609355111801242,0.114407998336871,0.00117204097013248,0.00186896966551099
"SPRYD3","black",0.326898540336339,-0.0613103804557198,0.0827035782279938,0.101760475807075
"SERINC1","brown",0.876182424324638,-0.0263593378211942,0.455998978291362,0.495069868221313
"RBM22","green",0.759718806249768,-0.291520686168897,3.55925614348553e-17,1.60577799689253e-16
"GUSB","grey",0.400295740051512,-0.0458036416933627,0.195045100050511,0.226441836748492
"UBE2D3","brown",0.685379196576811,-0.0374392529468038,0.28960779435913,0.325499103156179
"PANK4","green",0.694730816791473,-0.370316714809188,1.80132102915638e-27,1.42399558090756e-26
"PSMA2","brown",0.376853702971794,0.282592358527371,3.42710322384604e-16,1.4608947051169e-15
"MRPL17","blue",0.692894244542921,-0.317120798843647,3.40499523596144e-20,1.82158546808193e-19
"ZNF444","turquoise",0.550301769665515,0.0272842436322128,0.440341021468261,0.479380707492574
"NAA10","grey",0.322975282499681,-0.12869783148746,0.000257991576249412,0.000447050846282643
"UBE2I","yellow",0.645859545156983,-0.394845073170752,2.55839134987082e-31,2.51644334481743e-30
"UBR7","yellow",0.380578512566862,-0.0388175311793091,0.27220607284803,0.30736658389582
"PEX11B","yellow",0.567212683325648,-0.240190398208194,5.47678006269441e-12,1.81425230837257e-11
"TMEM63A","blue",0.368149954034225,-0.172586556160309,8.79251224922933e-07,1.96606787199812e-06
"C6orf153","blue",0.529953059942691,-0.174017560503449,7.1112721183672e-07,1.60194860667619e-06
"ITGB1BP1","yellow",0.619534431601991,-0.11209365216385,0.00147518069282073,0.00232055875715776
"AP3B1","black",0.594669052660235,-0.0548720482639999,0.120494609405618,0.144568428243115
"MAPKAP1","yellow",0.360232273853267,-0.181770997490017,2.1847400415522e-07,5.13442885096883e-07
"CTDSP1","black",0.705328475597409,0.138099330094074,8.72236207494829e-05,0.000159898402640863
"GRPEL2","yellow",0.808944083160907,-0.392299141902014,6.64777215764166e-31,6.41281739629117e-30
"PYGL","black",0.807037291374422,0.404749420134221,5.75210916658957e-33,6.20925898601487e-32
"COX4NB","yellow",0.625431027212604,-0.115145373498272,0.00108825678661312,0.00174381492323455
"WRAP53","blue",0.439322936441083,-0.224731491802098,1.21944413841908e-10,3.6691634238012e-10
"RASSF4","blue",0.482789101071653,-0.206553203070298,3.54438875231943e-09,9.62155777733094e-09
"CRY2","grey",-0.230613645306585,-0.219992836455399,3.02089491831668e-10,8.86262548883635e-10
"MAP2K5","blue",0.51013284006554,-0.352456629391178,7.18289864507558e-25,4.89542169195151e-24
"FAM111A","yellow",0.604090465873214,-0.308434979655764,3.89183871874146e-19,1.96865166282232e-18
"C9orf95","brown",0.602239210040312,0.150957122762412,1.76272975239111e-05,3.48611285852348e-05
"PIBF1","grey",0.00309552273696051,-0.0597306697697639,0.0909476164950906,0.111274128615939
"GOLGA4","yellow",0.760046461679145,-0.25565011679803,1.96559083959078e-13,7.11491995298761e-13
"PTEN","black",0.671941599755589,0.29483668549659,1.50330466739424e-17,6.95380810589446e-17
"KDM1A","blue",0.773905182833639,-0.430131453194059,1.88175380966709e-37,2.56194330729853e-36
"DMTF1","brown",0.799945595668398,-0.16784945824038,1.75323344407054e-06,3.802248693053e-06
"CRELD2","blue",0.488949804981644,-0.179535735955832,3.08640902204874e-07,7.16718933789464e-07
"ALAS1","red",0.604933390376113,0.0881442563414336,0.012518573663506,0.0173241537253709
