"sample_id","group","PC1","PC2","sample_connectivity","connectivity_z","excluded"
"GSM1691885","Sepsis",-18.5813956611758,13.3428731107182,772.228497249559,0.785860292612508,FALSE
"GSM1691886","Sepsis",-23.2875856745568,9.31073711548594,753.827500115595,-1.28205932017479,FALSE
"GSM1691887","Sepsis",4.41891749423322,-14.9795944849455,769.449015771396,0.473499814523894,FALSE
"GSM1691888","Sepsis",-14.9678884705755,-0.279682800374751,768.112354251261,0.323284662974108,FALSE
"GSM1691889","Sepsis",9.35674524498193,-16.5125639070733,769.470825108628,0.475950766278058,FALSE
"GSM1691890","Sepsis",-19.7137051519798,19.791136037456,765.868617194824,0.0711315958786697,FALSE
"GSM1691891","Sepsis",-3.14406407988198,-11.4133598879055,770.00301038532,0.535758197543587,FALSE
"GSM1691892","Sepsis",-24.584802732602,13.0141416721837,767.93775352261,0.303662885493497,FALSE
"GSM1691893","Sepsis",59.7784988266879,-35.8690282840547,713.297411628867,-5.83686492551928,FALSE
"GSM1691894","Sepsis",3.23374783392068,-5.04352484960763,765.944813279677,0.0796945763050969,FALSE
"GSM1691895","Sepsis",9.57610799661569,-7.77803031132864,770.288013875738,0.567787130718121,FALSE
"GSM1691896","Sepsis",12.8289374544664,-18.7392803396716,768.745916050237,0.394484873510358,FALSE
"GSM1691897","Sepsis",19.0566729546102,-9.34117325385668,767.171217831575,0.217518956561131,FALSE
"GSM1691898","Sepsis",-8.23099383154946,-13.6803327106806,770.537015182956,0.595770108111044,FALSE
"GSM1691899","Sepsis",33.1733610094145,5.92028902691862,763.842468684865,-0.156568686429967,FALSE
"GSM1691900","Sepsis",19.8675399685632,-3.78065103845275,764.657646009204,-0.0649583696287925,FALSE
"GSM1691901","Sepsis",-23.389671959906,-0.124132641545413,770.92715890531,0.639614789428449,FALSE
"GSM1691902","Sepsis",18.9219649613109,17.3852385530954,768.319934187199,0.346612671647919,FALSE
"GSM1691903","Sepsis",35.0118665922521,-16.6761850638559,755.659090696001,-1.07622362245452,FALSE
"GSM1691904","Sepsis",-5.30807874560953,7.02321855996359,772.093744794511,0.770716697804234,FALSE
"GSM1691905","Sepsis",9.25265005949915,16.1834507649529,768.306642852865,0.345118980259881,FALSE
"GSM1691906","Sepsis",1.74882496192788,25.0410853947558,769.534763805295,0.483136251058599,FALSE
"GSM1691907","Sepsis",-4.12497019126019,42.4726147915895,753.541622360963,-1.31418650390073,FALSE
"GSM1691908","Sepsis",2.40208004059613,-10.9066775267613,766.954856081151,0.19320404015192,FALSE
"GSM1691909","Sepsis",-11.5451727547574,8.72864396972319,765.589580892659,0.0397732603642708,FALSE
"GSM1691910","Sepsis",2.62179991106842,6.48624743616417,773.216378148429,0.89687918311052,FALSE
"GSM1691911","Sepsis",-2.43937504582272,1.7352134335151,768.509561309637,0.367923127964555,FALSE
"GSM1691912","Sepsis",4.27947029615694,4.23973505491873,763.071073842877,-0.243258690854025,FALSE
"GSM1691913","Sepsis",17.1136997551126,36.3097764140362,761.779113073527,-0.388450334243726,FALSE
"GSM1691914","Sepsis",7.88371710674899,2.72515495011449,767.230284171914,0.224156881818813,FALSE
