"gene","HC1","HC2","NSES"
"KAT14",4.04312272295644,3.48082754210608,4.04905405047373
"POLR3F",4.04312272295644,4.54624760585208,4.04905405047373
"RBBP9",4.04312272295644,4.10973135280164,3.48082754210608
"SEC23B",3.48082754210608,5.15237377129022,4.04905405047373
"SMIM26",6.66708727658494,6.68180946011435,6.68338572932004
"DTD1",5.42931587612097,4.88091111817509,4.45565018125735
"AL035563.1",4.44669159404492,4.88091111817509,3.48082754210608
"RIN2",4.04312272295644,4.88091111817509,3.48082754210608
"NAA20",5.74774357290188,5.75127484793027,5.61139554019353
"CRNKL1",5.02009356627595,4.10973135280164,5.61139554019353
"RALGAPA2",4.04312272295644,3.48082754210608,6.24474840414067
"AL117332.1",4.04312272295644,4.10973135280164,4.04905405047373
"XRN2",6.81077107757232,6.39857908435901,7.0192906112945
"THBD",6.42054890480812,6.17323145804348,6.43647455431806
"CD93",6.50749437901301,6.17323145804348,7.18873819124436
"NXT1",6.66708727658494,7.12170072754468,5.76225821868372
"GZF1",5.02009356627595,5.75127484793027,5.44289479092054
"CST3",9.97471956479112,10.0750502316316,6.13839840344629
"CST7",5.42931587612097,6.68180946011435,9.41952435878315
"APMAP",4.04312272295644,5.38075636542466,5.0321216312624
"ENTPD6",4.76169449409717,3.48082754210608,4.04905405047373
"PYGB",3.48082754210608,4.54624760585208,4.04905405047373
"AL121772.3",4.04312272295644,4.10973135280164,3.48082754210608
"ABHD12",3.48082754210608,4.54624760585208,4.04905405047373
"ZNF337",3.48082754210608,4.10973135280164,4.04905405047373
"HM13",6.42054890480812,6.04581683429422,6.13839840344629
"AL110115.2",4.04312272295644,4.10973135280164,3.48082754210608
"ID1",4.44669159404492,3.48082754210608,4.45565018125735
"BCL2L1",4.76169449409717,3.48082754210608,6.02358031004547
"PDRG1",3.48082754210608,4.54624760585208,4.45565018125735
"HCK",5.02009356627595,5.15237377129022,4.77248964499869
"TM9SF4",3.48082754210608,4.88091111817509,4.04905405047373
"PLAGL2",4.44669159404492,4.10973135280164,4.77248964499869
"KIF3B",4.76169449409717,3.48082754210608,4.45565018125735
"ASXL1",6.58949650157832,5.75127484793027,5.76225821868372
"NOL4L",5.23916589294564,4.54624760585208,4.45565018125735
"COMMD7",4.76169449409717,5.75127484793027,6.13839840344629
"MAPRE1",5.88397211596874,5.57787780722941,6.95807684073785
"AL035071.1",4.04312272295644,4.10973135280164,3.48082754210608
"CDK5RAP1",4.76169449409717,4.54624760585208,4.77248964499869
"CHMP4B",6.81077107757232,6.98943389654848,7.52052684447922
"AL034549.1",4.44669159404492,4.10973135280164,3.48082754210608
"RALY",5.23916589294564,6.49929514702503,5.89882800467142
"EIF2S2",5.42931587612097,6.17323145804348,5.61139554019353
"AHCY",5.02009356627595,5.75127484793027,5.0321216312624
"ITCH",5.42931587612097,5.75127484793027,5.76225821868372
"DYNLRB1",5.23916589294564,6.49929514702503,6.60568442928479
"MAP1LC3A",4.76169449409717,4.54624760585208,4.77248964499869
"NCOA6",4.44669159404492,5.15237377129022,4.04905405047373
"TP53INP2",5.23916589294564,4.88091111817509,5.0321216312624
"ACSS2",5.23916589294564,5.38075636542466,6.68338572932004
"TRPC4AP",5.23916589294564,4.54624760585208,5.76225821868372
"EDEM2",3.48082754210608,4.54624760585208,5.0321216312624
"MMP24OS",6.50749437901301,6.29030069184318,7.38755401150917
"EIF6",5.88397211596874,6.59343660024882,6.13839840344629
"CEP250",4.04312272295644,4.10973135280164,3.48082754210608
"FO393401.1",4.04312272295644,4.10973135280164,4.77248964499869
"ERGIC3",6.22915951780443,5.38075636542466,5.61139554019353
"CPNE1",4.76169449409717,5.38075636542466,4.77248964499869
"RBM12",4.76169449409717,5.15237377129022,5.2520788307383
"ROMO1",6.22915951780443,6.17323145804348,7.60282037330695
"RBM39",8.52230294731071,9.01533537772084,8.56078522171138
"PHF20",5.59729726055919,6.49929514702503,6.43647455431806
"SCAND1",6.94143204317514,7.645780845303,8.10447726122757
"CNBD2",4.04312272295644,4.88091111817509,4.04905405047373
"NORAD",6.12301650389485,6.68180946011435,7.07801244681066
"AAR2",4.76169449409717,4.54624760585208,4.45565018125735
"DLGAP4",4.04312272295644,4.10973135280164,4.77248964499869
"MYL9",4.44669159404492,3.48082754210608,4.77248964499869
"TGIF2",5.23916589294564,4.10973135280164,4.45565018125735
"RAB5IF",6.58949650157832,7.05708256566736,7.52052684447922
"SOGA1",4.04312272295644,4.54624760585208,3.48082754210608
"SAMHD1",6.32802562553263,5.75127484793027,6.13839840344629
"RBL1",3.48082754210608,4.10973135280164,4.77248964499869
"RPN2",6.12301650389485,6.68180946011435,5.44289479092054
"MANBAL",4.44669159404492,4.54624760585208,3.48082754210608
"SRC",4.04312272295644,4.10973135280164,3.48082754210608
"BLCAP",5.42931587612097,4.10973135280164,4.77248964499869
"CTNNBL1",4.44669159404492,6.04581683429422,6.24474840414067
"RPRD1B",5.02009356627595,5.75127484793027,5.61139554019353
"TGM2",4.04312272295644,4.88091111817509,3.48082754210608
"BPI",3.48082754210608,4.54624760585208,6.89415022931637
"RALGAPB",4.44669159404492,4.10973135280164,4.45565018125735
"PPP1R16B",5.02009356627595,3.48082754210608,4.04905405047373
"DHX35",4.44669159404492,4.10973135280164,3.48082754210608
"MAFB",9.46807474745838,9.66226872606436,7.13443732297078
"TOP1",7.06123589755846,6.29030069184318,7.0192906112945
"PLCG1",4.44669159404492,4.10973135280164,3.48082754210608
"CHD6",5.74774357290188,4.88091111817509,5.89882800467142
"SRSF6",6.22915951780443,6.29030069184318,5.44289479092054
"IFT52",4.76169449409717,4.10973135280164,4.45565018125735
"OSER1",6.81077107757232,7.12170072754468,7.07801244681066
"TTPAL",5.02009356627595,4.54624760585208,4.45565018125735
"SERINC3",5.74774357290188,5.90604956903415,5.0321216312624
"ADA",4.04312272295644,4.10973135280164,3.48082754210608
"YWHAB",7.5855802476278,8.53554513511596,8.18682692380507
"TOMM34",3.48082754210608,4.10973135280164,4.04905405047373
"STK4",8.11488782123362,7.60115352295449,8.10447726122757
"SLPI",3.48082754210608,4.10973135280164,5.0321216312624
"SDC4",4.44669159404492,3.48082754210608,4.45565018125735
"SYS1",5.74774357290188,5.90604956903415,4.77248964499869
"PIGT",5.02009356627595,5.38075636542466,5.61139554019353
"DNTTIP1",4.04312272295644,4.54624760585208,4.77248964499869
"UBE2C",3.48082754210608,4.10973135280164,4.77248964499869
"ACOT8",4.04312272295644,3.48082754210608,4.04905405047373
"ZSWIM1",4.04312272295644,4.10973135280164,3.48082754210608
"CTSA",5.88397211596874,5.90604956903415,6.43647455431806
"PCIF1",6.94143204317514,7.05708256566736,7.43325368995618
"ZNF335",5.02009356627595,4.54624760585208,5.44289479092054
"MMP9",3.48082754210608,4.10973135280164,10.7111288713041
"NCOA5",4.04312272295644,4.10973135280164,4.77248964499869
"CD40",4.44669159404492,5.57787780722941,3.48082754210608
"ELMO2",3.48082754210608,4.10973135280164,4.04905405047373
"TP53RK",4.04312272295644,4.54624760585208,4.45565018125735
"ZMYND8",4.44669159404492,3.48082754210608,5.2520788307383
"NCOA3",5.88397211596874,5.75127484793027,6.24474840414067
"SULF2",6.12301650389485,6.04581683429422,4.04905405047373
"PREX1",6.50749437901301,6.91845641928387,7.07801244681066
"AL133342.1",5.88397211596874,5.75127484793027,6.82725912892822
"ARFGEF2",5.42931587612097,4.54624760585208,4.77248964499869
"CSE1L",5.23916589294564,4.10973135280164,3.48082754210608
"STAU1",6.42054890480812,4.54624760585208,5.44289479092054
"DDX27",6.22915951780443,6.39857908435901,5.76225821868372
"ZNFX1",5.02009356627595,4.88091111817509,6.24474840414067
"ZFAS1",8.87276770794654,8.77534793457969,8.40894610012238
"B4GALT5",4.04312272295644,4.54624760585208,6.02358031004547
"SLC9A8",5.42931587612097,4.54624760585208,5.76225821868372
"RNF114",6.32802562553263,6.49929514702503,6.24474840414067
"TMEM189",4.04312272295644,5.15237377129022,5.2520788307383
"CEBPB-AS1",4.44669159404492,3.48082754210608,4.04905405047373
"CEBPB",9.45719448877232,9.72600697007864,10.250662092437
"SMIM25",5.59729726055919,6.7650800441311,8.07594860602465
"PTPN1",6.50749437901301,6.29030069184318,6.82725912892822
"BCAS4",5.42931587612097,4.54624760585208,4.45565018125735
"ADNP",3.48082754210608,4.88091111817509,4.77248964499869
"DPM1",4.44669159404492,4.10973135280164,4.04905405047373
"TSHZ2",5.74774357290188,4.88091111817509,4.45565018125735
"ZNF217",4.44669159404492,5.57787780722941,5.61139554019353
"PFDN4",4.76169449409717,5.15237377129022,5.76225821868372
"FAM210B",3.48082754210608,4.88091111817509,4.04905405047373
"CSTF1",4.04312272295644,3.48082754210608,4.45565018125735
"CASS4",4.44669159404492,4.54624760585208,4.45565018125735
"RTF2",5.74774357290188,6.04581683429422,6.60568442928479
"FAM209B",3.48082754210608,4.10973135280164,4.04905405047373
"RAE1",5.74774357290188,5.90604956903415,6.89415022931637
"RBM38",7.37048392992292,7.35461507607964,6.52355884335602
"ZBP1",4.44669159404492,4.54624760585208,4.45565018125735
"RAB22A",5.59729726055919,5.38075636542466,6.02358031004547
"STX16",5.88397211596874,5.90604956903415,5.44289479092054
"NPEPL1",4.76169449409717,4.10973135280164,5.2520788307383
"GNAS",8.805730027265,9.2210373146674,9.14525569501578
"NELFCD",4.76169449409717,4.10973135280164,4.45565018125735
"CTSZ",6.22915951780443,6.59343660024882,4.77248964499869
"TUBB1",4.44669159404492,4.10973135280164,4.04905405047373
"ATP5F1E",10.5311785292503,10.5207018701862,10.8010254205872
"PRELID3B",5.23916589294564,5.90604956903415,5.44289479092054
"ZNF831",4.04312272295644,4.10973135280164,3.48082754210608
"FAM217B",5.23916589294564,4.54624760585208,4.77248964499869
"PPP1R3D",3.48082754210608,4.10973135280164,4.04905405047373
"PSMA7",7.50334874982936,8.09522828931356,7.43325368995618
"SS18L1",4.04312272295644,4.10973135280164,3.48082754210608
"OSBPL2",4.76169449409717,4.54624760585208,5.89882800467142
"ADRM1",6.12301650389485,5.57787780722941,6.24474840414067
"RPS21",11.0008106133183,10.6468166107271,10.4416536477502
"MRGBP",5.02009356627595,4.54624760585208,5.44289479092054
"OGFR",5.88397211596874,5.90604956903415,5.89882800467142
"DIDO1",5.88397211596874,5.38075636542466,5.76225821868372
"GID8",5.59729726055919,6.04581683429422,6.24474840414067
"HAR1B",4.04312272295644,4.10973135280164,4.45565018125735
"HAR1A",3.48082754210608,4.10973135280164,4.04905405047373
"YTHDF1",6.12301650389485,5.90604956903415,5.2520788307383
"ARFGAP1",5.02009356627595,3.48082754210608,4.04905405047373
"PPDPF",8.029324297326,8.692685144009,8.45398353875706
"HELZ2",4.44669159404492,4.54624760585208,4.04905405047373
"GMEB2",4.76169449409717,4.54624760585208,5.89882800467142
"MHENCR",6.42054890480812,5.90604956903415,4.45565018125735
"STMN3",4.44669159404492,4.54624760585208,3.48082754210608
"ARFRP1",4.44669159404492,4.10973135280164,3.48082754210608
"SLC2A4RG",4.44669159404492,5.90604956903415,3.48082754210608
"TPD52L2",6.32802562553263,6.04581683429422,7.0192906112945
"DNAJC5",5.02009356627595,6.29030069184318,5.44289479092054
"UCKL1",4.04312272295644,4.10973135280164,4.77248964499869
"ZNF512B",4.44669159404492,4.10973135280164,4.04905405047373
"PRPF6",5.42931587612097,4.54624760585208,4.45565018125735
"TCEA2",4.76169449409717,4.88091111817509,4.04905405047373
"RGS19",5.59729726055919,5.75127484793027,6.95807684073785
"PCMTD2",5.02009356627595,4.54624760585208,4.45565018125735
"MIER2",4.04312272295644,4.10973135280164,3.48082754210608
"TPGS1",3.48082754210608,5.75127484793027,4.77248964499869
"CDC34",3.48082754210608,5.38075636542466,4.45565018125735
"GZMM",6.81077107757232,5.38075636542466,4.45565018125735
"BSG",6.0084396527514,6.29030069184318,5.2520788307383
"RNF126",5.59729726055919,5.75127484793027,5.61139554019353
"PTBP1",5.74774357290188,6.7650800441311,5.76225821868372
"AZU1",3.48082754210608,4.10973135280164,4.04905405047373
"CFD",7.7007557739535,7.88793647178533,4.04905405047373
"MED16",4.44669159404492,4.10973135280164,5.44289479092054
"R3HDM4",6.74071719423792,7.29981607294753,8.23922603729605
"ARID3A",4.44669159404492,4.10973135280164,4.77248964499869
"TMEM259",6.22915951780443,5.57787780722941,5.0321216312624
"CNN2",7.11760247419472,7.05708256566736,8.18682692380507
"ARHGAP45",7.00257720273518,6.68180946011435,6.95807684073785
"POLR2E",5.42931587612097,5.75127484793027,4.77248964499869
"GPX4",8.05841297711664,8.48731432518433,5.89882800467142
"SBNO2",4.44669159404492,4.10973135280164,6.75711516621442
"STK11",4.76169449409717,4.88091111817509,4.45565018125735
"ATP5F1D",7.8074123352807,8.51163127159181,7.13443732297078
"MIDN",8.08692672267992,6.7650800441311,8.07594860602465
"CIRBP",9.12732142501494,9.34800506578369,8.77115177229264
"C19orf24",6.42054890480812,5.90604956903415,4.45565018125735
"NDUFS7",5.42931587612097,6.17323145804348,4.45565018125735
"GAMT",4.76169449409717,4.10973135280164,4.04905405047373
"DAZAP1",6.50749437901301,6.04581683429422,5.61139554019353
"RPS15",11.7065744800941,11.896149753306,11.31594060969
"C19orf25",5.02009356627595,4.88091111817509,4.45565018125735
"MBD3",4.04312272295644,4.88091111817509,4.04905405047373
"UQCR11",8.32097635872544,8.09522828931356,8.33863875117086
"TCF3",4.04312272295644,4.54624760585208,4.04905405047373
"REXO1",5.42931587612097,5.15237377129022,4.45565018125735
"KLF16",4.04312272295644,5.15237377129022,4.77248964499869
"AC012615.1",5.02009356627595,4.88091111817509,4.04905405047373
"ABHD17A",6.0084396527514,6.49929514702503,6.13839840344629
"SCAMP4",4.04312272295644,5.15237377129022,4.77248964499869
"CSNK1G2",5.23916589294564,5.90604956903415,4.77248964499869
"BTBD2",4.44669159404492,4.10973135280164,3.48082754210608
"MKNK2",6.66708727658494,6.04581683429422,6.02358031004547
"MOB3A",6.66708727658494,6.7650800441311,7.0192906112945
"AP3D1",4.44669159404492,5.15237377129022,5.0321216312624
"DOT1L",3.48082754210608,5.57787780722941,6.13839840344629
"PLEKHJ1",4.44669159404492,4.88091111817509,4.45565018125735
"SF3A2",4.44669159404492,5.90604956903415,5.44289479092054
"OAZ1",9.35539328521341,9.95605384196659,10.3904428081
"LSM7",6.50749437901301,6.98943389654848,6.24474840414067
"SPPL2B",3.48082754210608,4.10973135280164,4.45565018125735
"TIMM13",5.42931587612097,6.04581683429422,4.04905405047373
"LMNB2",3.48082754210608,4.10973135280164,4.04905405047373
"GADD45B",8.11488782123362,7.99530224026488,9.36161036261333
"GNG7",4.44669159404492,4.10973135280164,3.48082754210608
"SLC39A3",4.76169449409717,4.10973135280164,3.48082754210608
"SGTA",5.23916589294564,5.38075636542466,5.61139554019353
"THOP1",4.04312272295644,4.10973135280164,3.48082754210608
"AES",8.71729988602453,8.96339078992435,7.2410691759742
"GNA15",5.02009356627595,4.10973135280164,6.68338572932004
"S1PR4",4.04312272295644,5.15237377129022,6.34379405572357
"NCLN",5.02009356627595,4.54624760585208,4.45565018125735
"NFIC",5.88397211596874,5.75127484793027,6.24474840414067
"FZR1",5.42931587612097,5.15237377129022,5.61139554019353
"MFSD12",5.42931587612097,5.57787780722941,5.61139554019353
"HMG20B",5.42931587612097,4.10973135280164,4.77248964499869
"PIP5K1C",4.76169449409717,4.88091111817509,4.04905405047373
"MRPL54",6.58949650157832,7.05708256566736,6.75711516621442
"MATK",4.04312272295644,4.10973135280164,4.04905405047373
"DAPK3",4.04312272295644,3.48082754210608,4.04905405047373
"EEF2",8.98307329247309,8.99822748499409,8.47598576562938
"PIAS4",4.04312272295644,3.48082754210608,4.45565018125735
"ZBTB7A",7.54505030375629,6.84380549892419,7.07801244681066
"MAP2K2",6.74071719423792,6.84380549892419,7.13443732297078
"SIRT6",4.04312272295644,4.10973135280164,4.77248964499869
"YJU2",4.44669159404492,4.10973135280164,4.45565018125735
"SH3GL1",5.74774357290188,5.15237377129022,5.76225821868372
"UBXN6",4.04312272295644,5.15237377129022,5.89882800467142
"PLIN5",3.48082754210608,4.10973135280164,5.2520788307383
"LRG1",5.02009356627595,3.48082754210608,6.24474840414067
"SEMA6B",5.59729726055919,4.88091111817509,5.2520788307383
"TNFAIP8L1",4.04312272295644,4.54624760585208,4.45565018125735
"MYDGF",6.0084396527514,6.17323145804348,5.2520788307383
"DPP9",4.76169449409717,5.15237377129022,4.77248964499869
"FEM1A",4.04312272295644,3.48082754210608,5.0321216312624
"TICAM1",4.04312272295644,4.10973135280164,3.48082754210608
"PLIN3",6.58949650157832,6.17323145804348,7.52052684447922
"KDM4B",4.44669159404492,5.15237377129022,4.77248964499869
"PTPRS",3.48082754210608,4.10973135280164,4.04905405047373
"SAFB2",5.23916589294564,5.15237377129022,6.13839840344629
"SAFB",5.88397211596874,5.15237377129022,5.89882800467142
"RPL36",11.2322204499739,10.8980653532033,10.8523918518247
"C19orf70",5.88397211596874,6.29030069184318,5.89882800467142
"LONP1",4.04312272295644,4.10973135280164,4.77248964499869
"NDUFA11",7.11760247419472,8.02938576168477,6.52355884335602
"VMAC",4.04312272295644,3.48082754210608,4.04905405047373
"CAPS",4.04312272295644,4.10973135280164,3.48082754210608
"RANBP3",4.76169449409717,4.54624760585208,4.04905405047373
"RFX2",5.59729726055919,5.57787780722941,6.24474840414067
"MLLT1",4.76169449409717,4.10973135280164,4.04905405047373
"CLPP",5.02009356627595,6.17323145804348,5.44289479092054
"ALKBH7",7.06123589755846,6.59343660024882,6.75711516621442
"GTF2F1",5.59729726055919,4.88091111817509,5.76225821868372
"KHSRP",6.0084396527514,4.54624760585208,5.0321216312624
"DENND1C",3.48082754210608,4.54624760585208,4.77248964499869
"CD70",4.04312272295644,5.15237377129022,3.48082754210608
"TNFSF14",4.04312272295644,4.10973135280164,4.45565018125735
"GPR108",3.48082754210608,4.54624760585208,5.2520788307383
"SH2D3A",4.04312272295644,3.48082754210608,4.45565018125735
"VAV1",4.44669159404492,3.48082754210608,4.77248964499869
"ZNF358",4.76169449409717,4.10973135280164,3.48082754210608
"MCOLN1",5.42931587612097,4.54624760585208,5.44289479092054
"PNPLA6",4.04312272295644,4.88091111817509,5.89882800467142
"XAB2",4.04312272295644,5.75127484793027,5.2520788307383
"PET100",7.06123589755846,6.91845641928387,8.15989596130091
