"dataset","sample_id","group","S100A8","independent_score","antigen_score","monocyte_core_score","combined_score"
"GSE65682","GSM1692409","Sepsis",13.24461923,1.2837210643325,0.913204524190831,1.1166299105811,0.37051654014167
"GSE65682","GSM1692410","Sepsis",12.78561375,1.16574535039085,1.11291340839713,1.1220963988348,0.0528319419937242
"GSE65682","GSM1692411","Sepsis",12.86670699,1.17199973664057,1.28966006466948,1.1050107933037,-0.117660328028901
"GSE65682","GSM1692412","Sepsis",13.12088046,1.25566070543527,1.19424188195268,1.14094828434402,0.0614188234825965
"GSE65682","GSM1692413","Sepsis",12.7348962,1.19629673691003,1.06884100369157,1.10767943205059,0.127455733218461
"GSE65682","GSM1692414","Sepsis",12.97343786,1.18419087451525,1.14080121143299,1.10047310526269,0.0433896630822532
"GSE65682","GSM1692415","Sepsis",13.12985662,1.24549177908893,1.11042091514973,1.2139985049542,0.135070863939207
"GSE65682","GSM1692416","Sepsis",13.067414,1.27139699114796,0.9735676860284,1.13865255657408,0.297829305119561
"GSE65682","GSM1692417","Sepsis",12.44871486,1.10260514944692,1.24632146448178,1.12342493681126,-0.143716315034859
"GSE65682","GSM1692418","Sepsis",12.57838954,1.13813299089175,1.26989827936971,1.07995472423179,-0.131765288477954
"GSE65682","GSM1692419","Sepsis",13.04560022,1.1666781284218,1.22888867810369,1.01825714620962,-0.0622105496818939
"GSE65682","GSM1692420","Sepsis",12.75216112,1.15205362035113,1.16463696555785,1.11392221066505,-0.0125833452067194
"GSE65682","GSM1692421","Sepsis",13.1473824,1.23347880985734,1.20663383883515,1.07104538961575,0.0268449710221916
"GSE65682","GSM1692422","Sepsis",12.88633579,1.20077048472301,1.15752952765196,1.11004678126659,0.0432409570710417
"GSE65682","GSM1692423","Sepsis",12.48036175,1.07896784238071,1.2606861242533,1.10339824493531,-0.181718281872597
"GSE65682","GSM1692424","Sepsis",13.27987794,1.28471764750363,0.946086463202194,1.13321865961733,0.338631184301435
"GSE65682","GSM1692425","Sepsis",13.03994749,1.25045445599161,1.15197289034023,1.14318151567783,0.0984815656513791
"GSE65682","GSM1692426","Sepsis",12.72826838,1.25522653108334,1.0356762467657,1.07788121083179,0.219550284317642
"GSE65682","GSM1692427","Sepsis",12.54127571,1.1579039663647,1.21467243171031,1.12422325960913,-0.0567684653456031
"GSE65682","GSM1692428","Sepsis",12.99689734,1.27191016108231,1.09721472856909,1.11091863395594,0.174695432513219
"GSE65682","GSM1692429","Sepsis",12.86516288,1.21398330159535,1.13209270592497,1.08069879452501,0.0818905956703764
"GSE65682","GSM1692430","Sepsis",13.04758621,1.22541463019219,1.15934551988904,1.0552326199465,0.0660691103031483
"GSE65682","GSM1692431","Sepsis",13.09788059,1.26016007513852,1.19666495013203,1.0961525896587,0.063495125006493
"GSE65682","GSM1692432","Sepsis",12.68967743,1.12745899286503,1.23380184124261,1.08624036734078,-0.106342848377579
"GSE65682","GSM1692433","Sepsis",12.7438447,1.08416233686369,1.28822985007839,1.18028659566555,-0.204067513214703
"GSE65682","GSM1692434","Sepsis",13.11118701,1.28656378532642,1.03696810739264,1.15090611748984,0.249595677933776
"GSE65682","GSM1692435","Sepsis",13.12720459,1.19172575311205,1.07974119211917,1.12972419488608,0.111984560992883
"GSE65682","GSM1692436","Sepsis",12.9235373,1.20803431836854,1.1454977844606,1.21480834520651,0.0625365339079478
"GSE65682","GSM1692437","Sepsis",12.76566299,1.16488462062332,1.26600177192622,1.15251012667951,-0.101117151302903
"GSE65682","GSM1692438","Sepsis",12.90889481,1.26559002809501,1.14190081076752,1.13374748132866,0.123689217327495
"GSE65682","GSM1692439","Sepsis",12.8499688,1.19410077201991,1.24755164307823,1.10911871468935,-0.0534508710583255
"GSE65682","GSM1692440","Sepsis",13.26534274,1.24645384402131,1.109225166342,1.18499274194671,0.137228677679303
"GSE65682","GSM1692441","Sepsis",12.85480142,1.23112724828735,1.17612737290277,1.10667741952935,0.0549998753845764
"GSE65682","GSM1692442","Sepsis",12.91345019,1.1902479154121,1.21436525372462,1.14424548305213,-0.0241173383125171
"GSE65682","GSM1692443","Sepsis",12.22642999,1.26998622592597,0.783252030501926,1.20058473274222,0.48673419542404
"GSE65682","GSM1692444","Sepsis",12.83393514,1.1821740263236,1.17092188374786,1.10808780629494,0.0112521425757341
"GSE65682","GSM1692445","Sepsis",13.02143831,1.23121830250597,0.992100804025068,1.1826947747884,0.239117498480903
"GSE65682","GSM1692446","Sepsis",12.63071583,1.19544570550474,1.12278127308884,1.19046705298165,0.0726644324158974
"GSE65682","GSM1692447","Sepsis",12.6132742,1.1814235140534,1.17312977019508,1.07251461190072,0.0082937438583206
"GSE65682","GSM1692448","Sepsis",13.11508154,1.28194510335546,0.829452013198123,1.19069722755474,0.45249309015734
"GSE65682","GSM1692449","Sepsis",13.13163785,1.25695364272976,1.0712004868376,1.08073767058098,0.185753155892165
"GSE65682","GSM1692450","Sepsis",12.61864727,1.16750809330459,1.15580335162544,1.0459274017409,0.0117047416791431
"GSE65682","GSM1692451","Sepsis",12.63253884,1.15459144757484,1.21620256827654,1.12943528119026,-0.0616111207017005
"GSE65682","GSM1692452","Sepsis",12.87615381,1.26430282590429,1.16222013656749,1.14912889563556,0.102082689336806
"GSE65682","GSM1692453","Sepsis",12.60372826,1.21623064244371,1.0066799832189,1.04813602457298,0.209550659224817
"GSE65682","GSM1692454","Sepsis",13.19654811,1.26188880105508,1.06465967405521,1.17947534125106,0.197229126999872
"GSE65682","GSM1692455","Sepsis",12.77306652,1.13949680648589,1.2456768020108,1.17289908301491,-0.10617999552491
"GSE65682","GSM1692456","Sepsis",12.52950977,1.14823701657192,1.19566236940479,1.12990579283884,-0.0474253528328727
"GSE65682","GSM1692457","Sepsis",13.15523526,1.26747414484516,1.15680400077503,1.15828361316632,0.110670144070129
"GSE65682","GSM1692458","Sepsis",12.6375338,1.162628897377,1.05470068404044,1.12425472934256,0.107928213336566
"GSE65682","GSM1692459","Sepsis",13.13364347,1.26889981413792,0.854343857359459,1.1337793877859,0.414555956778458
"GSE65682","GSM1692460","Sepsis",12.56723314,1.15949618048862,1.23500904963583,1.14128282965188,-0.0755128691472151
"GSE65682","GSM1692461","Sepsis",12.83818414,1.22757038571778,0.981314832685723,1.10123512550822,0.246255553032059
"GSE65682","GSM1692462","Sepsis",12.89150389,1.1690434013425,1.22505656770176,1.12627648357055,-0.0560131663592598
"GSE65682","GSM1692463","Sepsis",12.74017428,1.20832823154225,1.10296476787137,1.09003908774594,0.105363463670877
"GSE65682","GSM1692465","Sepsis",13.15751725,1.2631053232807,0.919453520143471,1.13136304540647,0.34365180313723
"GSE65682","GSM1692466","Sepsis",13.03765832,1.14757362629654,1.17281079542841,1.08942633081185,-0.0252371691318756
"GSE65682","GSM1692467","Sepsis",13.27149731,1.27633118742548,0.520433377316274,1.10591309869036,0.755897810109209
"GSE65682","GSM1692468","Sepsis",12.99757174,1.20058447821218,1.18572012248669,1.02907502635824,0.0148643557254862
"GSE65682","GSM1692469","Sepsis",12.57556228,1.10921977645503,1.24197446027582,1.03770337781398,-0.132754683820789
"GSE65682","GSM1692470","Sepsis",13.06722595,1.2466948505603,1.11074597603427,1.08578244938874,0.135948874526027
"GSE65682","GSM1692471","Sepsis",13.41496925,1.26241135787498,0.81329057247855,1.09042750969855,0.449120785396434
"GSE65682","GSM1692472","Sepsis",12.96622328,1.20194405739132,1.19229784792087,1.17049588041622,0.00964620947045036
"GSE65682","GSM1692473","Sepsis",13.02434598,1.17432480711504,1.16846860110215,1.1318517805234,0.00585620601288905
"GSE65682","GSM1692474","Sepsis",13.20818465,1.26476314303401,1.1823731949986,1.14901994552027,0.0823899480354147
"GSE65682","GSM1692475","Sepsis",12.46960932,1.14454847040095,1.23741104185934,1.16089939940734,-0.0928625714583859
"GSE65682","GSM1692476","Sepsis",12.81652014,1.21092258106,1.12577005454441,1.0607505294663,0.0851525265155848
"GSE65682","GSM1692477","Sepsis",13.17136829,1.24518582589431,1.09063903866388,1.14131659010892,0.154546787230425
"GSE65682","GSM1692478","Sepsis",12.83476136,1.15335968547494,1.04995507788231,1.02690717400799,0.103404607592636
"GSE65682","GSM1692479","Sepsis",12.56527282,1.14822173626359,1.22866232572554,1.16494610402131,-0.0804405894619424
"GSE65682","GSM1692480","Sepsis",13.18577384,1.25957518454069,1.15850655840708,1.13542310113526,0.101068626133613
"GSE65682","GSM1692481","Sepsis",13.16806307,1.23405334341746,1.18308430858502,1.17443335137201,0.0509690348324341
"GSE65682","GSM1692482","Sepsis",13.14204372,1.24996703752342,0.897556706186536,1.12776132483175,0.352410331336886
"GSE65682","GSM1692483","Sepsis",12.59461903,1.19547004757614,1.21071887991894,1.12859815873501,-0.0152488323428022
"GSE65682","GSM1692484","Sepsis",13.10015091,1.25051262005117,1.0348345418097,1.05486865679144,0.215678078241475
"GSE65682","GSM1692485","Sepsis",12.9781346,1.26434308836065,0.983871157296109,1.09051493828204,0.280471931064545
"GSE65682","GSM1692487","Sepsis",13.01063811,1.20078535710774,1.21600056629093,1.12766488724177,-0.0152152091831881
"GSE65682","GSM1692488","Sepsis",12.81720809,1.21319177720903,1.05140790970728,1.18530429509367,0.161783867501745
"GSE65682","GSM1692489","Sepsis",12.89863214,1.18368977950599,1.0521478993922,1.14564007357924,0.131541880113791
"GSE65682","GSM1692490","Sepsis",13.1328478,1.27936080328207,0.867208576251773,1.06669863847134,0.412152227030302
"GSE65682","GSM1692491","Sepsis",12.77480777,1.22608533486503,1.20779331106217,1.1466479384941,0.0182920238028617
"GSE65682","GSM1692492","Sepsis",12.45856783,1.09187786827631,1.25163511614813,1.09787460104396,-0.159757247871826
"GSE65682","GSM1692493","Sepsis",12.87154085,1.25712508425632,1.16531263025309,1.18831258269801,0.0918124540032206
"GSE65682","GSM1692494","Sepsis",12.70504012,1.18877706578177,1.24396477431496,1.04518714126877,-0.0551877085331913
"GSE65682","GSM1692495","Sepsis",12.67623666,1.16408588151071,1.19782936620594,1.09338290131121,-0.0337434846952214
"GSE65682","GSM1692496","Sepsis",12.63687848,1.08960644258293,1.23101454431507,1.07583279552652,-0.14140810173214
"GSE65682","GSM1692497","Sepsis",13.19443138,1.18413382201257,1.17917866217225,1.12279733990916,0.00495515984031236
"GSE65682","GSM1692498","Sepsis",11.67951966,1.00985406477586,1.26811208473953,1.08909586737494,-0.258258019963664
"GSE65682","GSM1692499","Sepsis",13.24456296,1.29647201612898,0.889697029353745,1.11584640458145,0.406774986775235
"GSE65682","GSM1692501","Sepsis",13.10722895,1.21658567531876,1.15015404725068,1.15363491538265,0.0664316280680759
"GSE65682","GSM1692502","Sepsis",12.78322182,1.20207963947425,1.15355227867507,1.11776541533806,0.0485273607991825
"GSE65682","GSM1692503","Sepsis",12.08806003,1.08317172223052,1.2452929307641,1.12937780217163,-0.162121208533583
"GSE65682","GSM1692504","Sepsis",13.09501357,1.2148671896228,1.05770821202816,1.13394515648979,0.157158977594638
"GSE26440","GSM648590","Sepsis",1.687,0.468397671362846,-0.26411216693095,0.225484749737314,0.732509838293796
"GSE26440","GSM648591","Sepsis",1.6995,0.410298364826305,-0.0816826779654783,0.391697489211647,0.491981042791783
"GSE26440","GSM648592","Sepsis",1.8295,0.483976525059231,-0.352130147521854,0.314362978158593,0.836106672581085
"GSE26440","GSM648593","Sepsis",1.8515,0.49025110409601,-0.34552936195132,0.49542100282203,0.83578046604733
"GSE26440","GSM648594","Sepsis",1.7775,0.47887931115775,-0.415368926842766,0.485349133480546,0.894248238000516
"GSE26440","GSM648595","Sepsis",1.1465,0.4946343918991,-0.0321623696406725,0.479503780790255,0.526796761539772
"GSE26440","GSM648596","Sepsis",1.508,0.441052709915937,-0.310121287023824,0.359977594277379,0.751173996939761
"GSE26440","GSM648597","Sepsis",2.0285,0.478991032751765,-0.166518383607276,0.452627886802018,0.645509416359042
"GSE26440","GSM648598","Sepsis",2.436,0.501107958280287,-0.391061111814312,0.481589630160661,0.892169070094599
"GSE26440","GSM648599","Sepsis",1.936,0.493377513540831,-0.350760107658766,0.329104700885002,0.844137621199597
"GSE26440","GSM648600","Sepsis",1.604,0.495439650557058,-0.318755003749357,0.363805525641394,0.814194654306415
"GSE26440","GSM648601","Sepsis",1.591,0.508122857047923,-0.404522191388142,0.468174911380358,0.912645048436065
"GSE26440","GSM648602","Sepsis",1.638,0.5094354392599,-0.439478724454803,0.371626089617912,0.948914163714703
"GSE26440","GSM648603","Sepsis",1.764,0.50333607711822,-0.346164457208731,0.334837435961141,0.849500534326951
"GSE26440","GSM648604","Sepsis",1.8135,0.509590827648752,-0.411791867806783,0.383015238006693,0.921382695455534
"GSE26440","GSM648605","Sepsis",2.027,0.386179259082576,-0.244585414824558,-0.0649944190281098,0.630764673907134
"GSE26440","GSM648606","Sepsis",1.8335,0.405286590535114,-0.356746343065339,-0.0891528310860263,0.762032933600452
"GSE26440","GSM648607","Sepsis",1.813,0.503069953208936,-0.447840408976351,0.441990657403383,0.950910362185287
"GSE26440","GSM648608","Sepsis",1.7015,0.502290620506953,-0.384508393937466,0.376217096994409,0.88679901444442
"GSE26440","GSM648609","Sepsis",1.563,0.506948107000214,-0.416906746059709,0.432618164265835,0.923854853059922
"GSE26440","GSM648610","Sepsis",1.9505,0.483794026529248,-0.209241942582814,0.244811911389885,0.693035969112062
"GSE26440","GSM648611","Sepsis",1.745,0.451360734741438,-0.295646610337381,0.317106042890674,0.747007345078819
"GSE26440","GSM648612","Sepsis",1.9765,0.495885697789776,-0.108593846671337,0.473289418191857,0.604479544461113
"GSE26440","GSM648613","Sepsis",2.1105,0.44174365327444,-0.406501198747009,0.239273602813036,0.848244852021449
"GSE26440","GSM648614","Sepsis",2.07,0.449573049214929,-0.299002063256204,0.338885664843744,0.748575112471133
"GSE26440","GSM648615","Sepsis",2.4495,0.376036040995259,-0.349356890454567,-0.0341259078447593,0.725392931449826
"GSE26440","GSM648616","Sepsis",1.612,0.170523699070686,0.0512932479820574,0.0942674639329709,0.119230451088628
"GSE26440","GSM648617","Sepsis",1.133,0.42003312796453,-0.348974986773384,0.337015948898731,0.769008114737914
"GSE26440","GSM648618","Sepsis",1.5725,0.329170438738565,-0.448332543394955,0.291671715482153,0.777502982133521
"GSE26440","GSM648619","Sepsis",1.665,0.499190520526656,-0.00122057181675335,0.43530137813214,0.500411092343409
"GSE26440","GSM648620","Sepsis",1.7175,0.475529719321453,-0.38729531710356,0.332611126158423,0.862825036425013
"GSE26440","GSM648621","Sepsis",1.49,0.480613677764989,-0.248219864633853,0.351520027874957,0.728833542398843
"GSE26440","GSM648622","Sepsis",1.9455,0.507637404790941,-0.41186654035582,0.480131392378669,0.919503945146761
"GSE26440","GSM648623","Sepsis",2.0385,0.475508002914884,-0.297137107473501,0.468215762474678,0.772645110388385
"GSE26440","GSM648624","Sepsis",2.043,0.50418058569261,-0.319944668502711,0.445015659951206,0.824125254195321
"GSE26440","GSM648625","Sepsis",2.5095,0.480024908580873,-0.231710946431017,0.438452986373171,0.711735855011891
"GSE26440","GSM648626","Sepsis",1.746,0.499033132169089,-0.314463525682721,0.281413478046685,0.81349665785181
"GSE26440","GSM648627","Sepsis",2.116,0.493642761623768,-0.0819724325533466,0.418347163018438,0.575615194177115
"GSE26440","GSM648628","Sepsis",1.99,0.447727301901011,-0.248292071652964,0.359418398789911,0.696019373553975
"GSE26440","GSM648629","Sepsis",1.7815,0.508148420194045,-0.365721464419643,0.385876955649566,0.873869884613688
"GSE26440","GSM648630","Healthy",0.6215,-0.20346384394263,0.12433537031838,-0.371842462491888,-0.32779921426101
"GSE26440","GSM648631","Healthy",1.1175,0.223042532415134,0.180035836681531,0.1979958735692,0.0430066957336027
"GSE26440","GSM648632","Healthy",0.8245,0.19055820830282,0.112363599144508,0.00275956231172771,0.0781946091583129
"GSE26440","GSM648633","Sepsis",1.663,0.511306223161336,-0.415501456551797,0.484019339027636,0.926807679713132
"GSE26440","GSM648634","Sepsis",2.1865,0.503249948328992,-0.284856213989528,0.436267515023636,0.788106162318519
"GSE26440","GSM648635","Sepsis",1.9115,0.512658796895281,-0.398859084593342,0.37376445966629,0.911517881488624
"GSE26440","GSM648636","Sepsis",1.85,0.491746535737336,-0.431736185839973,0.389158683720706,0.923482721577309
"GSE26440","GSM648637","Healthy",2.562,0.0516165929218236,-0.169064276376571,-0.254636170617335,0.220680869298394
"GSE26440","GSM648638","Healthy",2.022,0.147628264627895,-0.0820386688153181,-0.143887265440488,0.229666933443213
"GSE26440","GSM648639","Healthy",1.7715,-0.0766707884037431,-0.156165629437924,-0.484982277583568,0.0794948410341809
"GSE26440","GSM648640","Healthy",1.654,0.00665808295589458,-0.0607812055106398,-0.399469539658023,0.0674392884665344
"GSE26440","GSM648641","Healthy",1.8705,0.320236886446718,0.239671797740462,0.330737241361828,0.0805650887062563
"GSE26440","GSM648642","Sepsis",1.944,0.461336787294048,-0.396475898614307,0.258602633010493,0.857812685908355
"GSE26440","GSM648643","Sepsis",2.0435,0.419853398028419,-0.231721291671022,0.172820231329268,0.651574689699441
"GSE26440","GSM648644","Sepsis",1.1185,0.0356752500129059,-0.140525820680588,-0.278709134137113,0.176201070693494
"GSE26440","GSM648645","Sepsis",2.1115,0.483061425467622,-0.487341203104719,0.425558162635551,0.97040262857234
"GSE26440","GSM648646","Sepsis",1.821,0.333753338203157,-0.252639692464346,0.200961640633547,0.586393030667503
"GSE26440","GSM648647","Sepsis",1.7385,0.468312022440691,-0.241821844071713,0.186283934842382,0.710133866512403
"GSE26440","GSM648648","Sepsis",1.697,0.509817804552703,-0.453056687649506,0.414830268253461,0.96287449220221
"GSE26440","GSM648649","Sepsis",1.684,0.509663227269603,-0.310194617135412,0.406049612665711,0.819857844405015
"GSE26440","GSM648650","Sepsis",2.513,0.504585102864707,-0.420935170484828,0.279302657230621,0.925520273349534
"GSE26440","GSM648651","Sepsis",1.9185,0.50771350934658,-0.4250460901283,0.459022864888548,0.93275959947488
"GSE26440","GSM648652","Sepsis",1.561,0.51108606852235,-0.411332429102055,0.434834695284261,0.922418497624405
"GSE26440","GSM648653","Sepsis",2.3375,0.508287549901768,-0.45747739666185,0.469367251368883,0.965764946563618
"GSE26440","GSM648654","Sepsis",2.044,0.468298317694943,-0.224616734232022,0.197524186514256,0.692915051926965
"GSE26440","GSM648655","Sepsis",1.955,0.504977871338153,-0.473062891283958,0.496595802145141,0.978040762622111
"GSE26440","GSM648656","Sepsis",1.575,0.293776993065117,-0.212538595190405,-0.00648459508204854,0.506315588255521
"GSE26440","GSM648657","Sepsis",1.803,0.509606902904001,-0.266244651707177,0.436980014441164,0.775851554611178
"GSE26440","GSM648658","Sepsis",1.8485,0.500342235313205,-0.17090322469923,0.505866185631039,0.671245460012436
"GSE26440","GSM648659","Sepsis",1.8665,0.499336045578122,-0.443337662215946,0.322569231772506,0.942673707794069
"GSE26440","GSM648660","Sepsis",1.8865,0.509917274276046,-0.46357843230584,0.409034628529777,0.973495706581886
"GSE26440","GSM648661","Sepsis",2.8805,0.498810036795554,-0.395950436683754,0.393902844364821,0.894760473479308
"GSE26440","GSM648662","Sepsis",3.2665,0.502353422730074,-0.212245560484453,0.3528418212496,0.714598983214527
"GSE26440","GSM648663","Sepsis",3.3965,0.478571830888241,-0.300210436478743,0.284598705547599,0.778782267366984
"GSE26440","GSM648664","Sepsis",1.995,0.503591489392645,-0.427972632357623,0.330267844178015,0.931564121750267
"GSE26440","GSM648665","Sepsis",2.753,0.488147782413927,-0.413142994226791,0.409507626184358,0.901290776640717
"GSE26440","GSM648666","Sepsis",1.588,0.473492409250249,-0.164105167920159,0.425945435235242,0.637597577170409
"GSE26440","GSM648667","Sepsis",1.715,0.498599003814156,-0.364562196596921,0.31716393582995,0.863161200411077
"GSE26440","GSM648668","Healthy",0.2595,0.270305682872616,0.0444498940566579,0.355254454347722,0.225855788815958
"GSE26440","GSM648669","Healthy",0.4005,-0.121559753887709,0.295226967200658,-0.0900805190765506,-0.416786721088368
"GSE26440","GSM648670","Sepsis",2.5375,0.410388396445576,-0.281365986676742,0.261989154049145,0.691754383122318
"GSE26440","GSM648671","Healthy",0.525,-0.261681133983433,0.387779854570286,-0.147790562961506,-0.649460988553719
"GSE26440","GSM648672","Healthy",0.7235,-0.00333593707813397,0.068601644171737,0.122400288722068,-0.071937581249871
"GSE26440","GSM648673","Healthy",1.3025,-0.0733505111973795,0.239011228489418,-0.18868634860796,-0.312361739686797
"GSE26440","GSM648674","Healthy",1.4325,0.159117451773781,-0.129374495681916,0.323917223992654,0.288491947455698
"GSE26440","GSM648675","Sepsis",1.8765,0.444142663116014,-0.425469604959697,0.38476328300613,0.86961226807571
"GSE26440","GSM648676","Healthy",1.6085,0.362630412727833,-0.110104763355544,0.4808627217614,0.472735176083377
"GSE26440","GSM648677","Healthy",1.142,0.188521029642658,-0.142101999630112,0.261314707900313,0.33062302927277
"GSE26440","GSM648678","Healthy",0.964,-0.204553601403385,-0.353805171940544,-0.232370271111781,0.149251570537158
"GSE26440","GSM648679","Healthy",0.7275,-0.145377453341322,-0.100799204048224,-0.0774802028486253,-0.0445782492930978
"GSE26440","GSM648680","Sepsis",1.849,0.50864309014464,-0.405335802666787,0.428308836699857,0.913978892811428
"GSE26440","GSM648681","Healthy",1.6525,0.424210596669152,-0.403652060104735,0.441512213722867,0.827862656773887
"GSE26440","GSM648682","Sepsis",5.01,0.16754744869034,-0.109643472108742,-0.192086783831774,0.277190920799082
"GSE26440","GSM648683","Sepsis",1.8415,0.491484632016925,-0.160087212879673,0.278932443324569,0.651571844896598
"GSE26440","GSM648684","Sepsis",1.718,0.493285282677945,-0.176309731992309,0.479370139092724,0.669595014670254
"GSE26440","GSM648685","Sepsis",2.2845,0.505005300765018,-0.318474554111572,0.455477631319924,0.823479854876589
"GSE26440","GSM648686","Healthy",1.4465,-0.00503959420021936,0.106472866796817,0.156588512225859,-0.111512460997036
"GSE26440","GSM648687","Healthy",0.99,0.122508689581862,0.227083996146509,0.0337384651836674,-0.104575306564646
"GSE26440","GSM648688","Healthy",0.9625,0.141705969275115,0.367014255151698,0.188342929317275,-0.225308285876583
"GSE26440","GSM648689","Healthy",1.1385,0.30133749119401,0.162369682337397,0.346558741211137,0.138967808856613
"GSE26440","GSM648690","Healthy",1.1055,-0.0234079458234481,0.226182426161143,-0.210900739000936,-0.249590371984591
"GSE26440","GSM648691","Healthy",0.6585,-0.0856528756649772,0.308709576811234,-0.326872835764746,-0.394362452476211
"GSE26440","GSM648692","Healthy",0.302,-0.202260826759128,-0.0830841113908435,-0.487179031978797,-0.119176715368285
"GSE26440","GSM648693","Healthy",0.588,-0.0261245540417597,0.0334495006895626,-0.0102512260039537,-0.0595740547313224
"GSE26440","GSM648694","Healthy",0.3145,-0.148526020561721,-0.0199714259890415,-0.264401789871927,-0.128554594572679
"GSE26440","GSM648695","Sepsis",1.5865,0.464673612211158,-0.201705994120157,0.0954214187567076,0.666379606331314
"GSE26440","GSM648696","Sepsis",1.9745,0.485049404209129,-0.255547765293583,0.253636258371883,0.740597169502712
"GSE26440","GSM648697","Sepsis",2.507,0.506020131695245,-0.481277498698238,0.409279565688352,0.987297630393483
"GSE26440","GSM648698","Sepsis",1.5145,0.383084285393794,-0.353223374007987,0.205054754251808,0.736307659401781
"GSE26440","GSM648699","Healthy",1.23,0.094564866386159,-0.0105873886380788,0.1923582521965,0.105152255024238
"GSE26440","GSM648700","Healthy",1.5555,0.363324187279371,-0.249498082914815,0.485221782810955,0.612822270194186
"GSE26440","GSM648701","Healthy",1.5785,0.236731504454984,-0.014706642255458,0.28872183948724,0.251438146710442
"GSE26440","GSM648702","Sepsis",1.6325,0.50285914122029,-0.377244895686698,0.473157561848847,0.880104036906988
"GSE26440","GSM648703","Healthy",1.458,0.148698263781105,0.0468495042669521,0.217131911957217,0.101848759514153
"GSE26440","GSM648704","Sepsis",1.6465,0.142796771614023,-0.179291677055015,-0.164679819187744,0.322088448669039
"GSE26440","GSM648705","Sepsis",1.8775,0.502859693622896,-0.272011858294511,0.406575063833942,0.774871551917406
"GSE26440","GSM648706","Sepsis",1.494,0.208773225634882,-0.184031554276362,-0.0908488879407491,0.392804779911244
"GSE26440","GSM648707","Sepsis",1.7265,0.334461642492261,-0.44466099665003,0.207857378331402,0.779122639142291
"GSE26440","GSM648708","Sepsis",1.655,0.487097207831736,-0.372152165478312,0.246977739747596,0.859249373310048
"GSE26440","GSM648709","Sepsis",2.111,0.442698118290221,-0.398290929291734,0.112378750461171,0.840989047581956
"GSE26440","GSM648710","Sepsis",1.809,0.503602972847125,-0.381634134321538,0.453497714883304,0.885237107168663
"GSE26440","GSM648711","Sepsis",1.889,0.506127134757075,-0.283725008995959,0.485514733326675,0.789852143753034
"GSE26440","GSM648712","Sepsis",2.181,0.493988517094945,-0.235762432621938,0.385870152623969,0.729750949716882
"GSE26440","GSM648713","Sepsis",1.816,0.501758388163745,-0.351528948013269,0.457885247387802,0.853287336177013
"GSE26440","GSM648714","Sepsis",1.8405,0.418573444009519,-0.277179112438071,0.109216067359926,0.69575255644759
"GSE26440","GSM648715","Sepsis",1.657,0.504582757257465,-0.23062008615453,0.391462487372471,0.735202843411995
"GSE26440","GSM648716","Sepsis",1.563,0.479461392410572,-0.061012453507512,0.469246089806725,0.540473845918084
"GSE26440","GSM648717","Sepsis",0.8015,0.410961149993206,-0.221529032375265,0.209585635245223,0.632490182368471
"GSE26440","GSM648718","Sepsis",1.4165,0.441971672740223,-0.276280257026294,0.397160375668166,0.718251929766517
"GSE26440","GSM648719","Sepsis",1.8545,0.509455005649612,-0.45940365280208,0.456482228589761,0.968858658451693
"GSE28750","GSM712478","Sepsis",11.67597861,2.38262277278909,2.12081058064744,2.51435613616053,0.261812192141655
"GSE28750","GSM712479","Sepsis",11.444438297,2.36658815229556,2.08167118244253,2.49019176313767,0.284916969853037
"GSE28750","GSM712480","Sepsis",10.7404712425,2.56197891679128,1.8163172746732,2.53224208082917,0.745661642118084
"GSE28750","GSM712481","Sepsis",11.052769071,2.55505962441788,1.60456303531055,2.47732574304833,0.950496589107324
"GSE28750","GSM712482","Sepsis",10.7702232065,2.58230939207547,1.78326256006046,2.55347606639612,0.799046832015015
"GSE28750","GSM712483","Sepsis",11.0480638405,2.57128164952041,1.87076184517228,2.4978581648448,0.700519804348129
"GSE28750","GSM712484","Sepsis",11.561395461,2.53835906432112,1.82577852181469,2.47005167968682,0.712580542506434
"GSE28750","GSM712485","Sepsis",11.629731151,2.43083026054925,1.79352681390281,2.4316759616773,0.637303446646433
"GSE28750","GSM712486","Sepsis",10.495075548,2.50242614439638,1.59098439054733,2.41552185583273,0.91144175384905
"GSE28750","GSM712487","Sepsis",11.0491144215,2.45811505661057,1.94575148696536,2.45001506052655,0.512363569645208
"GSE28750","GSM712488","Healthy",9.95969456,2.08060542784682,2.15259909683364,2.37833344930964,-0.0719936689868153
"GSE28750","GSM712489","Healthy",10.5028280505,2.16948910438147,2.16603349395093,2.42422048736417,0.00345561043054188
"GSE28750","GSM712490","Healthy",10.506023038,2.1858876593882,2.18172767134624,2.36581119018579,0.0041599880419656
"GSE28750","GSM712491","Healthy",10.726799324,2.1141459349027,2.15288352841099,2.3181192301968,-0.0387375935082939
"GSE28750","GSM712492","Healthy",10.792303144,2.19424812927584,2.20260452786605,2.41434704151484,-0.0083563985902062
"GSE28750","GSM712493","Healthy",10.6740065935,2.10956515769941,2.12627371369282,2.33282171834979,-0.0167085559934081
"GSE28750","GSM712494","Healthy",9.5698644555,2.08168078034704,2.15870408579943,2.36759690808627,-0.0770233054523821
"GSE28750","GSM712495","Healthy",10.8637382875,2.2865948588741,2.26610532022079,2.38321710182305,0.0204895386533104
"GSE28750","GSM712496","Healthy",10.073805353,2.20384725839154,2.17563801516352,2.39538231881045,0.0282092432280185
