"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007519","skeletal muscle tissue development","4/231","85/9179",0.0470588235294118,1.86992615227909,1.29458748384522,0.165882455114164,0.587610523167282,0.532992846129091,"FLOT1/KLF5/MAPK14/MYL6",4
"BP","GO:0022898","regulation of transmembrane transporter activity","4/231","85/9179",0.0470588235294118,1.86992615227909,1.29458748384522,0.165882455114164,0.587610523167282,0.532992846129091,"ASPH/FGF13/KCNE1/MMP9",4
"BP","GO:0051146","striated muscle cell differentiation","6/231","147/9179",0.0408163265306122,1.62187472391554,1.22119955426821,0.165901436281923,0.587610523167282,0.532992846129091,"FLOT1/IFT20/KLF5/MAPK14/MEF2A/SORT1",6
"BP","GO:0002437","inflammatory response to antigenic stimulus","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"FCGR1A/HMGB2/MAPK14",3
"BP","GO:0010631","epithelial cell migration","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"DAAM2/LRG1/MMP9",3
"BP","GO:0032418","lysosome localization","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"BLOC1S1/RABGEF1/STXBP2",3
"BP","GO:0032732","positive regulation of interleukin-1 production","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"LILRA5/NAIP/NLRC4",3
"BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"ANXA1/CD63/MAPK14",3
"BP","GO:0090132","epithelium migration","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"DAAM2/LRG1/MMP9",3
"BP","GO:0140029","exocytic process","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"EXOC6/P2RX1/STXBP2",3
"BP","GO:1990849","vacuolar localization","3/231","56/9179",0.0535714285714286,2.12871057513915,1.36120895975841,0.166438947370752,0.587610523167282,0.532992846129091,"BLOC1S1/RABGEF1/STXBP2",3
"BP","GO:0000165","MAPK cascade","15/231","452/9179",0.0331858407079646,1.31867026778531,1.11633695979562,0.166515130051018,0.587610523167282,0.532992846129091,"CEACAM1/FGF13/GADD45A/GRB10/HGF/IRAK3/LILRA5/MAP2K6/MAPK14/MEF2A/NAIP/OSM/PDGFC/S100A12/TRIB1",15
"BP","GO:0008285","negative regulation of cell population proliferation","14/231","417/9179",0.0335731414868106,1.33406002470751,1.12178064080967,0.166550200351026,0.587610523167282,0.532992846129091,"ADM/AGTPBP1/ALOX5/ARG1/ASPH/CDKN2C/CDKN2D/CEACAM1/CR1/CYP1B1/DACH1/OSM/TRIB1/TSPO",14
"BP","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/231","116/9179",0.0431034482758621,1.71275563516943,1.24122551111988,0.16793024075726,0.591800034228281,0.536792947278157,"HGF/HIP1/OSM/PDGFC/TXN",5
"BP","GO:0016050","vesicle organization","10/231","280/9179",0.0357142857142857,1.4191403834261,1.14441870502448,0.168500646724964,0.593129997005513,0.537999291647319,"AGFG1/ANXA1/ATP6V1C1/BLOC1S1/KCNE1/RAB20/RAB32/SAR1B/SNX3/SORT1",10
"BP","GO:0045444","fat cell differentiation","6/231","148/9179",0.0405405405405405,1.61091611091611,1.20381997098133,0.169541965389323,0.596112654051934,0.540704714381462,"ALOX5/KLF5/LRG1/MAPK14/RETN/SORT1",6
"BP","GO:0051248","negative regulation of protein metabolic process","15/231","454/9179",0.0330396475770925,1.31286114766291,1.09853493232407,0.17059581282916,0.599132494656009,0.543443864507206,"CEACAM1/CPEB4/CR1/CST7/GADD45A/IL1R2/IRAK3/LDLR/PDE4D/SAMSN1/SERPINB1/SERPINB2/SNX3/TRIB1/TSPO",15
"BP","GO:0070527","platelet aggregation","3/231","57/9179",0.0526315789473684,2.0913647755753,1.32794275962258,0.172642466034375,0.602898555947976,0.546859875023633,"CEACAM1/EMILIN2/ENTPD1",3
"BP","GO:0090130","tissue migration","3/231","57/9179",0.0526315789473684,2.0913647755753,1.32794275962258,0.172642466034375,0.602898555947976,0.546859875023633,"DAAM2/LRG1/MMP9",3
"BP","GO:1904892","regulation of receptor signaling pathway via STAT","3/231","57/9179",0.0526315789473684,2.0913647755753,1.32794275962258,0.172642466034375,0.602898555947976,0.546859875023633,"CYP1B1/GADD45A/SOCS3",3
"BP","GO:0006949","syncytium formation","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"FLOT1/MAPK14",2
"BP","GO:0007218","neuropeptide signaling pathway","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"GPR84/SORT1",2
"BP","GO:0019229","regulation of vasoconstriction","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"ADM/P2RX1",2
"BP","GO:0019369","arachidonate metabolic process","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"ALOX5/CYP1B1",2
"BP","GO:0042554","superoxide anion generation","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"CD177/ITGAM",2
"BP","GO:0045778","positive regulation of ossification","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"ALOX5/LTF",2
"BP","GO:0060218","hematopoietic stem cell differentiation","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"BATF/OSM",2
"BP","GO:0070169","positive regulation of biomineral tissue development","2/231","30/9179",0.0666666666666667,2.64906204906205,1.45354285137345,0.173826267676507,0.602898555947976,0.546859875023633,"ALOX5/LTF",2
"BP","GO:0006469","negative regulation of protein kinase activity","4/231","87/9179",0.0459770114942529,1.82693934418072,1.24514691531712,0.175743291668249,0.606161875411639,0.549819872947752,"CEACAM1/GADD45A/IRAK3/TRIB1",4
"BP","GO:0006937","regulation of muscle contraction","4/231","87/9179",0.0459770114942529,1.82693934418072,1.24514691531712,0.175743291668249,0.606161875411639,0.549819872947752,"ASPH/FGF13/P2RX1/PDE4D",4
"BP","GO:0019882","antigen processing and presentation","4/231","87/9179",0.0459770114942529,1.82693934418072,1.24514691531712,0.175743291668249,0.606161875411639,0.549819872947752,"FCER1G/FCGR1A/RAB32/SAR1B",4
"BP","GO:0022904","respiratory electron transport chain","4/231","87/9179",0.0459770114942529,1.82693934418072,1.24514691531712,0.175743291668249,0.606161875411639,0.549819872947752,"COX7B/NDUFA4/NDUFB1/NDUFB3",4
"BP","GO:0051656","establishment of organelle localization","11/231","317/9179",0.0347003154574132,1.37884933153072,1.10292838138615,0.175753410670931,0.606161875411639,0.549819872947752,"AGTPBP1/ATP9A/BLOC1S1/CDK5RAP2/EXOC6/KIF1B/LIN7A/RABGEF1/SAR1B/STXBP2/WIPI1",11
"BP","GO:1902105","regulation of leukocyte differentiation","9/231","249/9179",0.036144578313253,1.43623846033485,1.12128219218831,0.176222611439467,0.607098749947851,0.550669666145515,"ANXA1/BATF/CEACAM1/CR1/LTF/PGLYRP1/TNFAIP6/TRIB1/VNN1",9
"BP","GO:0006493","protein O-linked glycosylation","3/231","58/9179",0.0517241379310345,2.05530676220331,1.29535414413529,0.178910874905382,0.613608391277052,0.556574244301517,"B3GNT5/B4GALT5/GALNT14",3
"BP","GO:0043543","protein acylation","3/231","58/9179",0.0517241379310345,2.05530676220331,1.29535414413529,0.178910874905382,0.613608391277052,0.556574244301517,"BLOC1S1/ZDHHC19/ZDHHC3",3
"BP","GO:0046545","development of primary female sexual characteristics","3/231","58/9179",0.0517241379310345,2.05530676220331,1.29535414413529,0.178910874905382,0.613608391277052,0.556574244301517,"DACH1/RETN/TNFAIP6",3
"BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","3/231","58/9179",0.0517241379310345,2.05530676220331,1.29535414413529,0.178910874905382,0.613608391277052,0.556574244301517,"HIP1/IFT20/PDGFC",3
"BP","GO:0008406","gonad development","5/231","119/9179",0.0420168067226891,1.66957692167776,1.18120938035795,0.180549287269515,0.61766541734619,0.560254174776135,"CYP1B1/HMGB2/KCNE1/RETN/TNFAIP6",5
"BP","GO:0099111","microtubule-based transport","5/231","119/9179",0.0420168067226891,1.66957692167776,1.18120938035795,0.180549287269515,0.61766541734619,0.560254174776135,"AGTPBP1/BLOC1S1/IFT20/KIF1B/RABGEF1",5
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","4/231","88/9179",0.0454545454545455,1.80617866981503,1.22091052980189,0.180747758499587,0.61766541734619,0.560254174776135,"CD55/FCGR1A/IL18R1/IL1R1",4
"BP","GO:0010506","regulation of autophagy","10/231","285/9179",0.0350877192982456,1.39424318371687,1.08631328232083,0.181771189924573,0.61766541734619,0.560254174776135,"ATP6V1C1/DRAM1/HGF/QSOX1/RRAGD/SH3GLB1/SPTLC2/TSPO/WIPI1/ZDHHC19",10
"BP","GO:0002360","T cell lineage commitment","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"BATF/SOCS3",2
"BP","GO:0032410","negative regulation of transporter activity","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"KCNE1/MMP9",2
"BP","GO:0032743","positive regulation of interleukin-2 production","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"ANXA1/PDE4D",2
"BP","GO:0042304","regulation of fatty acid biosynthetic process","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"CEACAM1/ERLIN1",2
"BP","GO:0043331","response to dsRNA","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"FLOT1/IRAK3",2
"BP","GO:0046627","negative regulation of insulin receptor signaling pathway","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"GRB10/SOCS3",2
"BP","GO:0050918","positive chemotaxis","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"HGF/HMGB2",2
"BP","GO:0071715","icosanoid transport","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"ANXA1/MAP2K6",2
"BP","GO:1900744","regulation of p38MAPK cascade","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"GADD45A/HGF",2
"BP","GO:1903749","positive regulation of establishment of protein localization to mitochondrion","2/231","31/9179",0.0645161290322581,2.56360843457618,1.40107957626193,0.182907754567209,0.61766541734619,0.560254174776135,"SH3GLB1/UBL5",2
"BP","GO:0030855","epithelial cell differentiation","12/231","355/9179",0.0338028169014084,1.34318639107371,1.05956721869277,0.18410883370889,0.621038908877518,0.563314104409429,"ANXA1/CEACAM1/DHRS9/IFT20/KCNE1/KLF5/LIPN/MAFG/MMP9/PDE4D/SULT1B1/UGCG",12
"BP","GO:0051668","localization within membrane","15/231","461/9179",0.0325379609544469,1.29292616277432,1.03685307930811,0.185278898786863,0.623320754387147,0.565383855179121,"ATP9A/EXOC6/FGF13/FLOT1/IFT20/ITGAM/KCNE1/RAB32/RABGEF1/SH3GLB1/SNX3/STOM/TNFAIP6/ZDHHC19/ZDHHC3",15
"BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","4/231","89/9179",0.0449438202247191,1.78588452745756,1.19698533344115,0.185799482921779,0.623320754387147,0.565383855179121,"ADM/ASPH/C3AR1/CD55",4
"BP","GO:0032409","regulation of transporter activity","4/231","89/9179",0.0449438202247191,1.78588452745756,1.19698533344115,0.185799482921779,0.623320754387147,0.565383855179121,"ASPH/FGF13/KCNE1/MMP9",4
"BP","GO:0035821","modulation of process of another organism","4/231","89/9179",0.0449438202247191,1.78588452745756,1.19698533344115,0.185799482921779,0.623320754387147,0.565383855179121,"ARG1/LTF/SNX3/STOM",4
"BP","GO:0071322","cellular response to carbohydrate stimulus","4/231","89/9179",0.0449438202247191,1.78588452745756,1.19698533344115,0.185799482921779,0.623320754387147,0.565383855179121,"ENY2/GCLM/MAP2K6/SLC26A6",4
"BP","GO:0010959","regulation of metal ion transport","8/231","219/9179",0.0365296803652968,1.45154084880112,1.08663108974339,0.187265604247199,0.627554200492523,0.569223807664103,"ASPH/CD63/FGF13/KCNE1/LILRA5/P2RX1/PDE4D/TSPO",8
"BP","GO:0002685","regulation of leukocyte migration","6/231","153/9179",0.0392156862745098,1.55827179356591,1.11882140245219,0.188234294380975,0.629427624192313,0.570923098929983,"ANXA1/BST1/C3AR1/IL1R1/RABGEF1/TNFAIP6",6
"BP","GO:0010001","glial cell differentiation","6/231","153/9179",0.0392156862745098,1.55827179356591,1.11882140245219,0.188234294380975,0.629427624192313,0.570923098929983,"B4GALT5/CDKN2C/DAAM2/LDLR/PFKFB3/S100A8",6
"BP","GO:0051250","negative regulation of lymphocyte activation","5/231","121/9179",0.0413223140495868,1.64198060892276,1.14212980826321,0.189153912070075,0.631815186729718,0.573088740459449,"ANXA1/ARG1/CR1/PGLYRP1/SAMSN1",5
"BP","GO:0048609","multicellular organismal reproductive process","14/231","428/9179",0.0327102803738318,1.29977343528745,1.02047698934683,0.190599795488384,0.632573739405827,0.573776786595177,"AGFG1/CCNA1/CYP1B1/FOLR3/HMGB2/HPGD/IFT20/MAP2K6/P2RX1/RETN/SLC26A6/TDRD9/TNFAIP6/UBE2J1",14
"BP","GO:0016125","sterol metabolic process","4/231","90/9179",0.0444444444444444,1.76604136604137,1.17336317458609,0.190896875387683,0.632573739405827,0.573776786595177,"CYP1B1/ERLIN1/IDI1/LDLR",4
"BP","GO:0055088","lipid homeostasis","4/231","90/9179",0.0444444444444444,1.76604136604137,1.17336317458609,0.190896875387683,0.632573739405827,0.573776786595177,"HSDL2/LDLR/SAR1B/TSPO",4
"BP","GO:0098869","cellular oxidant detoxification","3/231","60/9179",0.05,1.98679653679654,1.23210200101416,0.191629160249434,0.632573739405827,0.573776786595177,"HP/TXN/TXNDC17",3
"BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"FCER1G/FCGR1A",2
"BP","GO:0002686","negative regulation of leukocyte migration","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"RABGEF1/TNFAIP6",2
"BP","GO:0010043","response to zinc ion","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"S100A8/TSPO",2
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"ASPH/FGF13",2
"BP","GO:0043303","mast cell degranulation","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"RABGEF1/STXBP2",2
"BP","GO:0048246","macrophage chemotaxis","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"C3AR1/CKLF",2
"BP","GO:0070269","pyroptotic inflammatory response","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"NAIP/NLRC4",2
"BP","GO:1900077","negative regulation of cellular response to insulin stimulus","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"GRB10/SOCS3",2
"BP","GO:1901570","fatty acid derivative biosynthetic process","2/231","32/9179",0.0625,2.48349567099567,1.35063799222196,0.192057044863533,0.632573739405827,0.573776786595177,"ALOX5/FAR2",2
"BP","GO:0042770","signal transduction in response to DNA damage","5/231","122/9179",0.040983606557377,1.62852175147257,1.12285860731553,0.193511034452451,0.636502737551748,0.577340589184931,"BATF/GADD45A/IER3/MAP2K6/MAPK14",5
"BP","GO:0046486","glycerolipid metabolic process","9/231","255/9179",0.0352941176470588,1.40244461420932,1.04716099732456,0.193664191217339,0.636502737551748,0.577340589184931,"BMX/GK/ITPKC/LDLR/MBOAT2/PGS1/PLB1/PLSCR1/SLC22A4",9
"BP","GO:0008654","phospholipid biosynthetic process","7/231","188/9179",0.0372340425531915,1.47952933591231,1.0673506911245,0.195565307816485,0.642064306538525,0.582385217159304,"BMX/IDI1/ITPKC/MBOAT2/PGS1/PLSCR1/SPTLC2",7
"BP","GO:0001763","morphogenesis of a branching structure","4/231","91/9179",0.043956043956044,1.74663431806289,1.15003620725448,0.196038341430324,0.642245014088898,0.582549128164626,"ADM/FGF13/HGF/SOCS3",4
"BP","GO:0032368","regulation of lipid transport","4/231","91/9179",0.043956043956044,1.74663431806289,1.15003620725448,0.196038341430324,0.642245014088898,0.582549128164626,"MAP2K6/RETN/SAR1B/TSPO",4
"BP","GO:0002062","chondrocyte differentiation","3/231","61/9179",0.0491803278688525,1.95422610176709,1.20138842821081,0.198072507579567,0.647455779067469,0.587275558932864,"MAPK14/MBOAT2/TRPS1",3
"BP","GO:0003333","amino acid transmembrane transport","3/231","61/9179",0.0491803278688525,1.95422610176709,1.20138842821081,0.198072507579567,0.647455779067469,0.587275558932864,"SLC22A4/SLC36A1/SLC36A4",3
"BP","GO:0033673","negative regulation of kinase activity","4/231","92/9179",0.0434782608695652,1.72764916243177,1.12699687637711,0.201222283147861,0.647455779067469,0.587275558932864,"CEACAM1/GADD45A/IRAK3/TRIB1",4
"BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","2/231","33/9179",0.0606060606060606,2.40823822642004,1.30207058931713,0.201265027271316,0.647455779067469,0.587275558932864,"FCGR1A/MAPK14",2
