"fold","strategy","algorithm","gene"
"Fold3.Rep11","weighted","LASSO","KIAA0748"
"Fold3.Rep11","weighted","LASSO","SBK1"
"Fold3.Rep11","weighted","LASSO","LEF1"
"Fold3.Rep11","weighted","LASSO","POLR1B"
"Fold3.Rep11","weighted","LASSO","SIRPG"
"Fold3.Rep11","weighted","LASSO","CD160"
"Fold3.Rep11","weighted","LASSO","IKZF2"
"Fold3.Rep11","weighted","LASSO","C2orf89"
"Fold3.Rep11","weighted","LASSO","KIAA0182"
"Fold3.Rep11","weighted","LASSO","OSGEPL1"
"Fold3.Rep11","weighted","LASSO","FAM50B"
"Fold3.Rep11","weighted","LASSO","MAN1C1"
"Fold3.Rep11","weighted","LASSO","PATZ1"
"Fold3.Rep11","weighted","LASSO","RNASEN"
"Fold3.Rep11","weighted","LASSO","UBASH3A"
"Fold3.Rep11","weighted","LASSO","KLF12"
"Fold3.Rep11","weighted","LASSO","KDM2B"
"Fold3.Rep11","weighted","LASSO","PLEKHA1"
"Fold3.Rep11","weighted","LASSO","ZNF549"
"Fold3.Rep11","weighted","LASSO","SIGLECP3"
"Fold3.Rep11","weighted","LASSO","SLC7A6"
"Fold3.Rep11","weighted","LASSO","TBC1D4"
"Fold3.Rep11","weighted","LASSO","DYRK2"
"Fold3.Rep11","weighted","LASSO","Septin 1"
"Fold3.Rep11","weighted","LASSO","NLRC3"
"Fold3.Rep11","weighted","LASSO","PRKCQ"
"Fold3.Rep11","weighted","LASSO","PAFAH2"
"Fold3.Rep11","weighted","LASSO","RABL2B"
"Fold3.Rep11","weighted","LASSO","CLEC4D"
"Fold3.Rep11","weighted","LASSO","RNF125"
"Fold3.Rep11","weighted","LASSO","ZNHIT6"
"Fold3.Rep11","weighted","LASSO","TTC27"
"Fold3.Rep11","weighted","LASSO","RABL2A"
"Fold3.Rep11","weighted","LASSO","PAQR8"
"Fold3.Rep11","weighted","LASSO","BCL2A1"
"Fold3.Rep11","weighted","LASSO","METTL9"
"Fold3.Rep11","weighted","LASSO","STMN3"
"Fold3.Rep11","weighted","LASSO","UPP1"
"Fold3.Rep11","weighted","LASSO","BCKDHB"
"Fold3.Rep11","weighted","LASSO","BACH2"
"Fold3.Rep11","weighted","LASSO","MTR"
"Fold3.Rep11","weighted","LASSO","GAL3ST4"
"Fold3.Rep11","weighted","LASSO","SSBP2"
"Fold3.Rep11","weighted","LASSO","SGK223"
"Fold3.Rep11","weighted","LASSO","SIDT1"
"Fold3.Rep11","weighted","LASSO","GADD45A"
"Fold3.Rep11","weighted","LASSO","TCTN1"
"Fold3.Rep11","weighted","LASSO","ANAPC1"
"Fold3.Rep11","weighted","LASSO","FLT3LG"
"Fold3.Rep11","weighted","LASSO","NPAT"
"Fold3.Rep11","weighted","LASSO","FAM43A"
"Fold3.Rep11","weighted","LASSO","NR1D2"
"Fold3.Rep11","weighted","LASSO","TAF3"
"Fold3.Rep11","weighted","LASSO","WBP11"
"Fold3.Rep11","weighted","LASSO","IL11RA"
"Fold3.Rep11","weighted","LASSO","SAMD3"
"Fold3.Rep11","weighted","LASSO","TRA@"
"Fold3.Rep11","weighted","LASSO","CKAP4"
"Fold3.Rep11","weighted","LASSO","FCER1A"
"Fold3.Rep11","weighted","LASSO","ABHD15"
"Fold3.Rep11","weighted","LASSO","RFTN1"
"Fold3.Rep11","weighted","LASSO","PARP1"
"Fold3.Rep11","weighted","LASSO","BCL2"
"Fold3.Rep11","weighted","LASSO","PDE4DIP"
"Fold3.Rep11","weighted","LASSO","GCET2"
"Fold3.Rep11","weighted","LASSO","HK3"
"Fold3.Rep11","weighted","LASSO","HP"
"Fold3.Rep11","weighted","LASSO","LSG1"
"Fold3.Rep11","weighted","LASSO","TMEM109"
"Fold3.Rep11","weighted","LASSO","NCALD"
"Fold3.Rep11","weighted","LASSO","DPP4"
"Fold3.Rep11","weighted","LASSO","MYL6"
"Fold3.Rep11","weighted","LASSO","SCLY"
"Fold3.Rep11","weighted","LASSO","RASGRP1"
"Fold3.Rep11","weighted","LASSO","RBM14"
"Fold3.Rep11","weighted","glmBoost","S100A8"
"Fold3.Rep11","weighted","glmBoost","S100A12"
"Fold3.Rep11","weighted","glmBoost","EPHX2"
"Fold3.Rep11","weighted","glmBoost","NMT2"
"Fold3.Rep11","weighted","glmBoost","ANXA3"
"Fold3.Rep11","weighted","glmBoost","ARG1"
"Fold3.Rep11","weighted","glmBoost","GATA2"
"Fold3.Rep11","weighted","glmBoost","C19orf59"
"Fold3.Rep11","weighted","glmBoost","GATA3"
"Fold3.Rep11","weighted","glmBoost","LRRN3"
"Fold3.Rep11","weighted","glmBoost","P2RY10"
"Fold3.Rep11","weighted","glmBoost","NAT10"
"Fold3.Rep11","weighted","glmBoost","ABLIM1"
"Fold3.Rep11","weighted","glmBoost","C5orf32"
"Fold3.Rep11","weighted","glmBoost","PTCH1"
"Fold3.Rep11","weighted","glmBoost","TXN"
"Fold3.Rep11","weighted","glmBoost","FAM102A"
"Fold3.Rep11","weighted","glmBoost","PJA1"
"Fold3.Rep11","weighted","glmBoost","CCR6"
"Fold3.Rep11","weighted","glmBoost","THEM4"
"Fold3.Rep11","weighted","glmBoost","DCAF16"
"Fold3.Rep11","weighted","glmBoost","CD96"
"Fold3.Rep11","weighted","glmBoost","CSRP2BP"
"Fold3.Rep11","weighted","glmBoost","FBXL16"
"Fold3.Rep11","weighted","glmBoost","NELL2"
"Fold3.Rep11","weighted","glmBoost","KIAA0748"
"Fold3.Rep11","weighted","glmBoost","SBK1"
"Fold3.Rep11","weighted","glmBoost","LEF1"
"Fold3.Rep11","weighted","glmBoost","POLR1B"
"Fold3.Rep11","weighted","glmBoost","SIRPG"
"Fold3.Rep11","weighted","glmBoost","CD160"
"Fold3.Rep11","weighted","glmBoost","IKZF2"
"Fold3.Rep11","weighted","glmBoost","C2orf89"
"Fold3.Rep11","weighted","glmBoost","KIAA0182"
"Fold3.Rep11","weighted","glmBoost","OSGEPL1"
"Fold3.Rep11","weighted","glmBoost","FAM50B"
"Fold3.Rep11","weighted","glmBoost","MAN1C1"
"Fold3.Rep11","weighted","glmBoost","PATZ1"
"Fold3.Rep11","weighted","glmBoost","RNASEN"
"Fold3.Rep11","weighted","glmBoost","UBASH3A"
"Fold3.Rep11","weighted","glmBoost","KLF12"
"Fold3.Rep11","weighted","glmBoost","KDM2B"
"Fold3.Rep11","weighted","glmBoost","PLEKHA1"
"Fold3.Rep11","weighted","glmBoost","ZNF549"
"Fold3.Rep11","weighted","glmBoost","SIGLECP3"
"Fold3.Rep11","weighted","glmBoost","SLC7A6"
"Fold3.Rep11","weighted","glmBoost","TBC1D4"
"Fold3.Rep11","weighted","glmBoost","DYRK2"
"Fold3.Rep11","weighted","glmBoost","Septin 1"
"Fold3.Rep11","weighted","glmBoost","NLRC3"
"Fold3.Rep11","weighted","glmBoost","PRKCQ"
"Fold3.Rep11","weighted","glmBoost","PAFAH2"
"Fold3.Rep11","weighted","glmBoost","RABL2B"
"Fold3.Rep11","weighted","glmBoost","CLEC4D"
"Fold3.Rep11","weighted","glmBoost","RNF125"
"Fold3.Rep11","weighted","glmBoost","ZNHIT6"
"Fold3.Rep11","weighted","glmBoost","TTC27"
"Fold3.Rep11","weighted","glmBoost","RABL2A"
"Fold3.Rep11","weighted","glmBoost","PAQR8"
"Fold3.Rep11","weighted","glmBoost","BCL2A1"
"Fold3.Rep11","weighted","glmBoost","METTL9"
"Fold3.Rep11","weighted","glmBoost","STMN3"
"Fold3.Rep11","weighted","glmBoost","UPP1"
"Fold3.Rep11","weighted","glmBoost","BCKDHB"
"Fold3.Rep11","weighted","glmBoost","BACH2"
"Fold3.Rep11","weighted","glmBoost","MTR"
"Fold3.Rep11","weighted","glmBoost","GAL3ST4"
"Fold3.Rep11","weighted","glmBoost","SSBP2"
"Fold3.Rep11","weighted","glmBoost","SGK223"
"Fold3.Rep11","weighted","glmBoost","SIDT1"
"Fold3.Rep11","weighted","glmBoost","GADD45A"
"Fold3.Rep11","weighted","glmBoost","TCTN1"
"Fold3.Rep11","weighted","glmBoost","ANAPC1"
"Fold3.Rep11","weighted","glmBoost","FLT3LG"
"Fold3.Rep11","weighted","glmBoost","NPAT"
"Fold3.Rep11","weighted","glmBoost","FAM43A"
"Fold3.Rep11","weighted","glmBoost","NR1D2"
"Fold3.Rep11","weighted","glmBoost","TAF3"
"Fold3.Rep11","weighted","glmBoost","WBP11"
"Fold3.Rep11","weighted","glmBoost","IL11RA"
"Fold3.Rep11","weighted","glmBoost","SAMD3"
"Fold3.Rep11","weighted","glmBoost","TRA@"
"Fold3.Rep11","weighted","glmBoost","CKAP4"
"Fold3.Rep11","weighted","glmBoost","FCER1A"
"Fold3.Rep11","weighted","glmBoost","ABHD15"
"Fold3.Rep11","weighted","glmBoost","RFTN1"
"Fold3.Rep11","weighted","glmBoost","PARP1"
"Fold3.Rep11","weighted","glmBoost","BCL2"
"Fold3.Rep11","weighted","glmBoost","PDE4DIP"
"Fold3.Rep11","weighted","glmBoost","GCET2"
"Fold3.Rep11","weighted","glmBoost","HK3"
"Fold3.Rep11","weighted","glmBoost","HP"
"Fold3.Rep11","weighted","glmBoost","LSG1"
"Fold3.Rep11","weighted","glmBoost","TMEM109"
"Fold3.Rep11","weighted","glmBoost","NCALD"
"Fold3.Rep11","weighted","glmBoost","DPP4"
"Fold3.Rep11","weighted","glmBoost","MYL6"
"Fold3.Rep11","weighted","glmBoost","SCLY"
"Fold3.Rep11","weighted","glmBoost","RASGRP1"
"Fold3.Rep11","weighted","glmBoost","RBM14"
"Fold3.Rep11","weighted","Ranger","S100A8"
"Fold3.Rep11","weighted","Ranger","S100A12"
"Fold3.Rep11","weighted","Ranger","EPHX2"
"Fold3.Rep11","weighted","Ranger","NMT2"
"Fold3.Rep11","weighted","Ranger","ANXA3"
"Fold3.Rep11","weighted","Ranger","ARG1"
"Fold3.Rep11","weighted","Ranger","GATA2"
"Fold3.Rep11","weighted","Ranger","C19orf59"
"Fold3.Rep11","weighted","Ranger","GATA3"
"Fold3.Rep11","weighted","Ranger","LRRN3"
"Fold3.Rep11","weighted","Ranger","P2RY10"
"Fold3.Rep11","weighted","Ranger","NAT10"
"Fold3.Rep11","weighted","Ranger","ABLIM1"
"Fold3.Rep11","weighted","Ranger","C5orf32"
"Fold3.Rep11","weighted","Ranger","PTCH1"
"Fold3.Rep11","weighted","Ranger","TXN"
"Fold3.Rep11","weighted","Ranger","FAM102A"
"Fold3.Rep11","weighted","Ranger","PJA1"
"Fold3.Rep11","weighted","Ranger","CCR6"
"Fold3.Rep11","weighted","Ranger","THEM4"
"Fold3.Rep11","weighted","Ranger","DCAF16"
"Fold3.Rep11","weighted","Ranger","CD96"
"Fold3.Rep11","weighted","Ranger","CSRP2BP"
"Fold3.Rep11","weighted","Ranger","FBXL16"
"Fold3.Rep11","weighted","Ranger","NELL2"
"Fold3.Rep11","weighted","Ranger","KIAA0748"
"Fold3.Rep11","weighted","Ranger","SBK1"
"Fold3.Rep11","weighted","Ranger","LEF1"
"Fold3.Rep11","weighted","Ranger","POLR1B"
"Fold3.Rep11","weighted","Ranger","SIRPG"
"Fold3.Rep11","weighted","Ranger","CD160"
"Fold3.Rep11","weighted","Ranger","IKZF2"
"Fold3.Rep11","weighted","Ranger","C2orf89"
"Fold3.Rep11","weighted","Ranger","KIAA0182"
"Fold3.Rep11","weighted","Ranger","OSGEPL1"
"Fold3.Rep11","weighted","Ranger","FAM50B"
"Fold3.Rep11","weighted","Ranger","MAN1C1"
"Fold3.Rep11","weighted","Ranger","PATZ1"
"Fold3.Rep11","weighted","Ranger","RNASEN"
"Fold3.Rep11","weighted","Ranger","UBASH3A"
"Fold3.Rep11","weighted","Ranger","KLF12"
"Fold3.Rep11","weighted","Ranger","KDM2B"
"Fold3.Rep11","weighted","Ranger","PLEKHA1"
"Fold3.Rep11","weighted","Ranger","ZNF549"
"Fold3.Rep11","weighted","Ranger","SIGLECP3"
"Fold3.Rep11","weighted","Ranger","SLC7A6"
"Fold3.Rep11","weighted","Ranger","TBC1D4"
"Fold3.Rep11","weighted","Ranger","DYRK2"
"Fold3.Rep11","weighted","Ranger","Septin 1"
"Fold3.Rep11","weighted","Ranger","NLRC3"
"Fold3.Rep11","weighted","Ranger","PRKCQ"
"Fold3.Rep11","weighted","Ranger","PAFAH2"
"Fold3.Rep11","weighted","Ranger","RABL2B"
"Fold3.Rep11","weighted","Ranger","CLEC4D"
"Fold3.Rep11","weighted","Ranger","RNF125"
"Fold3.Rep11","weighted","Ranger","ZNHIT6"
"Fold3.Rep11","weighted","Ranger","TTC27"
"Fold3.Rep11","weighted","Ranger","RABL2A"
"Fold3.Rep11","weighted","Ranger","PAQR8"
"Fold3.Rep11","weighted","Ranger","BCL2A1"
"Fold3.Rep11","weighted","Ranger","METTL9"
"Fold3.Rep11","weighted","Ranger","STMN3"
"Fold3.Rep11","weighted","Ranger","UPP1"
"Fold3.Rep11","weighted","Ranger","BCKDHB"
"Fold3.Rep11","weighted","Ranger","BACH2"
"Fold3.Rep11","weighted","Ranger","MTR"
"Fold3.Rep11","weighted","Ranger","GAL3ST4"
"Fold3.Rep11","weighted","Ranger","SSBP2"
"Fold3.Rep11","weighted","Ranger","SGK223"
"Fold3.Rep11","weighted","Ranger","SIDT1"
"Fold3.Rep11","weighted","Ranger","GADD45A"
"Fold3.Rep11","weighted","Ranger","TCTN1"
"Fold3.Rep11","weighted","Ranger","ANAPC1"
"Fold3.Rep11","weighted","Ranger","FLT3LG"
"Fold3.Rep11","weighted","Ranger","NPAT"
"Fold3.Rep11","weighted","Ranger","FAM43A"
"Fold3.Rep11","weighted","Ranger","NR1D2"
"Fold3.Rep11","weighted","Ranger","TAF3"
"Fold3.Rep11","weighted","Ranger","WBP11"
"Fold3.Rep11","weighted","Ranger","IL11RA"
"Fold3.Rep11","weighted","Ranger","SAMD3"
"Fold3.Rep11","weighted","Ranger","TRA@"
"Fold3.Rep11","weighted","Ranger","CKAP4"
"Fold3.Rep11","weighted","Ranger","FCER1A"
"Fold3.Rep11","weighted","Ranger","ABHD15"
"Fold3.Rep11","weighted","Ranger","RFTN1"
"Fold3.Rep11","weighted","Ranger","PARP1"
"Fold3.Rep11","weighted","Ranger","BCL2"
"Fold3.Rep11","weighted","Ranger","PDE4DIP"
"Fold3.Rep11","weighted","Ranger","GCET2"
"Fold3.Rep11","weighted","Ranger","HK3"
"Fold3.Rep11","weighted","Ranger","HP"
"Fold3.Rep11","weighted","Ranger","LSG1"
"Fold3.Rep11","weighted","Ranger","TMEM109"
"Fold3.Rep11","weighted","Ranger","NCALD"
"Fold3.Rep11","weighted","Ranger","DPP4"
"Fold3.Rep11","weighted","Ranger","MYL6"
"Fold3.Rep11","weighted","Ranger","SCLY"
"Fold3.Rep11","weighted","Ranger","RASGRP1"
"Fold3.Rep11","weighted","Ranger","RBM14"
"Fold3.Rep11","weighted","XGBoost","S100A8"
"Fold3.Rep11","weighted","XGBoost","S100A12"
"Fold3.Rep11","weighted","XGBoost","EPHX2"
"Fold3.Rep11","weighted","XGBoost","NMT2"
"Fold3.Rep11","weighted","XGBoost","ANXA3"
"Fold3.Rep11","weighted","XGBoost","ARG1"
"Fold3.Rep11","weighted","XGBoost","GATA2"
"Fold3.Rep11","weighted","XGBoost","C19orf59"
"Fold3.Rep11","weighted","XGBoost","GATA3"
"Fold3.Rep11","weighted","XGBoost","LRRN3"
"Fold3.Rep11","weighted","XGBoost","P2RY10"
"Fold3.Rep11","weighted","XGBoost","NAT10"
"Fold3.Rep11","weighted","XGBoost","ABLIM1"
"Fold3.Rep11","weighted","XGBoost","C5orf32"
"Fold3.Rep11","weighted","XGBoost","PTCH1"
"Fold3.Rep11","weighted","XGBoost","TXN"
"Fold3.Rep11","weighted","XGBoost","FAM102A"
"Fold3.Rep11","weighted","XGBoost","PJA1"
"Fold3.Rep11","weighted","XGBoost","CCR6"
"Fold3.Rep11","weighted","XGBoost","THEM4"
"Fold3.Rep11","weighted","XGBoost","DCAF16"
"Fold3.Rep11","weighted","XGBoost","CD96"
"Fold3.Rep11","weighted","XGBoost","CSRP2BP"
"Fold3.Rep11","weighted","XGBoost","FBXL16"
"Fold3.Rep11","weighted","XGBoost","NELL2"
"Fold3.Rep11","weighted","XGBoost","KIAA0748"
"Fold3.Rep11","weighted","XGBoost","SBK1"
"Fold3.Rep11","weighted","XGBoost","LEF1"
"Fold3.Rep11","weighted","XGBoost","POLR1B"
"Fold3.Rep11","weighted","XGBoost","SIRPG"
"Fold3.Rep11","weighted","XGBoost","CD160"
"Fold3.Rep11","weighted","XGBoost","IKZF2"
"Fold3.Rep11","weighted","XGBoost","C2orf89"
"Fold3.Rep11","weighted","XGBoost","KIAA0182"
"Fold3.Rep11","weighted","XGBoost","OSGEPL1"
"Fold3.Rep11","weighted","XGBoost","FAM50B"
"Fold3.Rep11","weighted","XGBoost","MAN1C1"
"Fold3.Rep11","weighted","XGBoost","PATZ1"
"Fold3.Rep11","weighted","XGBoost","RNASEN"
"Fold3.Rep11","weighted","XGBoost","UBASH3A"
"Fold3.Rep11","weighted","XGBoost","KLF12"
"Fold3.Rep11","weighted","XGBoost","KDM2B"
"Fold3.Rep11","weighted","XGBoost","PLEKHA1"
"Fold3.Rep11","weighted","XGBoost","ZNF549"
"Fold3.Rep11","weighted","XGBoost","SIGLECP3"
"Fold3.Rep11","weighted","XGBoost","SLC7A6"
"Fold3.Rep11","weighted","XGBoost","TBC1D4"
"Fold3.Rep11","weighted","XGBoost","DYRK2"
"Fold3.Rep11","weighted","XGBoost","Septin 1"
"Fold3.Rep11","weighted","XGBoost","NLRC3"
"Fold3.Rep11","weighted","XGBoost","PRKCQ"
"Fold3.Rep11","weighted","XGBoost","PAFAH2"
"Fold3.Rep11","weighted","XGBoost","RABL2B"
"Fold3.Rep11","weighted","XGBoost","CLEC4D"
"Fold3.Rep11","weighted","XGBoost","RNF125"
"Fold3.Rep11","weighted","XGBoost","ZNHIT6"
"Fold3.Rep11","weighted","XGBoost","TTC27"
"Fold3.Rep11","weighted","XGBoost","RABL2A"
"Fold3.Rep11","weighted","XGBoost","PAQR8"
"Fold3.Rep11","weighted","XGBoost","BCL2A1"
"Fold3.Rep11","weighted","XGBoost","METTL9"
"Fold3.Rep11","weighted","XGBoost","STMN3"
"Fold3.Rep11","weighted","XGBoost","UPP1"
"Fold3.Rep11","weighted","XGBoost","BCKDHB"
"Fold3.Rep11","weighted","XGBoost","BACH2"
"Fold3.Rep11","weighted","XGBoost","MTR"
"Fold3.Rep11","weighted","XGBoost","GAL3ST4"
"Fold3.Rep11","weighted","XGBoost","SSBP2"
"Fold3.Rep11","weighted","XGBoost","SGK223"
"Fold3.Rep11","weighted","XGBoost","SIDT1"
"Fold3.Rep11","weighted","XGBoost","GADD45A"
"Fold3.Rep11","weighted","XGBoost","TCTN1"
"Fold3.Rep11","weighted","XGBoost","ANAPC1"
"Fold3.Rep11","weighted","XGBoost","FLT3LG"
"Fold3.Rep11","weighted","XGBoost","NPAT"
"Fold3.Rep11","weighted","XGBoost","FAM43A"
"Fold3.Rep11","weighted","XGBoost","NR1D2"
"Fold3.Rep11","weighted","XGBoost","TAF3"
"Fold3.Rep11","weighted","XGBoost","WBP11"
"Fold3.Rep11","weighted","XGBoost","IL11RA"
"Fold3.Rep11","weighted","XGBoost","SAMD3"
"Fold3.Rep11","weighted","XGBoost","TRA@"
"Fold3.Rep11","weighted","XGBoost","CKAP4"
"Fold3.Rep11","weighted","XGBoost","FCER1A"
"Fold3.Rep11","weighted","XGBoost","ABHD15"
"Fold3.Rep11","weighted","XGBoost","RFTN1"
"Fold3.Rep11","weighted","XGBoost","PARP1"
"Fold3.Rep11","weighted","XGBoost","BCL2"
"Fold3.Rep11","weighted","XGBoost","PDE4DIP"
"Fold3.Rep11","weighted","XGBoost","GCET2"
"Fold3.Rep11","weighted","XGBoost","HK3"
"Fold3.Rep11","weighted","XGBoost","HP"
"Fold3.Rep11","weighted","XGBoost","LSG1"
"Fold3.Rep11","weighted","XGBoost","TMEM109"
"Fold3.Rep11","weighted","XGBoost","NCALD"
"Fold3.Rep11","weighted","XGBoost","DPP4"
"Fold3.Rep11","weighted","XGBoost","MYL6"
"Fold3.Rep11","weighted","XGBoost","SCLY"
"Fold3.Rep11","weighted","XGBoost","RASGRP1"
"Fold3.Rep11","weighted","XGBoost","RBM14"
"Fold4.Rep11","weighted","LASSO","S100A8"
"Fold4.Rep11","weighted","LASSO","S100A12"
"Fold4.Rep11","weighted","LASSO","NMT2"
"Fold4.Rep11","weighted","LASSO","EPHX2"
"Fold4.Rep11","weighted","LASSO","ANXA3"
"Fold4.Rep11","weighted","LASSO","GATA3"
"Fold4.Rep11","weighted","LASSO","ARG1"
"Fold4.Rep11","weighted","LASSO","C19orf59"
"Fold4.Rep11","weighted","LASSO","P2RY10"
"Fold4.Rep11","weighted","LASSO","CD160"
"Fold4.Rep11","weighted","LASSO","C5orf32"
"Fold4.Rep11","weighted","LASSO","LRRN3"
"Fold4.Rep11","weighted","LASSO","DCAF16"
"Fold4.Rep11","weighted","LASSO","PTCH1"
"Fold4.Rep11","weighted","LASSO","THEM4"
"Fold4.Rep11","weighted","LASSO","ABLIM1"
"Fold4.Rep11","weighted","LASSO","CD96"
"Fold4.Rep11","weighted","LASSO","FBXL16"
"Fold4.Rep11","weighted","LASSO","NELL2"
"Fold4.Rep11","weighted","LASSO","FAM102A"
"Fold4.Rep11","weighted","LASSO","PJA1"
"Fold4.Rep11","weighted","LASSO","TBC1D4"
"Fold4.Rep11","weighted","LASSO","C2orf89"
"Fold4.Rep11","weighted","LASSO","LEF1"
"Fold4.Rep11","weighted","LASSO","FAM50B"
"Fold4.Rep11","weighted","LASSO","KLF12"
"Fold4.Rep11","weighted","LASSO","GATA2"
"Fold4.Rep11","weighted","LASSO","TTC27"
"Fold4.Rep11","weighted","LASSO","MAN1C1"
"Fold4.Rep11","weighted","LASSO","NR1D2"
"Fold4.Rep11","weighted","LASSO","KIAA0748"
"Fold4.Rep11","weighted","LASSO","CSRP2BP"
"Fold4.Rep11","weighted","LASSO","PLEKHA1"
"Fold4.Rep11","weighted","LASSO","CCR6"
"Fold4.Rep11","weighted","LASSO","SBK1"
"Fold4.Rep11","weighted","LASSO","ZNF549"
"Fold4.Rep11","weighted","LASSO","NAT10"
"Fold4.Rep11","weighted","LASSO","IKZF2"
"Fold4.Rep11","weighted","LASSO","OSGEPL1"
"Fold4.Rep11","weighted","LASSO","POLR1B"
"Fold4.Rep11","weighted","LASSO","SIDT1"
"Fold4.Rep11","weighted","LASSO","TXN"
"Fold4.Rep11","weighted","LASSO","DYRK2"
"Fold4.Rep11","weighted","LASSO","KIAA0182"
"Fold4.Rep11","weighted","LASSO","SIGLECP3"
"Fold4.Rep11","weighted","LASSO","UBASH3A"
"Fold4.Rep11","weighted","LASSO","SIRPG"
"Fold4.Rep11","weighted","LASSO","RABL2A"
"Fold4.Rep11","weighted","LASSO","FAM43A"
"Fold4.Rep11","weighted","LASSO","RNF125"
"Fold4.Rep11","weighted","LASSO","KDM2B"
"Fold4.Rep11","weighted","LASSO","RNASEN"
"Fold4.Rep11","weighted","LASSO","PRKCQ"
"Fold4.Rep11","weighted","LASSO","RABL2B"
"Fold4.Rep11","weighted","LASSO","PAQR8"
"Fold4.Rep11","weighted","LASSO","FLT3LG"
"Fold4.Rep11","weighted","LASSO","ZNHIT6"
"Fold4.Rep11","weighted","LASSO","BCKDHB"
"Fold4.Rep11","weighted","LASSO","PAFAH2"
"Fold4.Rep11","weighted","LASSO","MTR"
"Fold4.Rep11","weighted","LASSO","TIGIT"
"Fold4.Rep11","weighted","LASSO","Septin 1"
"Fold4.Rep11","weighted","LASSO","TAF3"
"Fold4.Rep11","weighted","LASSO","SLC7A6"
"Fold4.Rep11","weighted","LASSO","BACH2"
"Fold4.Rep11","weighted","LASSO","RFTN1"
"Fold4.Rep11","weighted","LASSO","IL11RA"
"Fold4.Rep11","weighted","LASSO","NLRC3"
"Fold4.Rep11","weighted","LASSO","GCET2"
"Fold4.Rep11","weighted","LASSO","C12orf65"
"Fold4.Rep11","weighted","LASSO","TRA@"
"Fold4.Rep11","weighted","LASSO","SGK223"
"Fold4.Rep11","weighted","LASSO","SSBP2"
"Fold4.Rep11","weighted","LASSO","UPP1"
"Fold4.Rep11","weighted","LASSO","Septin 9"
"Fold4.Rep11","weighted","LASSO","ABHD15"
"Fold4.Rep11","weighted","LASSO","TMEM109"
"Fold4.Rep11","weighted","LASSO","EVL"
"Fold4.Rep11","weighted","LASSO","STMN3"
"Fold4.Rep11","weighted","LASSO","PATZ1"
"Fold4.Rep11","weighted","LASSO","GAL3ST4"
"Fold4.Rep11","weighted","LASSO","PARP1"
"Fold4.Rep11","weighted","LASSO","GADD45A"
"Fold4.Rep11","weighted","LASSO","PTGDR"
"Fold4.Rep11","weighted","LASSO","METTL9"
"Fold4.Rep11","weighted","LASSO","SAMD3"
"Fold4.Rep11","weighted","LASSO","CLEC4D"
"Fold4.Rep11","weighted","LASSO","CKAP4"
"Fold4.Rep11","weighted","LASSO","FBXO21"
"Fold4.Rep11","weighted","LASSO","TTC3"
"Fold4.Rep11","weighted","LASSO","NPAT"
"Fold4.Rep11","weighted","LASSO","DHRS3"
"Fold4.Rep11","weighted","LASSO","DDHD2"
"Fold4.Rep11","weighted","LASSO","GLOD4"
"Fold4.Rep11","weighted","LASSO","RASGRP1"
"Fold4.Rep11","weighted","LASSO","TCTN1"
"Fold4.Rep11","weighted","LASSO","OXNAD1"
"Fold4.Rep11","weighted","LASSO","BCOR"
"Fold4.Rep11","weighted","LASSO","WBP11"
"Fold4.Rep11","weighted","LASSO","INPP4B"
"Fold4.Rep11","weighted","glmBoost","S100A8"
"Fold4.Rep11","weighted","glmBoost","S100A12"
"Fold4.Rep11","weighted","glmBoost","NMT2"
"Fold4.Rep11","weighted","glmBoost","EPHX2"
"Fold4.Rep11","weighted","glmBoost","ANXA3"
"Fold4.Rep11","weighted","glmBoost","GATA3"
"Fold4.Rep11","weighted","glmBoost","ARG1"
"Fold4.Rep11","weighted","glmBoost","C19orf59"
"Fold4.Rep11","weighted","glmBoost","P2RY10"
"Fold4.Rep11","weighted","glmBoost","CD160"
"Fold4.Rep11","weighted","glmBoost","C5orf32"
"Fold4.Rep11","weighted","glmBoost","LRRN3"
"Fold4.Rep11","weighted","glmBoost","DCAF16"
"Fold4.Rep11","weighted","glmBoost","PTCH1"
"Fold4.Rep11","weighted","glmBoost","THEM4"
"Fold4.Rep11","weighted","glmBoost","ABLIM1"
"Fold4.Rep11","weighted","glmBoost","CD96"
"Fold4.Rep11","weighted","glmBoost","FBXL16"
"Fold4.Rep11","weighted","glmBoost","NELL2"
"Fold4.Rep11","weighted","glmBoost","FAM102A"
"Fold4.Rep11","weighted","glmBoost","PJA1"
"Fold4.Rep11","weighted","glmBoost","TBC1D4"
"Fold4.Rep11","weighted","glmBoost","C2orf89"
"Fold4.Rep11","weighted","glmBoost","LEF1"
"Fold4.Rep11","weighted","glmBoost","FAM50B"
"Fold4.Rep11","weighted","glmBoost","KLF12"
"Fold4.Rep11","weighted","glmBoost","GATA2"
"Fold4.Rep11","weighted","glmBoost","TTC27"
"Fold4.Rep11","weighted","glmBoost","MAN1C1"
"Fold4.Rep11","weighted","glmBoost","NR1D2"
"Fold4.Rep11","weighted","glmBoost","KIAA0748"
"Fold4.Rep11","weighted","glmBoost","CSRP2BP"
"Fold4.Rep11","weighted","glmBoost","PLEKHA1"
"Fold4.Rep11","weighted","glmBoost","CCR6"
"Fold4.Rep11","weighted","glmBoost","SBK1"
"Fold4.Rep11","weighted","glmBoost","ZNF549"
"Fold4.Rep11","weighted","glmBoost","NAT10"
