"sample_id","group","PC1","PC2"
"GSM1692048","Sepsis",1.80001826594341,-1.53591080629454
"GSM1692049","Sepsis",40.0433882675236,-13.4542733604223
"GSM1692050","Sepsis",-23.7262702707371,-22.2460422310119
"GSM1692051","Sepsis",-0.0889230669329165,-5.40178423004563
"GSM1692052","Sepsis",-33.4440231492029,7.51976206961583
"GSM1692053","Sepsis",29.9902890172127,-19.4791016627125
"GSM1692054","Sepsis",-1.20097377462787,2.67798560784128
"GSM1692055","Sepsis",-7.16914755001809,-18.3316601669065
"GSM1692056","Sepsis",13.3034971313646,-20.3572275035421
"GSM1692057","Sepsis",-7.60545137605237,-13.7542648496172
"GSM1692058","Sepsis",1.4447209780613,-15.5465950933462
"GSM1692059","Sepsis",-13.1040311517493,-8.99772751005689
"GSM1692060","Sepsis",-12.0466693208928,-22.361780080252
"GSM1692061","Sepsis",14.2418048002456,-18.3040098704676
"GSM1692062","Sepsis",3.19486686462563,1.34747888011554
"GSM1692063","Sepsis",-15.1072543939706,10.2133631185755
"GSM1692064","Sepsis",12.4457827398767,9.21847331661716
"GSM1692065","Sepsis",1.29047158332632,-24.9623870124724
"GSM1692066","Sepsis",2.3946687942353,14.6115992262484
"GSM1692067","Sepsis",-12.7212104494388,16.4386825119875
"GSM1692068","Sepsis",11.2031720444822,16.8037905170614
"GSM1692069","Sepsis",-11.6394544418337,8.59060757117358
"GSM1692070","Sepsis",-6.32158806287045,-34.3827404096476
"GSM1692071","Sepsis",-21.0468716453263,-13.1670322426837
"GSM1692072","Sepsis",10.6948984868703,-11.5415130890526
"GSM1692073","Sepsis",-5.07953754515774,-20.0118731492856
"GSM1692074","Sepsis",1.30708769767393,-1.46652515695895
"GSM1692075","Sepsis",9.90137245459517,0.607788256251544
"GSM1692077","Sepsis",-4.68710677250208,24.3008789000898
"GSM1692078","Sepsis",27.8025930715151,-11.5270285349268
"GSM1692079","Sepsis",-25.9291476570169,-12.3985487497276
"GSM1692080","Sepsis",-5.19006266877423,15.4461986558372
"GSM1692081","Sepsis",29.2999985689209,-11.0584313246236
"GSM1692082","Sepsis",-13.2932921343274,7.55585686449517
"GSM1692083","Sepsis",31.5438881991331,-20.8040477538156
"GSM1692084","Sepsis",-17.61793119755,-24.2441090469262
"GSM1692085","Sepsis",29.2857516178359,-4.36883988883382
"GSM1692086","Sepsis",-30.2003237134093,-22.838325333091
"GSM1692087","Sepsis",1.56235005477282,-6.96421766893709
"GSM1692088","Sepsis",20.1829685035734,-29.2767746196614
"GSM1692089","Sepsis",25.0997248599005,18.1177441274001
