"iteration","seed","algorithm","ROC_AUC","PR_AUC","sensitivity","specificity","balanced_accuracy","PPV","NPV","F1","MCC","Brier","calibration_slope"
173,20270891,"glmBoost",1,1,1,1,1,1,1,1,1,0.0060532418927579,15.5009622274823
173,20270891,"Ranger",1,1,1,1,1,1,1,1,1,0.00433240740740741,12.4617193373569
173,20270891,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0268706890640472,271.988771266762
174,20270892,"LASSO",1,1,1,1,1,1,1,1,1,0.00310579190815617,13.8930816674357
174,20270892,"glmBoost",1,1,1,1,1,1,1,1,1,0.00489252212401855,15.2467255538905
174,20270892,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0188888888888889,40.7561757894626
174,20270892,"XGBoost",1,1,1,1,1,1,1,1,1,0.00172118491403961,8.88734519484098
175,20270893,"LASSO",1,1,1,1,1,1,1,1,1,0.00742560974919648,12.9480648417498
175,20270893,"glmBoost",1,1,1,1,1,1,1,1,1,0.011605461925017,16.9732615500559
175,20270893,"Ranger",1,1,1,1,1,1,1,1,1,0.0238143518518519,28.884466132185
175,20270893,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.037005490834105,61.8949828392025
176,20270894,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0261583115252329,44.1614997971024
176,20270894,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0242178521053101,35.0337698165101
176,20270894,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0199248842592593,26.9514819256247
176,20270894,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0387108261773885,179.388112583777
177,20270895,"LASSO",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0367357125168894,33.8130718146776
177,20270895,"glmBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0400062954843618,28.0043504220487
177,20270895,"Ranger",1,1,1,1,1,1,1,1,1,0.010275,14.3185509294469
177,20270895,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0132329063692296,15.3899049727085
178,20270896,"LASSO",1,1,1,1,1,1,1,1,1,0.0293064890822784,52.7924437455571
178,20270896,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0224314194989642,36.676596183807
178,20270896,"Ranger",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0404583333333333,42.8250610136938
178,20270896,"XGBoost",1,1,1,1,1,1,1,1,1,0.00365541569637554,11.992486182427
179,20270897,"LASSO",1,1,1,1,1,1,1,1,1,0.00444857186176474,16.0006162170842
179,20270897,"glmBoost",1,1,1,1,1,1,1,1,1,0.00526778161158806,17.0348036211348
179,20270897,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0191305555555556,75.9793331901049
179,20270897,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0171366431549289,42.3762078168092
180,20270898,"LASSO",1,1,1,1,1,1,1,1,1,0.00817580942497816,22.1323912573746
180,20270898,"glmBoost",1,1,1,1,1,1,1,1,1,0.00659103368094333,20.2919267110832
180,20270898,"Ranger",1,1,1,1,1,1,1,1,1,0.00911898148148148,22.5370765461229
180,20270898,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0366696547862201,55.7648904387473
181,20270899,"LASSO",1,1,1,1,1,1,1,1,1,0.00603523951646816,12.7509613149784
181,20270899,"glmBoost",1,1,1,1,1,1,1,1,1,0.00777404940439976,15.1561999848563
181,20270899,"Ranger",1,1,1,1,1,1,1,1,1,0.00800046296296296,18.1706511094456
181,20270899,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0221820105919014,20.0820855050769
182,20270900,"LASSO",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0419727886565491,1.58502599134741
182,20270900,"glmBoost",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0428590369282763,1.698266186309
182,20270900,"Ranger",0.986111111111111,0.987648671307713,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0388884259259259,2.26288111027447
182,20270900,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0312217047868117,81.9210355087624
183,20270901,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0255048107953983,41.5732750941705
183,20270901,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0272373673569589,48.049298204322
183,20270901,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0259097222222222,39.3739845194215
183,20270901,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0304494711424092,1048.95985528607
184,20270902,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0369806210314226,47.2763810968391
184,20270902,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0324191725752354,43.8337340915673
184,20270902,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0236935185185185,20.289488779206
184,20270902,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0325140061768705,32.5967929797672
185,20270903,"LASSO",1,1,1,1,1,1,1,1,1,0.00493794733411173,11.9972864402957
185,20270903,"glmBoost",1,1,1,1,1,1,1,1,1,0.00120915054953369,9.12746116045778
185,20270903,"Ranger",1,1,1,1,1,1,1,1,1,0.000466666666666667,7.61541919935339
185,20270903,"XGBoost",1,1,1,1,1,1,1,1,1,0.00153931344026025,7.99971544621926
186,20270904,"LASSO",1,1,1,1,1,1,1,1,1,0.0178572438191749,78.156991164072
186,20270904,"glmBoost",1,1,1,1,1,1,1,1,1,0.02032753992011,105.297655518375
186,20270904,"Ranger",1,1,1,1,1,1,1,1,1,0.0109861111111111,25.0783963729479
186,20270904,"XGBoost",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0375671154805461,3.17500002798549
187,20270905,"LASSO",1,1,1,1,1,1,1,1,1,0.00319385391271056,14.6815418020976
187,20270905,"glmBoost",1,1,1,1,1,1,1,1,1,0.00566083944491685,18.3057060889811
187,20270905,"Ranger",1,1,1,1,1,1,1,1,1,0.00597453703703704,13.3926661668183
187,20270905,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0363220628452998,52.3366762720448
188,20270906,"LASSO",1,1,1,1,1,1,1,1,1,0.000403425465374824,7.90404190524898
188,20270906,"glmBoost",1,1,1,1,1,1,1,1,1,0.00143143380573178,10.5958679833959
188,20270906,"Ranger",1,1,1,1,1,1,1,1,1,0.00615833333333333,14.2345829450271
188,20270906,"XGBoost",1,1,1,1,1,1,1,1,1,0.00276653070822738,12.1051017512019
189,20270907,"LASSO",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0382981980526625,1.11275283757409
189,20270907,"glmBoost",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0373704281409426,1.26889151547572
189,20270907,"Ranger",1,1,1,1,1,1,1,1,1,0.0165208333333333,49.7994372589268
189,20270907,"XGBoost",0.993055555555556,0.993329774360539,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.0702876498958272,0.856255324559212
190,20270908,"LASSO",0.965277777777778,0.974739740909819,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0548225982789875,0.793577937771153
190,20270908,"glmBoost",0.972222222222222,0.97848715962081,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0587427365221807,1.09884133691433
190,20270908,"Ranger",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0476032407407407,2.50056849065375
190,20270908,"XGBoost",0.982638888888889,0.98516474151596,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0608892702951154,1.70285054382779
191,20270909,"LASSO",1,1,1,1,1,1,1,1,1,0.0043450125070428,14.3544303609026
191,20270909,"glmBoost",1,1,1,1,1,1,1,1,1,0.00635740045924524,15.9645780330001
191,20270909,"Ranger",1,1,1,1,1,1,1,1,1,0.0165699074074074,48.2281408306025
191,20270909,"XGBoost",0.993055555555556,0.993030419345832,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0329021118525616,13.1636836036798
192,20270910,"LASSO",1,1,1,1,1,1,1,1,1,0.00509308709456232,15.3195594656284
192,20270910,"glmBoost",1,1,1,1,1,1,1,1,1,0.0133265909121423,24.0886353225299
192,20270910,"Ranger",1,1,1,1,1,1,1,1,1,0.00336388888888889,13.4608607970877
192,20270910,"XGBoost",0.986111111111111,0.987648671307713,0.916666666666667,0.833333333333333,0.875,0.846153846153846,0.909090909090909,0.88,0.752617809006382,0.0646568025140604,1.14996414156863
193,20270911,"LASSO",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0381358054954318,26.5155410859478
193,20270911,"glmBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0428577367090219,22.4304857293068
193,20270911,"Ranger",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0282657407407407,17.8057360970777
193,20270911,"XGBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0663819467657567,39.3062521331581
194,20270912,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0637037408777579,106.086212754399
194,20270912,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0207592746878774,27.3867659963014
194,20270912,"Ranger",1,1,1,1,1,1,1,1,1,0.0105574074074074,18.7630909472772
194,20270912,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.039562131127042,463.058817394336
195,20270913,"LASSO",1,1,1,1,1,1,1,1,1,0.0175175922523376,13.8954377938201
195,20270913,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0247445764953246,18.7441436330112
195,20270913,"Ranger",1,1,1,1,1,1,1,1,1,0.0137300925925926,11.232872320514
195,20270913,"XGBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0549693823613627,27.1010269656904
196,20270914,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0304670372886357,58.431408233934
196,20270914,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0307423511733181,50.4652472479614
196,20270914,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0325569444444444,279.00494084622
196,20270914,"XGBoost",1,1,1,1,1,1,1,1,1,0.0112306780697937,22.1776284589927
197,20270915,"LASSO",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0549370262226741,8.14619228888479
197,20270915,"glmBoost",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0593897941368306,3.86908389969582
197,20270915,"Ranger",0.989583333333333,0.990448058297346,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0555712962962963,2.18078691718492
197,20270915,"XGBoost",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.0800108610890891,31.6037031423178
198,20270916,"LASSO",1,1,1,1,1,1,1,1,1,0.0120281241069613,23.2510959388849
198,20270916,"glmBoost",1,1,1,1,1,1,1,1,1,0.0105383515413692,21.5918168558383
198,20270916,"Ranger",1,1,1,1,1,1,1,1,1,0.011179899691358,25.4763100321707
198,20270916,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0309140714451594,32.1372029336294
199,20270917,"LASSO",1,1,1,1,1,1,1,1,1,0.000500917910962354,7.43684967676442
199,20270917,"glmBoost",1,1,1,1,1,1,1,1,1,0.00228193127103677,10.2587411618526
199,20270917,"Ranger",1,1,1,1,1,1,1,1,1,0.00162222222222222,10.4322468216738
199,20270917,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0364441291246128,55.3192153636338
200,20270918,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0160727347950607,30.6646960429487
200,20270918,"glmBoost",1,1,1,1,1,1,1,1,1,0.0131477899960026,21.5572523115133
200,20270918,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0194604166666667,20.7683471053132
200,20270918,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0336915799268425,50.747470385752
