"fold","strategy","algorithm","gene","importance","rank","selected"
"Fold4.Rep02","unweighted","XGBoost","PJA1",0.0026305040633407,12,TRUE
"Fold4.Rep02","unweighted","XGBoost","FBXL16",0.00235556287810541,13,TRUE
"Fold4.Rep02","unweighted","XGBoost","PLCG1",0.00189648620021475,14,TRUE
"Fold4.Rep02","unweighted","XGBoost","THEM4",0.00132417316686988,15,TRUE
"Fold4.Rep02","unweighted","XGBoost","MTR",0.00120177361870311,16,TRUE
"Fold4.Rep02","unweighted","XGBoost","FAM102A",0.00114127435096493,17,TRUE
"Fold4.Rep02","unweighted","XGBoost","TTC27",0.000802757280485625,18,TRUE
"Fold4.Rep02","unweighted","XGBoost","ZNHIT6",0.000786730730630857,19,TRUE
"Fold4.Rep02","unweighted","XGBoost","PTCH1",0.000708840411412034,20,TRUE
"Fold4.Rep02","unweighted","XGBoost","KIAA0748",0.000658806082360774,21,FALSE
"Fold4.Rep02","unweighted","XGBoost","FCER1A",0.000593381291268263,22,FALSE
"Fold4.Rep02","unweighted","XGBoost","NLRC3",0.00056121822457028,23,FALSE
"Fold4.Rep02","unweighted","XGBoost","TCTN1",0.000463922166099558,24,FALSE
"Fold4.Rep02","unweighted","XGBoost","IKZF2",0.000303938634188922,25,FALSE
"Fold4.Rep02","unweighted","XGBoost","CD160",0.00025704714865364,26,FALSE
"Fold4.Rep02","unweighted","XGBoost","SSBP2",0.000257017144511493,27,FALSE
"Fold4.Rep02","unweighted","XGBoost","POLR1B",0.000244137414625277,28,FALSE
"Fold4.Rep02","unweighted","XGBoost","BACH2",0.000176680583968467,29,FALSE
"Fold4.Rep02","unweighted","XGBoost","METTL9",3.29014577913505e-05,30,FALSE
"Fold5.Rep02","unweighted","LASSO","S100A8",1.11122239702847,1,TRUE
"Fold5.Rep02","unweighted","LASSO","ANXA3",0.864471478157006,2,TRUE
"Fold5.Rep02","unweighted","LASSO","GATA2",0.593548848068822,3,TRUE
"Fold5.Rep02","unweighted","LASSO","IKZF2",0.558224073777238,4,TRUE
"Fold5.Rep02","unweighted","LASSO","PID1",0.525689142296648,5,TRUE
"Fold5.Rep02","unweighted","LASSO","CSRP2BP",0.483051709894294,6,TRUE
"Fold5.Rep02","unweighted","LASSO","SIGLECP3",0.468305611752342,7,TRUE
"Fold5.Rep02","unweighted","LASSO","FAM43A",0.453251215880928,8,TRUE
"Fold5.Rep02","unweighted","LASSO","ARG1",0.428849393985723,9,TRUE
"Fold5.Rep02","unweighted","LASSO","CD160",0.326635703453097,10,TRUE
"Fold5.Rep02","unweighted","LASSO","PAFAH2",0.117170595029692,11,TRUE
"Fold5.Rep02","unweighted","LASSO","FBXL16",0.112422537580346,12,TRUE
"Fold5.Rep02","unweighted","LASSO","TBC1D4",0.0590576062828373,13,TRUE
"Fold5.Rep02","unweighted","glmBoost","S100A8",0.388564325096193,1,TRUE
"Fold5.Rep02","unweighted","glmBoost","CD160",0.0949581397963497,2,TRUE
"Fold5.Rep02","unweighted","glmBoost","NMT2",0.0803382310104363,3,TRUE
"Fold5.Rep02","unweighted","glmBoost","IKZF2",0.0463375807142863,4,TRUE
"Fold5.Rep02","unweighted","glmBoost","EPHX2",0.0447225227244846,5,TRUE
"Fold5.Rep02","unweighted","glmBoost","PID1",0.0415342816441552,6,TRUE
"Fold5.Rep02","unweighted","glmBoost","GATA2",0.0275529307830634,7,TRUE
"Fold5.Rep02","unweighted","glmBoost","PTCH1",0.00905412039649708,8,TRUE
"Fold5.Rep02","unweighted","Ranger","C19orf59",0.012275387784352,1,TRUE
"Fold5.Rep02","unweighted","Ranger","C5orf32",0.00939326103305084,2,TRUE
"Fold5.Rep02","unweighted","Ranger","S100A12",0.00683556854561458,3,TRUE
"Fold5.Rep02","unweighted","Ranger","GADD45A",0.0053789444939519,4,TRUE
"Fold5.Rep02","unweighted","Ranger","S100A8",0.00531596437418597,5,TRUE
"Fold5.Rep02","unweighted","Ranger","UPP1",0.00253798656354713,6,TRUE
"Fold5.Rep02","unweighted","Ranger","ANXA3",0.00231591001140231,7,TRUE
"Fold5.Rep02","unweighted","Ranger","ARG1",0.00164390490948714,8,TRUE
"Fold5.Rep02","unweighted","Ranger","SPN",0.00153160272580113,9,TRUE
"Fold5.Rep02","unweighted","Ranger","GATA3",0.00118665857343726,10,TRUE
"Fold5.Rep02","unweighted","Ranger","TRA@",0.00110962470314351,11,TRUE
"Fold5.Rep02","unweighted","Ranger","PID1",0.00109750166974988,12,TRUE
"Fold5.Rep02","unweighted","Ranger","RNF125",0.00105963042890975,13,TRUE
"Fold5.Rep02","unweighted","Ranger","EOMES",0.000840215050841649,14,TRUE
"Fold5.Rep02","unweighted","Ranger","LILRA5",0.000802882701344963,15,TRUE
"Fold5.Rep02","unweighted","Ranger","KIAA0748",0.000793392950986212,16,TRUE
"Fold5.Rep02","unweighted","Ranger","MBOAT2",0.000743313961551866,17,TRUE
"Fold5.Rep02","unweighted","Ranger","RFTN1",0.000741189558575743,18,TRUE
"Fold5.Rep02","unweighted","Ranger","GATA2",0.000696947386646927,19,TRUE
"Fold5.Rep02","unweighted","Ranger","METTL9",0.000680777082671328,20,TRUE
"Fold5.Rep02","unweighted","Ranger","FLT3LG",0.000677460375431277,21,FALSE
"Fold5.Rep02","unweighted","Ranger","PLEKHA1",0.000672877325158029,22,FALSE
"Fold5.Rep02","unweighted","Ranger","SIRPG",0.00065029377099607,23,FALSE
"Fold5.Rep02","unweighted","Ranger","CSRP2BP",0.000631604726553194,24,FALSE
"Fold5.Rep02","unweighted","Ranger","FAM43A",0.000627270043596996,25,FALSE
"Fold5.Rep02","unweighted","Ranger","NLRC3",0.000623982078112052,26,FALSE
"Fold5.Rep02","unweighted","Ranger","FBXL16",0.000601961524385454,27,FALSE
"Fold5.Rep02","unweighted","Ranger","THEM4",0.00055945277868085,28,FALSE
"Fold5.Rep02","unweighted","Ranger","PTCH1",0.000535552343192533,29,FALSE
"Fold5.Rep02","unweighted","Ranger","P2RY10",0.000535457918000309,30,FALSE
"Fold5.Rep02","unweighted","Ranger","NELL2",0.000533080528427844,31,FALSE
"Fold5.Rep02","unweighted","Ranger","CLEC4D",0.000502197852393707,32,FALSE
"Fold5.Rep02","unweighted","Ranger","SBK1",0.000498148502868536,33,FALSE
"Fold5.Rep02","unweighted","Ranger","IKZF2",0.000475342031771373,34,FALSE
"Fold5.Rep02","unweighted","Ranger","CD160",0.00046647575789276,35,FALSE
"Fold5.Rep02","unweighted","Ranger","SIGLECP3",0.000464532544564633,36,FALSE
"Fold5.Rep02","unweighted","Ranger","C2orf89",0.000455182878844047,37,FALSE
"Fold5.Rep02","unweighted","Ranger","PAFAH2",0.000424478866090661,38,FALSE
"Fold5.Rep02","unweighted","Ranger","EPHX2",0.000404825788229547,39,FALSE
"Fold5.Rep02","unweighted","Ranger","KIAA0182",0.000367843321225879,40,FALSE
"Fold5.Rep02","unweighted","Ranger","NMT2",0.000357868595630771,41,FALSE
"Fold5.Rep02","unweighted","Ranger","FANCF",0.000346915015282329,42,FALSE
"Fold5.Rep02","unweighted","Ranger","TMEM109",0.00034684013089423,43,FALSE
"Fold5.Rep02","unweighted","Ranger","ZNHIT6",0.000337602307381441,44,FALSE
"Fold5.Rep02","unweighted","Ranger","Septin 9",0.000337580262781789,45,FALSE
"Fold5.Rep02","unweighted","Ranger","DCAF16",0.000316086697088402,46,FALSE
"Fold5.Rep02","unweighted","Ranger","LRRN3",0.000315498354562123,47,FALSE
"Fold5.Rep02","unweighted","Ranger","CD96",0.000312251238589259,48,FALSE
"Fold5.Rep02","unweighted","Ranger","GLOD4",0.000308555262358671,49,FALSE
"Fold5.Rep02","unweighted","Ranger","KDM2B",0.00028760386388943,50,FALSE
"Fold5.Rep02","unweighted","Ranger","TXN",0.000277864505546385,51,FALSE
"Fold5.Rep02","unweighted","Ranger","LEF1",0.000273068900051233,52,FALSE
"Fold5.Rep02","unweighted","Ranger","RNASEN",0.00026196044983667,53,FALSE
"Fold5.Rep02","unweighted","Ranger","TBC1D4",0.000256625847475826,54,FALSE
"Fold5.Rep02","unweighted","Ranger","ZNF549",0.000241145695152525,55,FALSE
"Fold5.Rep02","unweighted","Ranger","FAM50B",0.000230133804009833,56,FALSE
"Fold5.Rep02","unweighted","Ranger","PAQR8",0.000228095643719427,57,FALSE
"Fold5.Rep02","unweighted","Ranger","RABL2B",0.000225676000721237,58,FALSE
"Fold5.Rep02","unweighted","Ranger","ANAPC1",0.000210846588439809,59,FALSE
"Fold5.Rep02","unweighted","Ranger","PRKCQ",0.000206461884172785,60,FALSE
"Fold5.Rep02","unweighted","Ranger","NAT10",0.000205988606311347,61,FALSE
"Fold5.Rep02","unweighted","Ranger","ABHD15",0.000205928886780354,62,FALSE
"Fold5.Rep02","unweighted","Ranger","KLF12",0.000203218700092339,63,FALSE
"Fold5.Rep02","unweighted","Ranger","DYRK2",0.000197456566323764,64,FALSE
"Fold5.Rep02","unweighted","Ranger","EVL",0.000192051096112179,65,FALSE
"Fold5.Rep02","unweighted","Ranger","POLR1B",0.000180362614192199,66,FALSE
"Fold5.Rep02","unweighted","Ranger","UBASH3A",0.000173975470653939,67,FALSE
"Fold5.Rep02","unweighted","Ranger","BCL2",0.000162195656177442,68,FALSE
"Fold5.Rep02","unweighted","Ranger","PJA1",0.000161503506690561,69,FALSE
"Fold5.Rep02","unweighted","Ranger","NR1D2",0.000160981731554905,70,FALSE
"Fold5.Rep02","unweighted","Ranger","RASGRP1",0.000158222345622575,71,FALSE
"Fold5.Rep02","unweighted","Ranger","PRSS23",0.000153390932738759,72,FALSE
"Fold5.Rep02","unweighted","Ranger","OSGEPL1",0.000151688889881215,73,FALSE
"Fold5.Rep02","unweighted","Ranger","PLCG1",0.000146044959976152,74,FALSE
"Fold5.Rep02","unweighted","Ranger","PTGDR",0.000144309087131422,75,FALSE
"Fold5.Rep02","unweighted","Ranger","HEATR2",0.000141547106647537,76,FALSE
"Fold5.Rep02","unweighted","Ranger","SAMD3",0.000133813720432259,77,FALSE
"Fold5.Rep02","unweighted","Ranger","MTR",0.000132068984197467,78,FALSE
"Fold5.Rep02","unweighted","Ranger","NCALD",0.000131310917139409,79,FALSE
"Fold5.Rep02","unweighted","Ranger","TAF3",0.000122293511889542,80,FALSE
"Fold5.Rep02","unweighted","Ranger","CCR6",0.000116118532011064,81,FALSE
"Fold5.Rep02","unweighted","Ranger","NPAT",0.000113819000312588,82,FALSE
"Fold5.Rep02","unweighted","Ranger","OSBPL3",0.000108119658119658,83,FALSE
"Fold5.Rep02","unweighted","Ranger","STMN3",0.000101984644357526,84,FALSE
"Fold5.Rep02","unweighted","Ranger","TIGIT",9.38370774733417e-05,85,FALSE
"Fold5.Rep02","unweighted","Ranger","SIDT1",8.6274427741627e-05,86,FALSE
"Fold5.Rep02","unweighted","Ranger","BCKDHB",8.56863834909254e-05,87,FALSE
"Fold5.Rep02","unweighted","Ranger","FAM102A",8.45269546728187e-05,88,FALSE
"Fold5.Rep02","unweighted","Ranger","TTC27",8.36901731921507e-05,89,FALSE
"Fold5.Rep02","unweighted","Ranger","MAN1C1",8.33002019710989e-05,90,FALSE
"Fold5.Rep02","unweighted","Ranger","ABLIM1",6.80490443562927e-05,91,FALSE
"Fold5.Rep02","unweighted","Ranger","PATZ1",6.63043478260872e-05,92,FALSE
"Fold5.Rep02","unweighted","Ranger","BACH2",6.25e-05,93,FALSE
"Fold5.Rep02","unweighted","Ranger","DDHD2",4.93223140495869e-05,94,FALSE
"Fold5.Rep02","unweighted","Ranger","GAL3ST4",3.40425531914894e-05,95,FALSE
"Fold5.Rep02","unweighted","Ranger","RABL2A",0,96,FALSE
"Fold5.Rep02","unweighted","Ranger","SLC7A6",0,97,FALSE
"Fold5.Rep02","unweighted","Ranger","IL11RA",0,98,FALSE
"Fold5.Rep02","unweighted","Ranger","Septin 1",-8.88888888888895e-06,99,FALSE
"Fold5.Rep02","unweighted","Ranger","SGK223",-3.31950207468878e-05,100,FALSE
"Fold5.Rep02","unweighted","XGBoost","C19orf59",0.3206571475016,1,TRUE
"Fold5.Rep02","unweighted","XGBoost","C5orf32",0.196727229959143,2,TRUE
"Fold5.Rep02","unweighted","XGBoost","S100A8",0.165401257255755,3,TRUE
"Fold5.Rep02","unweighted","XGBoost","S100A12",0.106523437879994,4,TRUE
"Fold5.Rep02","unweighted","XGBoost","GADD45A",0.0529817363077797,5,TRUE
"Fold5.Rep02","unweighted","XGBoost","GATA3",0.0442970099533556,6,TRUE
"Fold5.Rep02","unweighted","XGBoost","KIAA0748",0.0388931724017643,7,TRUE
"Fold5.Rep02","unweighted","XGBoost","TRA@",0.0265803575752917,8,TRUE
"Fold5.Rep02","unweighted","XGBoost","GATA2",0.00922481910843896,9,TRUE
"Fold5.Rep02","unweighted","XGBoost","FBXL16",0.00719842687012154,10,TRUE
"Fold5.Rep02","unweighted","XGBoost","CD160",0.00461032273211455,11,TRUE
"Fold5.Rep02","unweighted","XGBoost","RFTN1",0.00433406815931594,12,TRUE
"Fold5.Rep02","unweighted","XGBoost","NMT2",0.00310453176951461,13,TRUE
"Fold5.Rep02","unweighted","XGBoost","PTCH1",0.0030258092190743,14,TRUE
"Fold5.Rep02","unweighted","XGBoost","RNF125",0.00184528429997984,15,TRUE
"Fold5.Rep02","unweighted","XGBoost","SPN",0.00171099761172218,16,TRUE
"Fold5.Rep02","unweighted","XGBoost","P2RY10",0.00169822732298838,17,TRUE
"Fold5.Rep02","unweighted","XGBoost","IKZF2",0.0015155157078498,18,TRUE
"Fold5.Rep02","unweighted","XGBoost","C2orf89",0.00122854125043457,19,TRUE
"Fold5.Rep02","unweighted","XGBoost","TMEM109",0.00119178164769495,20,TRUE
"Fold5.Rep02","unweighted","XGBoost","PTGDR",0.00112514886947257,21,FALSE
"Fold5.Rep02","unweighted","XGBoost","EOMES",0.00112358818017866,22,FALSE
"Fold5.Rep02","unweighted","XGBoost","METTL9",0.00096390244475081,23,FALSE
"Fold5.Rep02","unweighted","XGBoost","PAFAH2",0.000804671791353987,24,FALSE
"Fold5.Rep02","unweighted","XGBoost","ANXA3",0.000557516940245712,25,FALSE
"Fold5.Rep02","unweighted","XGBoost","TBC1D4",0.000455289256516888,26,FALSE
"Fold5.Rep02","unweighted","XGBoost","FAM43A",0.000443209838432725,27,FALSE
"Fold5.Rep02","unweighted","XGBoost","SIGLECP3",0.000398074669777032,28,FALSE
"Fold5.Rep02","unweighted","XGBoost","GAL3ST4",0.000283159566088449,29,FALSE
"Fold5.Rep02","unweighted","XGBoost","KDM2B",0.000271382845749385,30,FALSE
"Fold5.Rep02","unweighted","XGBoost","PID1",0.000190447509811286,31,FALSE
"Fold5.Rep02","unweighted","XGBoost","ARG1",0.000186386975586862,32,FALSE
"Fold5.Rep02","unweighted","XGBoost","KIAA0182",0.0001576130520711,33,FALSE
"Fold5.Rep02","unweighted","XGBoost","RNASEN",0.000157540787358187,34,FALSE
"Fold5.Rep02","unweighted","XGBoost","MBOAT2",8.93800246230391e-05,35,FALSE
"Fold5.Rep02","unweighted","XGBoost","LILRA5",2.3192188521379e-05,36,FALSE
"Fold5.Rep02","unweighted","XGBoost","PLEKHA1",1.98205255276633e-05,37,FALSE
"Fold1.Rep03","unweighted","LASSO","S100A8",1.1615809322999,1,TRUE
"Fold1.Rep03","unweighted","LASSO","ANXA3",0.422051011179161,2,TRUE
"Fold1.Rep03","unweighted","LASSO","GATA2",0.306371523398844,3,TRUE
"Fold1.Rep03","unweighted","LASSO","TBC1D4",0.305219868872993,4,TRUE
"Fold1.Rep03","unweighted","LASSO","FAM43A",0.246843356385612,5,TRUE
"Fold1.Rep03","unweighted","LASSO","CD160",0.231548358886929,6,TRUE
"Fold1.Rep03","unweighted","LASSO","IKZF2",0.228017652973567,7,TRUE
"Fold1.Rep03","unweighted","LASSO","SIGLECP3",0.195127301155528,8,TRUE
"Fold1.Rep03","unweighted","LASSO","ARG1",0.166846183269553,9,TRUE
"Fold1.Rep03","unweighted","LASSO","CSRP2BP",0.139925485505951,10,TRUE
"Fold1.Rep03","unweighted","LASSO","LRRN3",0.119324264350922,11,TRUE
"Fold1.Rep03","unweighted","glmBoost","S100A8",0.507841328938275,1,TRUE
"Fold1.Rep03","unweighted","glmBoost","IKZF2",0.0973123606382414,2,TRUE
"Fold1.Rep03","unweighted","glmBoost","NMT2",0.0953284565410231,3,TRUE
"Fold1.Rep03","unweighted","glmBoost","GATA2",0.0774190726270988,4,TRUE
"Fold1.Rep03","unweighted","glmBoost","TBC1D4",0.0567970914506023,5,TRUE
"Fold1.Rep03","unweighted","glmBoost","SIGLECP3",0.054048579545998,6,TRUE
"Fold1.Rep03","unweighted","glmBoost","CD160",0.0539685725964746,7,TRUE
"Fold1.Rep03","unweighted","glmBoost","EPHX2",0.0385035090046061,8,TRUE
"Fold1.Rep03","unweighted","glmBoost","FAM43A",0.0302646373145987,9,TRUE
"Fold1.Rep03","unweighted","glmBoost","CSRP2BP",0.0119939730895918,10,TRUE
"Fold1.Rep03","unweighted","glmBoost","LRRN3",0.00400560898793002,11,TRUE
"Fold1.Rep03","unweighted","Ranger","GADD45A",0.00645083631284509,1,TRUE
"Fold1.Rep03","unweighted","Ranger","C19orf59",0.00609375591282576,2,TRUE
"Fold1.Rep03","unweighted","Ranger","C5orf32",0.0057323904537119,3,TRUE
"Fold1.Rep03","unweighted","Ranger","S100A12",0.00521694731818878,4,TRUE
"Fold1.Rep03","unweighted","Ranger","S100A8",0.00497833635956888,5,TRUE
"Fold1.Rep03","unweighted","Ranger","ANXA3",0.00304465636132776,6,TRUE
"Fold1.Rep03","unweighted","Ranger","UPP1",0.00240303391991773,7,TRUE
"Fold1.Rep03","unweighted","Ranger","Septin 9",0.00235492519414908,8,TRUE
"Fold1.Rep03","unweighted","Ranger","TRA@",0.00218463511030349,9,TRUE
"Fold1.Rep03","unweighted","Ranger","METTL9",0.00153630711812988,10,TRUE
"Fold1.Rep03","unweighted","Ranger","PAFAH2",0.00126207130332454,11,TRUE
"Fold1.Rep03","unweighted","Ranger","FAM43A",0.00124016849511125,12,TRUE
"Fold1.Rep03","unweighted","Ranger","KIAA0182",0.00113582199022337,13,TRUE
"Fold1.Rep03","unweighted","Ranger","KIAA0748",0.00111466064016416,14,TRUE
"Fold1.Rep03","unweighted","Ranger","NMT2",0.00103764192899992,15,TRUE
"Fold1.Rep03","unweighted","Ranger","GATA2",0.00102531317986003,16,TRUE
"Fold1.Rep03","unweighted","Ranger","ARG1",0.00101708144519753,17,TRUE
"Fold1.Rep03","unweighted","Ranger","SPN",0.000988060192545487,18,TRUE
"Fold1.Rep03","unweighted","Ranger","WBP11",0.000886005742981985,19,TRUE
"Fold1.Rep03","unweighted","Ranger","RNF125",0.00087775047732004,20,TRUE
"Fold1.Rep03","unweighted","Ranger","RFTN1",0.000872337631691783,21,FALSE
"Fold1.Rep03","unweighted","Ranger","PAQR8",0.000776114991397198,22,FALSE
"Fold1.Rep03","unweighted","Ranger","CSRP2BP",0.000770248448656448,23,FALSE
"Fold1.Rep03","unweighted","Ranger","GATA3",0.000647360302084947,24,FALSE
"Fold1.Rep03","unweighted","Ranger","FLT3LG",0.00064467784225696,25,FALSE
"Fold1.Rep03","unweighted","Ranger","SSBP2",0.000594512079230933,26,FALSE
"Fold1.Rep03","unweighted","Ranger","TTC27",0.000590060763404322,27,FALSE
"Fold1.Rep03","unweighted","Ranger","EPHX2",0.000588775344915165,28,FALSE
"Fold1.Rep03","unweighted","Ranger","ABLIM1",0.00056508853734948,29,FALSE
"Fold1.Rep03","unweighted","Ranger","UBASH3A",0.000543296210911973,30,FALSE
"Fold1.Rep03","unweighted","Ranger","PTCH1",0.000538252379798712,31,FALSE
"Fold1.Rep03","unweighted","Ranger","PLEKHA1",0.000483831683127246,32,FALSE
"Fold1.Rep03","unweighted","Ranger","CD96",0.000483261158299021,33,FALSE
"Fold1.Rep03","unweighted","Ranger","LRRN3",0.000479795213890246,34,FALSE
"Fold1.Rep03","unweighted","Ranger","SIDT1",0.00047488509820789,35,FALSE
"Fold1.Rep03","unweighted","Ranger","NPAT",0.000471095811710904,36,FALSE
"Fold1.Rep03","unweighted","Ranger","NLRC3",0.000465344802469204,37,FALSE
"Fold1.Rep03","unweighted","Ranger","SIGLECP3",0.000461625021026433,38,FALSE
"Fold1.Rep03","unweighted","Ranger","KDM2B",0.000457771438885754,39,FALSE
"Fold1.Rep03","unweighted","Ranger","EVL",0.000447939719140123,40,FALSE
"Fold1.Rep03","unweighted","Ranger","KLF12",0.000443049771962724,41,FALSE
"Fold1.Rep03","unweighted","Ranger","NELL2",0.000433519269379433,42,FALSE
"Fold1.Rep03","unweighted","Ranger","TXN",0.00043085686274482,43,FALSE
"Fold1.Rep03","unweighted","Ranger","TCTN1",0.000403209080662547,44,FALSE
"Fold1.Rep03","unweighted","Ranger","FCER1A",0.000378510018460432,45,FALSE
"Fold1.Rep03","unweighted","Ranger","P2RY10",0.000372490417060102,46,FALSE
"Fold1.Rep03","unweighted","Ranger","DHRS3",0.000349132685300405,47,FALSE
"Fold1.Rep03","unweighted","Ranger","ZNHIT6",0.000343595257450798,48,FALSE
"Fold1.Rep03","unweighted","Ranger","PJA1",0.000342419448225198,49,FALSE
"Fold1.Rep03","unweighted","Ranger","PRKCQ",0.00032468520312931,50,FALSE
"Fold1.Rep03","unweighted","Ranger","DCAF16",0.000316646986145274,51,FALSE
"Fold1.Rep03","unweighted","Ranger","IL11RA",0.000314290547596838,52,FALSE
"Fold1.Rep03","unweighted","Ranger","OSGEPL1",0.000308586970833943,53,FALSE
"Fold1.Rep03","unweighted","Ranger","TAF3",0.000305823909666483,54,FALSE
"Fold1.Rep03","unweighted","Ranger","OXNAD1",0.000304969591390605,55,FALSE
"Fold1.Rep03","unweighted","Ranger","IKZF2",0.000301546400921159,56,FALSE
"Fold1.Rep03","unweighted","Ranger","BCKDHB",0.000300860519263235,57,FALSE
"Fold1.Rep03","unweighted","Ranger","SBK1",0.000287868765435203,58,FALSE
"Fold1.Rep03","unweighted","Ranger","FAM102A",0.000277326385362352,59,FALSE
"Fold1.Rep03","unweighted","Ranger","ZNF549",0.000273753548040075,60,FALSE
"Fold1.Rep03","unweighted","Ranger","RABL2B",0.000263776461082682,61,FALSE
"Fold1.Rep03","unweighted","Ranger","THEM4",0.000261009125058155,62,FALSE
"Fold1.Rep03","unweighted","Ranger","C2orf89",0.000249248198744758,63,FALSE
"Fold1.Rep03","unweighted","Ranger","SAMD3",0.000240563720674628,64,FALSE
"Fold1.Rep03","unweighted","Ranger","ANAPC1",0.000240372683018472,65,FALSE
"Fold1.Rep03","unweighted","Ranger","OSBPL3",0.00023729650913039,66,FALSE
"Fold1.Rep03","unweighted","Ranger","RABL2A",0.000235214290389103,67,FALSE
"Fold1.Rep03","unweighted","Ranger","TTC3",0.000233508337638599,68,FALSE
"Fold1.Rep03","unweighted","Ranger","TIGIT",0.000228899011552762,69,FALSE
"Fold1.Rep03","unweighted","Ranger","CCR6",0.000228326805816744,70,FALSE
"Fold1.Rep03","unweighted","Ranger","GTPBP3",0.000208228818080411,71,FALSE
"Fold1.Rep03","unweighted","Ranger","DYRK2",0.000207204194522907,72,FALSE
"Fold1.Rep03","unweighted","Ranger","RNASEN",0.000205307542043743,73,FALSE
"Fold1.Rep03","unweighted","Ranger","C12orf65",0.000196265485568437,74,FALSE
"Fold1.Rep03","unweighted","Ranger","TBC1D4",0.000194965076484569,75,FALSE
"Fold1.Rep03","unweighted","Ranger","PARP1",0.000192019256338902,76,FALSE
"Fold1.Rep03","unweighted","Ranger","SIRPG",0.000188477779362994,77,FALSE
"Fold1.Rep03","unweighted","Ranger","SGK223",0.000182926373570104,78,FALSE
"Fold1.Rep03","unweighted","Ranger","ABHD15",0.000181758133942061,79,FALSE
"Fold1.Rep03","unweighted","Ranger","ZNF33B",0.000177079997784489,80,FALSE
"Fold1.Rep03","unweighted","Ranger","PATZ1",0.000175540462527475,81,FALSE
"Fold1.Rep03","unweighted","Ranger","TNFRSF25",0.000172014813915297,82,FALSE
"Fold1.Rep03","unweighted","Ranger","MAN1C1",0.000158840274129418,83,FALSE
"Fold1.Rep03","unweighted","Ranger","TMEM109",0.000150439541323901,84,FALSE
"Fold1.Rep03","unweighted","Ranger","GAL3ST4",0.000147904413840145,85,FALSE
"Fold1.Rep03","unweighted","Ranger","NR1D2",0.000127231005532811,86,FALSE
"Fold1.Rep03","unweighted","Ranger","Septin 1",0.000124457473129904,87,FALSE
"Fold1.Rep03","unweighted","Ranger","MTR",0.000115063823115755,88,FALSE
"Fold1.Rep03","unweighted","Ranger","GLOD4",0.000111245556961042,89,FALSE
"Fold1.Rep03","unweighted","Ranger","FBXL16",0.000111083203950062,90,FALSE
"Fold1.Rep03","unweighted","Ranger","CD160",0.000109172512049567,91,FALSE
"Fold1.Rep03","unweighted","Ranger","POLR1B",9.95425836968795e-05,92,FALSE
"Fold1.Rep03","unweighted","Ranger","STMN3",8.70344388126045e-05,93,FALSE
"Fold1.Rep03","unweighted","Ranger","INPP4B",7.43237172809366e-05,94,FALSE
"Fold1.Rep03","unweighted","Ranger","NAT10",6.1695799601305e-05,95,FALSE
"Fold1.Rep03","unweighted","Ranger","BACH2",1.71673819742488e-05,96,FALSE
"Fold1.Rep03","unweighted","Ranger","SLC7A6",1.65975103734439e-05,97,FALSE
"Fold1.Rep03","unweighted","Ranger","LEF1",8.12118714336019e-06,98,FALSE
"Fold1.Rep03","unweighted","Ranger","FAM50B",7.86991869918685e-06,99,FALSE
"Fold1.Rep03","unweighted","Ranger","PLCG1",-1.66666666666666e-05,100,FALSE
"Fold1.Rep03","unweighted","XGBoost","C19orf59",0.274616780684324,1,TRUE
"Fold1.Rep03","unweighted","XGBoost","S100A12",0.177628563300414,2,TRUE
"Fold1.Rep03","unweighted","XGBoost","GADD45A",0.168749209022097,3,TRUE
"Fold1.Rep03","unweighted","XGBoost","C5orf32",0.160617048087715,4,TRUE
"Fold1.Rep03","unweighted","XGBoost","S100A8",0.0503512445289007,5,TRUE
"Fold1.Rep03","unweighted","XGBoost","Septin 9",0.0501997551816316,6,TRUE
"Fold1.Rep03","unweighted","XGBoost","ANXA3",0.0326330784150079,7,TRUE
"Fold1.Rep03","unweighted","XGBoost","TRA@",0.0310200814677573,8,TRUE
"Fold1.Rep03","unweighted","XGBoost","GATA3",0.00695170374052896,9,TRUE
"Fold1.Rep03","unweighted","XGBoost","SPN",0.00427180220706134,10,TRUE
"Fold1.Rep03","unweighted","XGBoost","SIGLECP3",0.00381039983866967,11,TRUE
"Fold1.Rep03","unweighted","XGBoost","TBC1D4",0.00376125497839966,12,TRUE
"Fold1.Rep03","unweighted","XGBoost","GATA2",0.00359196260415351,13,TRUE
"Fold1.Rep03","unweighted","XGBoost","PAFAH2",0.00306839556303695,14,TRUE
"Fold1.Rep03","unweighted","XGBoost","RFTN1",0.00302253814739123,15,TRUE
"Fold1.Rep03","unweighted","XGBoost","NMT2",0.00270851088874113,16,TRUE
"Fold1.Rep03","unweighted","XGBoost","KIAA0748",0.00269972106482022,17,TRUE
"Fold1.Rep03","unweighted","XGBoost","LRRN3",0.00231083510640449,18,TRUE
"Fold1.Rep03","unweighted","XGBoost","SAMD3",0.00210581976678667,19,TRUE
"Fold1.Rep03","unweighted","XGBoost","FCER1A",0.00201305592386786,20,TRUE
"Fold1.Rep03","unweighted","XGBoost","CD160",0.001854961226559,21,FALSE
"Fold1.Rep03","unweighted","XGBoost","IKZF2",0.00157766504041695,22,FALSE
"Fold1.Rep03","unweighted","XGBoost","FAM43A",0.00150457132592262,23,FALSE
"Fold1.Rep03","unweighted","XGBoost","SIDT1",0.00123652187556905,24,FALSE
