"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.00993930416187336,0.491400491400491,"CDKN1C","5",-0.529881424002259
0.00998505760641856,0.540540540540541,"CSF3R","5",-0.3359680892472
0.000917476645631986,0.0491400491400491,"FCGR3B","5",-0.307103122431329
1.10906599150603,35.2334152334152,"NAMPT","5",-0.0675202321339883
0,0,"CXCR2","5",-0.340558501420115
0.00599690929058218,0.294840294840295,"FCER1A","5",-0.253525523012796
0.205215624910868,2.30958230958231,"CST3","5",-0.455181626207151
49.5094754264304,99.4103194103194,"HLA-DRA","5",1.23490500865833
4.45371278724282,78.0835380835381,"HLA-DQA1","5",1.42714026193604
0.0340385622596858,1.42506142506143,"CD3D","5",-0.856188642594443
0.0363858800735693,1.47420147420147,"CD3E","5",-0.92556082200536
0.0339395615540816,1.52334152334152,"IL7R","5",-0.859260680137868
0.0383739074581738,1.91646191646192,"TRAC","5",-0.770754327791724
0.00523180373635805,0.343980343980344,"CD8A","5",-0.699580743910949
0.00704296697578718,0.491400491400491,"CD8B","5",-0.751197982499388
0.100853714082545,3.0958230958231,"GNLY","5",-0.656087142644695
0.259619966039266,5.45454545454545,"NKG7","5",-0.57488168971641
0.0110984451956438,0.491400491400491,"KLRF1","5",-0.442924824949258
0.00364404069779574,0.245700245700246,"KLRD1","5",-0.511430944961542
4.18369819859607,71.3513513513514,"MS4A1","5",1.42783776535343
15.1676623173112,96.5601965601966,"CD79A","5",1.3961424891117
1.18084866882739,30.1719901719902,"CD79B","5",1.63861095112741
1.44699671443743,42.2604422604423,"RALGPS2","5",1.41335419809981
0.116483230404761,2.16216216216216,"PPBP","5",-0.509229306209849
0.0385268660549625,0.982800982800983,"PF4","5",-0.430195451421822
0.0379479236990824,0.317124735729387,"CD14","6",-0.183110855007809
0.0554714596360986,0.422832980972516,"VCAN","6",-0.168688002334989
0.0519139065818876,0.528541226215645,"FCN1","6",-0.207525558777043
1.00956392811298,11.046511627907,"LYZ","6",0.398307974464059
4.33991032313554,17.2832980972516,"S100A8","6",0.429134629430982
4.34405332580188,22.1458773784355,"S100A9","6",0.465941483353948
0.0399927067367142,0.317124735729387,"MNDA","6",-0.491584912361053
0.0105275560032234,0.317124735729387,"FCGR3A","6",-0.390886416614351
0.837148039392386,10.5708245243129,"LST1","6",0.307426049024954
0.0203556231403642,0.264270613107822,"MS4A7","6",-0.0708473207265792
