dataset,sample_id,group,expression,platform,probe,z,label,family
GSE134347,GSM3942999,Sepsis,9.665535335,GPL17586,TC01003261.hg.1,0.7888865282083602,GSE134347 | healthy,healthy
GSE134347,GSM3943001,Sepsis,9.260534425,GPL17586,TC01003261.hg.1,0.41159521226014595,GSE134347 | healthy,healthy
GSE134347,GSM3943002,Sepsis,9.870028656,GPL17586,TC01003261.hg.1,0.9793887030867104,GSE134347 | healthy,healthy
GSE134347,GSM3943003,Sepsis,8.936025083,GPL17586,TC01003261.hg.1,0.10928834415787751,GSE134347 | healthy,healthy
GSE26440,GSM648590,Sepsis,1.687,GPL570,202917_s_at;214370_at,-0.05606578688322806,GSE26440 | healthy,healthy
GSE26440,GSM648591,Sepsis,1.6995,GPL570,202917_s_at;214370_at,-0.035603820867451404,GSE26440 | healthy,healthy
GSE26440,GSM648592,Sepsis,1.8295,GPL570,202917_s_at;214370_at,0.1772006256966264,GSE26440 | healthy,healthy
GSE26440,GSM648593,Sepsis,1.8515,GPL570,202917_s_at;214370_at,0.2132136858843935,GSE26440 | healthy,healthy
GSE26440,GSM648594,Sepsis,1.7775,GPL570,202917_s_at;214370_at,0.09207884707099549,GSE26440 | healthy,healthy
GSE26440,GSM648595,Sepsis,1.1465,GPL570,202917_s_at;214370_at,-0.9408411974054138,GSE26440 | healthy,healthy
GSE26440,GSM648596,Sepsis,1.508,GPL570,202917_s_at;214370_at,-0.3490811402291509,GSE26440 | healthy,healthy
GSE26440,GSM648597,Sepsis,2.0285,GPL570,202917_s_at;214370_at,0.5029551246677924,GSE26440 | healthy,healthy
GSE26440,GSM648598,Sepsis,2.436,GPL570,202917_s_at;214370_at,1.1700152167821134,GSE26440 | healthy,healthy
GSE26440,GSM648599,Sepsis,1.936,GPL570,202917_s_at;214370_at,0.35153657615104417,GSE26440 | healthy,healthy
GSE26440,GSM648600,Sepsis,1.604,GPL570,202917_s_at;214370_at,-0.19193324122798547,GSE26440 | healthy,healthy
GSE26440,GSM648601,Sepsis,1.591,GPL570,202917_s_at;214370_at,-0.2132136858843935,GSE26440 | healthy,healthy
GSE26440,GSM648602,Sepsis,1.638,GPL570,202917_s_at;214370_at,-0.13627669366507308,GSE26440 | healthy,healthy
GSE26440,GSM648603,Sepsis,1.764,GPL570,202917_s_at;214370_at,0.06997992377395652,GSE26440 | healthy,healthy
GSE26440,GSM648604,Sepsis,1.8135,GPL570,202917_s_at;214370_at,0.15100930919643216,GSE26440 | healthy,healthy
GSE26440,GSM648605,Sepsis,2.027,GPL570,202917_s_at;214370_at,0.5004996887458991,GSE26440 | healthy,healthy
GSE26440,GSM648606,Sepsis,1.8335,GPL570,202917_s_at;214370_at,0.18374845482167496,GSE26440 | healthy,healthy
GSE26440,GSM648607,Sepsis,1.813,GPL570,202917_s_at;214370_at,0.15019083055580118,GSE26440 | healthy,healthy
GSE26440,GSM648608,Sepsis,1.7015,GPL570,202917_s_at;214370_at,-0.032329906304927124,GSE26440 | healthy,healthy
GSE26440,GSM648609,Sepsis,1.563,GPL570,202917_s_at;214370_at,-0.2590484897597334,GSE26440 | healthy,healthy
GSE26440,GSM648610,Sepsis,1.9505,GPL570,202917_s_at;214370_at,0.3752724567293451,GSE26440 | healthy,healthy
GSE26440,GSM648611,Sepsis,1.745,GPL570,202917_s_at;214370_at,0.038877735429976044,GSE26440 | healthy,healthy
GSE26440,GSM648612,Sepsis,1.9765,GPL570,202917_s_at;214370_at,0.41783334604216077,GSE26440 | healthy,healthy
GSE26440,GSM648613,Sepsis,2.1105,GPL570,202917_s_at;214370_at,0.6371856217312875,GSE26440 | healthy,healthy
GSE26440,GSM648614,Sepsis,2.07,GPL570,202917_s_at;214370_at,0.5708888518401706,GSE26440 | healthy,healthy
GSE26440,GSM648615,Sepsis,2.4495,GPL570,202917_s_at;214370_at,1.1921141400791524,GSE26440 | healthy,healthy
GSE26440,GSM648616,Sepsis,1.612,GPL570,202917_s_at;214370_at,-0.17883758297788835,GSE26440 | healthy,healthy
GSE26440,GSM648617,Sepsis,1.133,GPL570,202917_s_at;214370_at,-0.9629401207024527,GSE26440 | healthy,healthy
GSE26440,GSM648618,Sepsis,1.5725,GPL570,202917_s_at;214370_at,-0.24349739558774297,GSE26440 | healthy,healthy
GSE26440,GSM648619,Sepsis,1.665,GPL570,202917_s_at;214370_at,-0.09207884707099513,GSE26440 | healthy,healthy
GSE26440,GSM648620,Sepsis,1.7175,GPL570,202917_s_at;214370_at,-0.006138589804732888,GSE26440 | healthy,healthy
GSE26440,GSM648621,Sepsis,1.49,GPL570,202917_s_at;214370_at,-0.3785463712918694,GSE26440 | healthy,healthy
GSE26440,GSM648622,Sepsis,1.9455,GPL570,202917_s_at;214370_at,0.36708767032303463,GSE26440 | healthy,healthy
GSE26440,GSM648623,Sepsis,2.0385,GPL570,202917_s_at;214370_at,0.5193246974804134,GSE26440 | healthy,healthy
GSE26440,GSM648624,Sepsis,2.043,GPL570,202917_s_at;214370_at,0.5266910052460934,GSE26440 | healthy,healthy
GSE26440,GSM648625,Sepsis,2.5095,GPL570,202917_s_at;214370_at,1.2903315769548807,GSE26440 | healthy,healthy
GSE26440,GSM648626,Sepsis,1.746,GPL570,202917_s_at;214370_at,0.040514692711238004,GSE26440 | healthy,healthy
GSE26440,GSM648627,Sepsis,2.116,GPL570,202917_s_at;214370_at,0.6461888867782294,GSE26440 | healthy,healthy
GSE26440,GSM648628,Sepsis,1.99,GPL570,202917_s_at;214370_at,0.43993226933919977,GSE26440 | healthy,healthy
GSE26440,GSM648629,Sepsis,1.7815,GPL570,202917_s_at;214370_at,0.09862667619604405,GSE26440 | healthy,healthy
GSE26440,GSM648630,Healthy,0.6215,GPL570,202917_s_at;214370_at,-1.8002437700680363,GSE26440 | healthy,healthy
GSE26440,GSM648631,Healthy,1.1175,GPL570,202917_s_at;214370_at,-0.9883129585620161,GSE26440 | healthy,healthy
GSE26440,GSM648632,Healthy,0.8245,GPL570,202917_s_at;214370_at,-1.4679414419718224,GSE26440 | healthy,healthy
GSE26440,GSM648633,Sepsis,1.663,GPL570,202917_s_at;214370_at,-0.09535276163351941,GSE26440 | healthy,healthy
GSE26440,GSM648634,Sepsis,2.1865,GPL570,202917_s_at;214370_at,0.7615943751072101,GSE26440 | healthy,healthy
GSE26440,GSM648635,Sepsis,1.9115,GPL570,202917_s_at;214370_at,0.31143112276012186,GSE26440 | healthy,healthy
GSE26440,GSM648636,Sepsis,1.85,GPL570,202917_s_at;214370_at,0.21075824996250053,GSE26440 | healthy,healthy
GSE26440,GSM648637,Healthy,2.562,GPL570,202917_s_at;214370_at,1.3762718342211426,GSE26440 | healthy,healthy
GSE26440,GSM648638,Healthy,2.022,GPL570,202917_s_at;214370_at,0.49231490233958786,GSE26440 | healthy,healthy
GSE26440,GSM648639,Healthy,1.7715,GPL570,202917_s_at;214370_at,0.08225710338342265,GSE26440 | healthy,healthy
GSE26440,GSM648640,Healthy,1.654,GPL570,202917_s_at;214370_at,-0.11008537716487886,GSE26440 | healthy,healthy
GSE26440,GSM648641,Healthy,1.8705,GPL570,202917_s_at;214370_at,0.2443158742283743,GSE26440 | healthy,healthy
GSE26440,GSM648642,Sepsis,1.944,GPL570,202917_s_at;214370_at,0.3646322344011413,GSE26440 | healthy,healthy
GSE26440,GSM648643,Sepsis,2.0435,GPL570,202917_s_at;214370_at,0.5275094838867239,GSE26440 | healthy,healthy
GSE26440,GSM648644,Sepsis,1.1185,GPL570,202917_s_at;214370_at,-0.9866760012807537,GSE26440 | healthy,healthy
GSE26440,GSM648645,Sepsis,2.1115,GPL570,202917_s_at;214370_at,0.6388225790125495,GSE26440 | healthy,healthy
GSE26440,GSM648646,Sepsis,1.821,GPL570,202917_s_at;214370_at,0.1632864888058983,GSE26440 | healthy,healthy
GSE26440,GSM648647,Sepsis,1.7385,GPL570,202917_s_at;214370_at,0.028237513101771864,GSE26440 | healthy,healthy
GSE26440,GSM648648,Sepsis,1.697,GPL570,202917_s_at;214370_at,-0.03969621407060666,GSE26440 | healthy,healthy
GSE26440,GSM648649,Sepsis,1.684,GPL570,202917_s_at;214370_at,-0.06097665872701466,GSE26440 | healthy,healthy
GSE26440,GSM648650,Sepsis,2.513,GPL570,202917_s_at;214370_at,1.296060927439298,GSE26440 | healthy,healthy
GSE26440,GSM648651,Sepsis,1.9185,GPL570,202917_s_at;214370_at,0.322889823728957,GSE26440 | healthy,healthy
GSE26440,GSM648652,Sepsis,1.561,GPL570,202917_s_at;214370_at,-0.2623224043222577,GSE26440 | healthy,healthy
GSE26440,GSM648653,Sepsis,2.3375,GPL570,202917_s_at;214370_at,1.0087749245777926,GSE26440 | healthy,healthy
GSE26440,GSM648654,Sepsis,2.044,GPL570,202917_s_at;214370_at,0.5283279625273553,GSE26440 | healthy,healthy
GSE26440,GSM648655,Sepsis,1.955,GPL570,202917_s_at;214370_at,0.38263876449502504,GSE26440 | healthy,healthy
GSE26440,GSM648656,Sepsis,1.575,GPL570,202917_s_at;214370_at,-0.2394050023845877,GSE26440 | healthy,healthy
GSE26440,GSM648657,Sepsis,1.803,GPL570,202917_s_at;214370_at,0.1338212577431798,GSE26440 | healthy,healthy
GSE26440,GSM648658,Sepsis,1.8485,GPL570,202917_s_at;214370_at,0.20830281404060724,GSE26440 | healthy,healthy
GSE26440,GSM648659,Sepsis,1.8665,GPL570,202917_s_at;214370_at,0.23776804510332575,GSE26440 | healthy,healthy
GSE26440,GSM648660,Sepsis,1.8865,GPL570,202917_s_at;214370_at,0.27050719072856855,GSE26440 | healthy,healthy
GSE26440,GSM648661,Sepsis,2.8805,GPL570,202917_s_at;214370_at,1.897642728303134,GSE26440 | healthy,healthy
GSE26440,GSM648662,Sepsis,3.2665,GPL570,202917_s_at;214370_at,2.5295082388703194,GSE26440 | healthy,healthy
GSE26440,GSM648663,Sepsis,3.3965,GPL570,202917_s_at;214370_at,2.7423126854343973,GSE26440 | healthy,healthy
GSE26440,GSM648664,Sepsis,1.995,GPL570,202917_s_at;214370_at,0.44811705574551064,GSE26440 | healthy,healthy
GSE26440,GSM648665,Sepsis,2.753,GPL570,202917_s_at;214370_at,1.6889306749422115,GSE26440 | healthy,healthy
GSE26440,GSM648666,Sepsis,1.588,GPL570,202917_s_at;214370_at,-0.2181245577281797,GSE26440 | healthy,healthy
GSE26440,GSM648667,Sepsis,1.715,GPL570,202917_s_at;214370_at,-0.010230983007888146,GSE26440 | healthy,healthy
GSE26440,GSM648668,Healthy,0.2595,GPL570,202917_s_at;214370_at,-2.3928223058849305,GSE26440 | healthy,healthy
GSE26440,GSM648669,Healthy,0.4005,GPL570,202917_s_at;214370_at,-2.162011329226969,GSE26440 | healthy,healthy
GSE26440,GSM648670,Sepsis,2.5375,GPL570,202917_s_at;214370_at,1.3361663808302207,GSE26440 | healthy,healthy
GSE26440,GSM648671,Healthy,0.525,GPL570,202917_s_at;214370_at,-1.958210147709833,GSE26440 | healthy,healthy
GSE26440,GSM648672,Healthy,0.7235,GPL570,202917_s_at;214370_at,-1.6332741273792983,GSE26440 | healthy,healthy
GSE26440,GSM648673,Healthy,1.3025,GPL570,202917_s_at;214370_at,-0.6854758615285204,GSE26440 | healthy,healthy
GSE26440,GSM648674,Healthy,1.4325,GPL570,202917_s_at;214370_at,-0.47267141496444215,GSE26440 | healthy,healthy
GSE26440,GSM648675,Sepsis,1.8765,GPL570,202917_s_at;214370_at,0.25413761791594713,GSE26440 | healthy,healthy
GSE26440,GSM648676,Healthy,1.6085,GPL570,202917_s_at;214370_at,-0.18456693346230593,GSE26440 | healthy,healthy
GSE26440,GSM648677,Healthy,1.142,GPL570,202917_s_at;214370_at,-0.9482075051710936,GSE26440 | healthy,healthy
GSE26440,GSM648678,Healthy,0.964,GPL570,202917_s_at;214370_at,-1.2395859012357542,GSE26440 | healthy,healthy
GSE26440,GSM648679,Healthy,0.7275,GPL570,202917_s_at;214370_at,-1.6267262982542499,GSE26440 | healthy,healthy
GSE26440,GSM648680,Sepsis,1.849,GPL570,202917_s_at;214370_at,0.20912129268123822,GSE26440 | healthy,healthy
GSE26440,GSM648681,Healthy,1.6525,GPL570,202917_s_at;214370_at,-0.11254081308677179,GSE26440 | healthy,healthy
GSE26440,GSM648682,Sepsis,5.01,GPL570,202917_s_at;214370_at,5.383543258750857,GSE26440 | healthy,healthy
GSE26440,GSM648683,Sepsis,1.8415,GPL570,202917_s_at;214370_at,0.19684411307177208,GSE26440 | healthy,healthy
GSE26440,GSM648684,Sepsis,1.718,GPL570,202917_s_at;214370_at,-0.005320111164101909,GSE26440 | healthy,healthy
GSE26440,GSM648685,Sepsis,2.2845,GPL570,202917_s_at;214370_at,0.9220161886708994,GSE26440 | healthy,healthy
GSE26440,GSM648686,Healthy,1.4465,GPL570,202917_s_at;214370_at,-0.4497540130267726,GSE26440 | healthy,healthy
GSE26440,GSM648687,Healthy,0.99,GPL570,202917_s_at;214370_at,-1.1970250119229386,GSE26440 | healthy,healthy
GSE26440,GSM648688,Healthy,0.9625,GPL570,202917_s_at;214370_at,-1.2420413371576473,GSE26440 | healthy,healthy
GSE26440,GSM648689,Healthy,1.1385,GPL570,202917_s_at;214370_at,-0.9539368556555109,GSE26440 | healthy,healthy
GSE26440,GSM648690,Healthy,1.1055,GPL570,202917_s_at;214370_at,-1.0079564459371617,GSE26440 | healthy,healthy
GSE26440,GSM648691,Healthy,0.6585,GPL570,202917_s_at;214370_at,-1.7396763506613373,GSE26440 | healthy,healthy
GSE26440,GSM648692,Healthy,0.302,GPL570,202917_s_at;214370_at,-2.3232516214312895,GSE26440 | healthy,healthy
GSE26440,GSM648693,Healthy,0.588,GPL570,202917_s_at;214370_at,-1.855081838990318,GSE26440 | healthy,healthy
GSE26440,GSM648694,Healthy,0.3145,GPL570,202917_s_at;214370_at,-2.302789655415513,GSE26440 | healthy,healthy
GSE26440,GSM648695,Sepsis,1.5865,GPL570,202917_s_at;214370_at,-0.22057999365007303,GSE26440 | healthy,healthy
GSE26440,GSM648696,Sepsis,1.9745,GPL570,202917_s_at;214370_at,0.4145594314796365,GSE26440 | healthy,healthy
GSE26440,GSM648697,Sepsis,2.507,GPL570,202917_s_at;214370_at,1.2862391837517255,GSE26440 | healthy,healthy
GSE26440,GSM648698,Sepsis,1.5145,GPL570,202917_s_at;214370_at,-0.3384409179009471,GSE26440 | healthy,healthy
GSE26440,GSM648699,Healthy,1.23,GPL570,202917_s_at;214370_at,-0.8041552644200254,GSE26440 | healthy,healthy
GSE26440,GSM648700,Healthy,1.5555,GPL570,202917_s_at;214370_at,-0.27132566936919916,GSE26440 | healthy,healthy
GSE26440,GSM648701,Healthy,1.5785,GPL570,202917_s_at;214370_at,-0.23367565190017014,GSE26440 | healthy,healthy
GSE26440,GSM648702,Sepsis,1.6325,GPL570,202917_s_at;214370_at,-0.14527995871201457,GSE26440 | healthy,healthy
GSE26440,GSM648703,Healthy,1.458,GPL570,202917_s_at;214370_at,-0.4309290042922579,GSE26440 | healthy,healthy
GSE26440,GSM648704,Sepsis,1.6465,GPL570,202917_s_at;214370_at,-0.12236255677434463,GSE26440 | healthy,healthy
GSE26440,GSM648705,Sepsis,1.8775,GPL570,202917_s_at;214370_at,0.2557745751972091,GSE26440 | healthy,healthy
GSE26440,GSM648706,Sepsis,1.494,GPL570,202917_s_at;214370_at,-0.3719985421668208,GSE26440 | healthy,healthy
GSE26440,GSM648707,Sepsis,1.7265,GPL570,202917_s_at;214370_at,0.008594025726626188,GSE26440 | healthy,healthy
GSE26440,GSM648708,Sepsis,1.655,GPL570,202917_s_at;214370_at,-0.10844841988361653,GSE26440 | healthy,healthy
GSE26440,GSM648709,Sepsis,2.111,GPL570,202917_s_at;214370_at,0.6380041003719188,GSE26440 | healthy,healthy
GSE26440,GSM648710,Sepsis,1.809,GPL570,202917_s_at;214370_at,0.14364300143075262,GSE26440 | healthy,healthy
GSE26440,GSM648711,Sepsis,1.889,GPL570,202917_s_at;214370_at,0.2745995839317238,GSE26440 | healthy,healthy
GSE26440,GSM648712,Sepsis,2.181,GPL570,202917_s_at;214370_at,0.7525911100602682,GSE26440 | healthy,healthy
GSE26440,GSM648713,Sepsis,1.816,GPL570,202917_s_at;214370_at,0.1551017023995878,GSE26440 | healthy,healthy
GSE26440,GSM648714,Sepsis,1.8405,GPL570,202917_s_at;214370_at,0.19520715579051012,GSE26440 | healthy,healthy
GSE26440,GSM648715,Sepsis,1.657,GPL570,202917_s_at;214370_at,-0.10517450532109225,GSE26440 | healthy,healthy
GSE26440,GSM648716,Sepsis,1.563,GPL570,202917_s_at;214370_at,-0.2590484897597334,GSE26440 | healthy,healthy
GSE26440,GSM648717,Sepsis,0.8015,GPL570,202917_s_at;214370_at,-1.5055914594408517,GSE26440 | healthy,healthy
GSE26440,GSM648718,Sepsis,1.4165,GPL570,202917_s_at;214370_at,-0.4988627314646364,GSE26440 | healthy,healthy
GSE26440,GSM648719,Sepsis,1.8545,GPL570,202917_s_at;214370_at,0.21812455772818007,GSE26440 | healthy,healthy
GSE28750,GSM712478,Sepsis,11.67597861,GPL570,202917_s_at;214370_at,1.5816768474484988,GSE28750 | healthy,healthy
GSE28750,GSM712479,Sepsis,11.444438297,GPL570,202917_s_at;214370_at,1.1553627718094013,GSE28750 | healthy,healthy
GSE28750,GSM712480,Sepsis,10.7404712425,GPL570,202917_s_at;214370_at,-0.1407876057688891,GSE28750 | healthy,healthy
GSE28750,GSM712481,Sepsis,11.052769071,GPL570,202917_s_at;214370_at,0.4342179228842357,GSE28750 | healthy,healthy
GSE28750,GSM712482,Sepsis,10.7702232065,GPL570,202917_s_at;214370_at,-0.0860080260630085,GSE28750 | healthy,healthy
GSE28750,GSM712483,Sepsis,11.0480638405,GPL570,202917_s_at;214370_at,0.4255546108013988,GSE28750 | healthy,healthy
GSE28750,GSM712484,Sepsis,11.561395461,GPL570,202917_s_at;214370_at,1.3707053383543057,GSE28750 | healthy,healthy
GSE28750,GSM712485,Sepsis,11.629731151,GPL570,202917_s_at;214370_at,1.4965256162059202,GSE28750 | healthy,healthy
GSE28750,GSM712486,Sepsis,10.495075548,GPL570,202917_s_at;214370_at,-0.5926123325782611,GSE28750 | healthy,healthy
GSE28750,GSM712487,Sepsis,11.0491144215,GPL570,202917_s_at;214370_at,0.4274889498462783,GSE28750 | healthy,healthy
GSE28750,GSM712488,Healthy,9.95969456,GPL570,202917_s_at;214370_at,-1.5783605509196899,GSE28750 | healthy,healthy
GSE28750,GSM712489,Healthy,10.5028280505,GPL570,202917_s_at;214370_at,-0.5783383562915623,GSE28750 | healthy,healthy
GSE28750,GSM712490,Healthy,10.506023038,GPL570,202917_s_at;214370_at,-0.5724557170004025,GSE28750 | healthy,healthy
GSE28750,GSM712491,Healthy,10.726799324,GPL570,202917_s_at;214370_at,-0.1659604632381653,GSE28750 | healthy,healthy
GSE28750,GSM712492,Healthy,10.792303144,GPL570,202917_s_at;214370_at,-0.04535424951965044,GSE28750 | healthy,healthy
GSE28750,GSM712493,Healthy,10.6740065935,GPL570,202917_s_at;214370_at,-0.2631629063547192,GSE28750 | healthy,healthy
GSE28750,GSM712494,Healthy,9.5698644555,GPL570,202917_s_at;214370_at,-2.296119193045266,GSE28750 | healthy,healthy
GSE28750,GSM712495,Healthy,10.8637382875,GPL570,202917_s_at;214370_at,0.08617276957593566,GSE28750 | healthy,healthy
GSE28750,GSM712496,Healthy,10.073805353,GPL570,202917_s_at;214370_at,-1.3682587478775619,GSE28750 | healthy,healthy
GSE28750,GSM712497,Healthy,10.885122797,GPL570,202917_s_at;214370_at,0.12554611792451262,GSE28750 | healthy,healthy
GSE28750,GSM712498,Healthy,10.7875673165,GPL570,202917_s_at;214370_at,-0.05407389706996035,GSE28750 | healthy,healthy
GSE28750,GSM712499,Healthy,10.8238605905,GPL570,202917_s_at;214370_at,0.012749600560996712,GSE28750 | healthy,healthy
GSE28750,GSM712500,Healthy,9.848943958,GPL570,202917_s_at;214370_at,-1.7822755405228357,GSE28750 | healthy,healthy
GSE28750,GSM712501,Healthy,10.3091804095,GPL570,202917_s_at;214370_at,-0.934884108532153,GSE28750 | healthy,healthy
GSE28750,GSM712502,Healthy,11.2146219795,GPL570,202917_s_at;214370_at,0.7322229319587333,GSE28750 | healthy,healthy
GSE28750,GSM712503,Healthy,11.2731797425,GPL570,202917_s_at;214370_at,0.8400400039898926,GSE28750 | healthy,healthy
GSE28750,GSM712504,Healthy,11.329524199,GPL570,202917_s_at;214370_at,0.9437819164843477,GSE28750 | healthy,healthy
GSE28750,GSM712505,Healthy,11.353955304,GPL570,202917_s_at;214370_at,0.988764683458998,GSE28750 | healthy,healthy
GSE28750,GSM712506,Healthy,11.382253614,GPL570,202917_s_at;214370_at,1.0408677825413541,GSE28750 | healthy,healthy
GSE28750,GSM712507,Healthy,10.1635467085,GPL570,202917_s_at;214370_at,-1.2030261690627333,GSE28750 | healthy,healthy
GSE69528,GSM1702888,Healthy,13.15353574,GPL10558,ILMN_1729801,-1.4194621316174991,GSE69528 | healthy,healthy
GSE69528,GSM1702896,Healthy,13.50921124,GPL10558,ILMN_1729801,-0.5555384491337352,GSE69528 | healthy,healthy
GSE69528,GSM1702897,Healthy,13.24737629,GPL10558,ILMN_1729801,-1.1915266299529166,GSE69528 | healthy,healthy
GSE69528,GSM1702898,Healthy,13.7480867,GPL10558,ILMN_1729801,0.024681912005005642,GSE69528 | healthy,healthy
GSE69528,GSM1702899,Healthy,12.49570011,GPL10558,ILMN_1729801,-3.0173224844914737,GSE69528 | healthy,healthy
GSE69528,GSM1702900,Healthy,12.97688306,GPL10558,ILMN_1729801,-1.8485454781685717,GSE69528 | healthy,healthy
GSE69528,GSM1702901,Healthy,13.3049539,GPL10558,ILMN_1729801,-1.051672575175983,GSE69528 | healthy,healthy
GSE69528,GSM1702902,Healthy,13.32091076,GPL10558,ILMN_1729801,-1.0129139053995186,GSE69528 | healthy,healthy
GSE69528,GSM1702903,Healthy,13.7480867,GPL10558,ILMN_1729801,0.024681912005005642,GSE69528 | healthy,healthy
GSE69528,GSM1702904,Healthy,13.55603085,GPL10558,ILMN_1729801,-0.44181521015985686,GSE69528 | healthy,healthy
GSE69528,GSM1702906,Healthy,13.54545945,GPL10558,ILMN_1729801,-0.467492780914689,GSE69528 | healthy,healthy
GSE69528,GSM1702908,Healthy,13.19923958,GPL10558,ILMN_1729801,-1.3084490599933682,GSE69528 | healthy,healthy
GSE69528,GSM1702909,Healthy,13.28228005,GPL10558,ILMN_1729801,-1.1067465850194589,GSE69528 | healthy,healthy
GSE69528,GSM1702910,Healthy,13.45546655,GPL10558,ILMN_1729801,-0.6860824717013523,GSE69528 | healthy,healthy
GSE69528,GSM1702911,Healthy,13.25495324,GPL10558,ILMN_1729801,-1.1731224763185055,GSE69528 | healthy,healthy
GSE69528,GSM1702912,Healthy,13.13481923,GPL10558,ILMN_1729801,-1.4649238973068563,GSE69528 | healthy,healthy
GSE69528,GSM1702913,Healthy,13.43040573,GPL10558,ILMN_1729801,-0.7469543504235666,GSE69528 | healthy,healthy
GSE69528,GSM1702914,Healthy,13.3049539,GPL10558,ILMN_1729801,-1.051672575175983,GSE69528 | healthy,healthy
GSE69528,GSM1702920,Healthy,13.04492793,GPL10558,ILMN_1729801,-1.6832668051519353,GSE69528 | healthy,healthy
GSE69528,GSM1702921,Healthy,12.94529,GPL10558,ILMN_1729801,-1.9252839454966022,GSE69528 | healthy,healthy
GSE69528,GSM1702922,Healthy,13.25495324,GPL10558,ILMN_1729801,-1.1731224763185055,GSE69528 | healthy,healthy
GSE69528,GSM1702923,Healthy,13.16009428,GPL10558,ILMN_1729801,-1.403531661206926,GSE69528 | healthy,healthy
GSE69528,GSM1702929,Healthy,13.16645444,GPL10558,ILMN_1729801,-1.3880830490635894,GSE69528 | healthy,healthy
GSE69528,GSM1702930,Healthy,13.24737629,GPL10558,ILMN_1729801,-1.1915266299529166,GSE69528 | healthy,healthy
GSE69528,GSM1702931,Healthy,13.15353574,GPL10558,ILMN_1729801,-1.4194621316174991,GSE69528 | healthy,healthy
GSE69528,GSM1702932,Healthy,13.51803097,GPL10558,ILMN_1729801,-0.5341156251829382,GSE69528 | healthy,healthy
GSE69528,GSM1702933,Healthy,13.21899948,GPL10558,ILMN_1729801,-1.2604529355104863,GSE69528 | healthy,healthy
GSE69528,GSM1702934,Healthy,13.24737629,GPL10558,ILMN_1729801,-1.1915266299529166,GSE69528 | healthy,healthy
GSE69528,GSM1702943,Sepsis,14.07506705,GPL10558,ILMN_1729801,0.8189060519073306,GSE69528 | healthy,healthy
GSE69528,GSM1702944,Sepsis,13.96946875,GPL10558,ILMN_1729801,0.5624113757206828,GSE69528 | healthy,healthy
GSE69528,GSM1702945,Sepsis,13.88322544,GPL10558,ILMN_1729801,0.3529293114098457,GSE69528 | healthy,healthy
GSE69528,GSM1702946,Sepsis,13.96145661,GPL10558,ILMN_1729801,0.5429501603899236,GSE69528 | healthy,healthy
GSE69528,GSM1702947,Sepsis,14.03638978,GPL10558,ILMN_1729801,0.7249602796322708,GSE69528 | healthy,healthy
GSE69528,GSM1702948,Sepsis,13.87081119,GPL10558,ILMN_1729801,0.3227755207347084,GSE69528 | healthy,healthy
GSE69528,GSM1702949,Sepsis,13.92742614,GPL10558,ILMN_1729801,0.4602913071401096,GSE69528 | healthy,healthy
GSE69528,GSM1702950,Sepsis,13.90179337,GPL10558,ILMN_1729801,0.3980301813367888,GSE69528 | healthy,healthy
GSE69528,GSM1702951,Sepsis,13.93394055,GPL10558,ILMN_1729801,0.47611458728285233,GSE69528 | healthy,healthy
GSE69528,GSM1702952,Sepsis,13.93394055,GPL10558,ILMN_1729801,0.47611458728285233,GSE69528 | healthy,healthy
GSE69528,GSM1702953,Sepsis,13.85212941,GPL10558,ILMN_1729801,0.2773981130331624,GSE69528 | healthy,healthy
GSE69528,GSM1702954,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1702955,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1702956,Sepsis,13.96946875,GPL10558,ILMN_1729801,0.5624113757206828,GSE69528 | healthy,healthy
GSE69528,GSM1702957,Sepsis,13.98397845,GPL10558,ILMN_1729801,0.5976549431177465,GSE69528 | healthy,healthy
GSE69528,GSM1702958,Sepsis,13.90179337,GPL10558,ILMN_1729801,0.3980301813367888,GSE69528 | healthy,healthy
GSE69528,GSM1702959,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1702960,Sepsis,13.86487614,GPL10558,ILMN_1729801,0.3083594863108444,GSE69528 | healthy,healthy
GSE69528,GSM1702961,Sepsis,13.98397845,GPL10558,ILMN_1729801,0.5976549431177465,GSE69528 | healthy,healthy
GSE69528,GSM1702962,Sepsis,13.96946875,GPL10558,ILMN_1729801,0.5624113757206828,GSE69528 | healthy,healthy
GSE69528,GSM1702963,Sepsis,13.81792615,GPL10558,ILMN_1729801,0.19431955875503648,GSE69528 | healthy,healthy
GSE69528,GSM1702964,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1702965,Sepsis,13.9542927,GPL10558,ILMN_1729801,0.5255492668558369,GSE69528 | healthy,healthy
GSE69528,GSM1702966,Sepsis,13.81792615,GPL10558,ILMN_1729801,0.19431955875503648,GSE69528 | healthy,healthy
GSE69528,GSM1702967,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1702968,Sepsis,13.83255472,GPL10558,ILMN_1729801,0.229851857335824,GSE69528 | healthy,healthy
