"Gene","Step","Coefficient","StepIndex","Lambda","LogLambda"
"DUSP13","s70",0,70,0.000262897721078208,-8.24374549466385
"DUSP13","s71",0,71,0.000239542612114102,-8.33677923579492
"DUSP13","s72",0,72,0.000218262306660988,-8.42981297692599
"DUSP13","s73",0,73,0.00019887248489335,-8.52284671805706
"DUSP13","s74",0,74,0.000181205201450961,-8.61588045918814
"DUSP13","s75",0,75,0.00016510743077652,-8.70891420031921
"DUSP13","s76",0,76,0.000150439741681481,-8.80194794145028
"DUSP13","s77",0,77,0.000137075089659801,-8.89498168258135
"DUSP13","s78",0,78,0.000124897716489202,-8.98801542371243
"DUSP13","s79",0,79,0.000113802147588832,-9.0810491648435
"DUSP13","s80",0,80,0.000103692278448902,-9.17408290597457
"DUSP13","s81",0,81,9.44805422193964e-05,-9.26711664710565
"DUSP13","s82",0,82,8.6087151247911e-05,-9.36015038823672
"DUSP13","s83",0,83,7.84394059971776e-05,-9.45318412936779
"DUSP13","s84",0,84,7.14710653564502e-05,-9.54621787049886
"DUSP13","s85",0,85,6.51217728926934e-05,-9.63925161162994
"DUSP13","s86",0,86,5.93365340720335e-05,-9.73228535276101
"DUSP13","s87",0,87,5.40652399234147e-05,-9.82531909389208
"ECHDC3","s0",0,0,0.177039286132001,-1.73138361548877
"ECHDC3","s1",0,1,0.161311603892753,-1.82441735661984
"ECHDC3","s2",0,2,0.146981125596331,-1.91745109775091
"ECHDC3","s3",0,3,0.133923727495309,-2.01048483888199
"ECHDC3","s4",0,4,0.122026312653886,-2.10351858001306
"ECHDC3","s5",0,5,0.111185831356325,-2.19655232114413
"ECHDC3","s6",0,6,0.101308388539621,-2.2895860622752
"ECHDC3","s7",0,7,0.09230843051938,-2.38261980340628
"ECHDC3","s8",0,8,0.0841080039647334,-2.47565354453735
"ECHDC3","s9",0,9,0.076636080703879,-2.56868728566842
"ECHDC3","s10",0,10,0.0698279425120354,-2.66172102679949
"ECHDC3","s11",0,11,0.0636246205531402,-2.75475476793057
"ECHDC3","s12",0,12,0.0579723846200014,-2.84778850906164
"ECHDC3","s13",0,13,0.0528222777489477,-2.94082225019271
"ECHDC3","s14",0,14,0.048129692178029,-3.03385599132378
"ECHDC3","s15",0,15,0.043853982975923,-3.12688973245486
"ECHDC3","s16",0,16,0.0399581159949838,-3.21992347358593
"ECHDC3","s17",0,17,0.0364083470991718,-3.312957214717
"ECHDC3","s18",0,18,0.0331739298884908,-3.40599095584808
"ECHDC3","s19",0,19,0.0302268493883793,-3.49902469697915
"ECHDC3","s20",0,20,0.0275415793974034,-3.59205843811022
"ECHDC3","s21",0,21,0.0250948613915117,-3.68509217924129
"ECHDC3","s22",0,22,0.022865503069826,-3.77812592037237
"ECHDC3","s23",0,23,0.0208341947970698,-3.87115966150344
"ECHDC3","s24",0,24,0.0189833423527451,-3.96419340263451
"ECHDC3","s25",0,25,0.0172969145384111,-4.05722714376558
"ECHDC3","s26",0,26,0.0157603043231128,-4.15026088489666
"ECHDC3","s27",0,27,0.0143602023242663,-4.24329462602773
"ECHDC3","s28",0,28,0.0130844815281545,-4.3363283671588
"ECHDC3","s29",0,29,0.0119220922515355,-4.42936210828987
"ECHDC3","s30",0,30,0.0108629664345722,-4.52239584942095
"ECHDC3","s31",0,31,0.00989793043611486,-4.61542959055202
"ECHDC3","s32",0,32,0.0090186255760098,-4.70846333168309
"ECHDC3","s33",0,33,0.00821743573621073,-4.80149707281416
"ECHDC3","s34",0,34,0.00748742139360768,-4.89453081394524
"ECHDC3","s35",0,35,0.00682225951319765,-4.98756455507631
"ECHDC3","s36",0,36,0.00621618878098029,-5.08059829620738
"ECHDC3","s37",0,37,0.00566395970221219,-5.17363203733845
"ECHDC3","s38",0,38,0.00516078913279472,-5.26666577846953
"ECHDC3","s39",0,39,0.0047023188499681,-5.3596995196006
"ECHDC3","s40",0,40,0.00428457780347076,-5.45273326073167
"ECHDC3","s41",0,41,0.00390394772020166,-5.54576700186274
"ECHDC3","s42",0,42,0.00355713176446973,-5.63880074299382
"ECHDC3","s43",0,43,0.00324112598238019,-5.73183448412489
"ECHDC3","s44",0,44,0.00295319328302306,-5.82486822525596
"ECHDC3","s45",0,45,0.00269083973110104,-5.91790196638703
"ECHDC3","s46",0,46,0.00245179294565508,-6.01093570751811
"ECHDC3","s47",0,47,0.0022339824177876,-6.10396944864918
"ECHDC3","s48",0,48,0.00203552157690489,-6.19700318978025
"ECHDC3","s49",0,49,0.00185469145014521,-6.29003693091132
"ECHDC3","s50",0,50,0.00168992577345814,-6.3830706720424
"ECHDC3","s51",0,51,0.00153979742537472,-6.47610441317347
"ECHDC3","s52",0,52,0.00140300606596397,-6.56913815430454
"ECHDC3","s53",0,53,0.00127836687391048,-6.66217189543561
"ECHDC3","s54",0,54,0.00116480028415901,-6.75520563656669
"ECHDC3","s55",0,55,0.00106132263723843,-6.84823937769776
"ECHDC3","s56",0,56,0.000967037659273928,-6.94127311882883
"ECHDC3","s57",0,57,0.000881128698891504,-7.0343068599599
"ECHDC3","s58",0,58,0.000802851653774438,-7.12734060109098
"ECHDC3","s59",0,59,0.000731528525604995,-7.22037434222205
"ECHDC3","s60",0,60,0.000666541547567348,-7.31340808335312
"ECHDC3","s61",0,61,0.000607327833546948,-7.40644182448419
"ECHDC3","s62",0,62,0.000553374502680286,-7.49947556561527
"ECHDC3","s63",0,63,0.000504214237026208,-7.59250930674634
"ECHDC3","s64",0,64,0.000459421233881468,-7.68554304787741
"ECHDC3","s65",0,65,0.000418607517681417,-7.77857678900848
"ECHDC3","s66",0,66,0.000381419579541263,-7.87161053013956
"ECHDC3","s67",0,67,0.000347535315331229,-7.96464427127063
"ECHDC3","s68",0,68,0.000316661235764668,-8.0576780124017
"ECHDC3","s69",0,69,0.000288529924334272,-8.15071175353278
"ECHDC3","s70",0,70,0.000262897721078208,-8.24374549466385
"ECHDC3","s71",0,71,0.000239542612114102,-8.33677923579492
"ECHDC3","s72",0,72,0.000218262306660988,-8.42981297692599
"ECHDC3","s73",0,73,0.00019887248489335,-8.52284671805706
"ECHDC3","s74",0,74,0.000181205201450961,-8.61588045918814
"ECHDC3","s75",0,75,0.00016510743077652,-8.70891420031921
"ECHDC3","s76",0,76,0.000150439741681481,-8.80194794145028
"ECHDC3","s77",0,77,0.000137075089659801,-8.89498168258135
"ECHDC3","s78",0,78,0.000124897716489202,-8.98801542371243
"ECHDC3","s79",0,79,0.000113802147588832,-9.0810491648435
"ECHDC3","s80",0,80,0.000103692278448902,-9.17408290597457
"ECHDC3","s81",0,81,9.44805422193964e-05,-9.26711664710565
"ECHDC3","s82",0,82,8.6087151247911e-05,-9.36015038823672
"ECHDC3","s83",0,83,7.84394059971776e-05,-9.45318412936779
"ECHDC3","s84",0,84,7.14710653564502e-05,-9.54621787049886
"ECHDC3","s85",0,85,6.51217728926934e-05,-9.63925161162994
"ECHDC3","s86",0,86,5.93365340720335e-05,-9.73228535276101
"ECHDC3","s87",0,87,5.40652399234147e-05,-9.82531909389208
"EMB","s0",0,0,0.177039286132001,-1.73138361548877
"EMB","s1",0,1,0.161311603892753,-1.82441735661984
"EMB","s2",0,2,0.146981125596331,-1.91745109775091
"EMB","s3",0,3,0.133923727495309,-2.01048483888199
"EMB","s4",0,4,0.122026312653886,-2.10351858001306
"EMB","s5",0,5,0.111185831356325,-2.19655232114413
"EMB","s6",0,6,0.101308388539621,-2.2895860622752
"EMB","s7",0,7,0.09230843051938,-2.38261980340628
"EMB","s8",0,8,0.0841080039647334,-2.47565354453735
"EMB","s9",0,9,0.076636080703879,-2.56868728566842
"EMB","s10",0,10,0.0698279425120354,-2.66172102679949
"EMB","s11",0,11,0.0636246205531402,-2.75475476793057
"EMB","s12",0,12,0.0579723846200014,-2.84778850906164
"EMB","s13",0,13,0.0528222777489477,-2.94082225019271
"EMB","s14",0,14,0.048129692178029,-3.03385599132378
"EMB","s15",0,15,0.043853982975923,-3.12688973245486
"EMB","s16",0,16,0.0399581159949838,-3.21992347358593
"EMB","s17",0,17,0.0364083470991718,-3.312957214717
"EMB","s18",0,18,0.0331739298884908,-3.40599095584808
"EMB","s19",0,19,0.0302268493883793,-3.49902469697915
"EMB","s20",0,20,0.0275415793974034,-3.59205843811022
"EMB","s21",0,21,0.0250948613915117,-3.68509217924129
"EMB","s22",0,22,0.022865503069826,-3.77812592037237
"EMB","s23",0,23,0.0208341947970698,-3.87115966150344
"EMB","s24",0,24,0.0189833423527451,-3.96419340263451
"EMB","s25",0,25,0.0172969145384111,-4.05722714376558
"EMB","s26",0,26,0.0157603043231128,-4.15026088489666
"EMB","s27",0,27,0.0143602023242663,-4.24329462602773
"EMB","s28",0,28,0.0130844815281545,-4.3363283671588
"EMB","s29",0,29,0.0119220922515355,-4.42936210828987
"EMB","s30",0,30,0.0108629664345722,-4.52239584942095
"EMB","s31",0,31,0.00989793043611486,-4.61542959055202
"EMB","s32",0,32,0.0090186255760098,-4.70846333168309
"EMB","s33",0,33,0.00821743573621073,-4.80149707281416
"EMB","s34",0,34,0.00748742139360768,-4.89453081394524
"EMB","s35",0,35,0.00682225951319765,-4.98756455507631
"EMB","s36",0,36,0.00621618878098029,-5.08059829620738
"EMB","s37",0,37,0.00566395970221219,-5.17363203733845
"EMB","s38",0,38,0.00516078913279472,-5.26666577846953
"EMB","s39",0,39,0.0047023188499681,-5.3596995196006
"EMB","s40",0,40,0.00428457780347076,-5.45273326073167
"EMB","s41",0,41,0.00390394772020166,-5.54576700186274
"EMB","s42",0,42,0.00355713176446973,-5.63880074299382
"EMB","s43",0,43,0.00324112598238019,-5.73183448412489
"EMB","s44",0,44,0.00295319328302306,-5.82486822525596
"EMB","s45",0,45,0.00269083973110104,-5.91790196638703
"EMB","s46",0,46,0.00245179294565508,-6.01093570751811
"EMB","s47",0,47,0.0022339824177876,-6.10396944864918
"EMB","s48",0,48,0.00203552157690489,-6.19700318978025
"EMB","s49",0,49,0.00185469145014521,-6.29003693091132
"EMB","s50",0,50,0.00168992577345814,-6.3830706720424
"EMB","s51",0,51,0.00153979742537472,-6.47610441317347
"EMB","s52",0,52,0.00140300606596397,-6.56913815430454
"EMB","s53",0,53,0.00127836687391048,-6.66217189543561
"EMB","s54",0,54,0.00116480028415901,-6.75520563656669
"EMB","s55",0,55,0.00106132263723843,-6.84823937769776
"EMB","s56",0,56,0.000967037659273928,-6.94127311882883
"EMB","s57",0,57,0.000881128698891504,-7.0343068599599
"EMB","s58",0,58,0.000802851653774438,-7.12734060109098
"EMB","s59",0,59,0.000731528525604995,-7.22037434222205
"EMB","s60",0,60,0.000666541547567348,-7.31340808335312
"EMB","s61",0,61,0.000607327833546948,-7.40644182448419
"EMB","s62",0,62,0.000553374502680286,-7.49947556561527
"EMB","s63",0,63,0.000504214237026208,-7.59250930674634
"EMB","s64",0,64,0.000459421233881468,-7.68554304787741
"EMB","s65",0,65,0.000418607517681417,-7.77857678900848
"EMB","s66",0,66,0.000381419579541263,-7.87161053013956
"EMB","s67",0,67,0.000347535315331229,-7.96464427127063
"EMB","s68",0,68,0.000316661235764668,-8.0576780124017
"EMB","s69",0,69,0.000288529924334272,-8.15071175353278
"EMB","s70",0,70,0.000262897721078208,-8.24374549466385
"EMB","s71",0,71,0.000239542612114102,-8.33677923579492
"EMB","s72",0,72,0.000218262306660988,-8.42981297692599
"EMB","s73",0,73,0.00019887248489335,-8.52284671805706
"EMB","s74",0,74,0.000181205201450961,-8.61588045918814
"EMB","s75",0,75,0.00016510743077652,-8.70891420031921
"EMB","s76",0,76,0.000150439741681481,-8.80194794145028
"EMB","s77",0,77,0.000137075089659801,-8.89498168258135
"EMB","s78",0,78,0.000124897716489202,-8.98801542371243
"EMB","s79",0,79,0.000113802147588832,-9.0810491648435
"EMB","s80",0,80,0.000103692278448902,-9.17408290597457
"EMB","s81",0,81,9.44805422193964e-05,-9.26711664710565
"EMB","s82",0,82,8.6087151247911e-05,-9.36015038823672
"EMB","s83",0,83,7.84394059971776e-05,-9.45318412936779
"EMB","s84",0,84,7.14710653564502e-05,-9.54621787049886
"EMB","s85",0,85,6.51217728926934e-05,-9.63925161162994
"EMB","s86",0,86,5.93365340720335e-05,-9.73228535276101
"EMB","s87",0,87,5.40652399234147e-05,-9.82531909389208
"EMILIN2","s0",0,0,0.177039286132001,-1.73138361548877
"EMILIN2","s1",0,1,0.161311603892753,-1.82441735661984
"EMILIN2","s2",0,2,0.146981125596331,-1.91745109775091
"EMILIN2","s3",0,3,0.133923727495309,-2.01048483888199
"EMILIN2","s4",0,4,0.122026312653886,-2.10351858001306
"EMILIN2","s5",0,5,0.111185831356325,-2.19655232114413
"EMILIN2","s6",0,6,0.101308388539621,-2.2895860622752
"EMILIN2","s7",0,7,0.09230843051938,-2.38261980340628
"EMILIN2","s8",0,8,0.0841080039647334,-2.47565354453735
"EMILIN2","s9",0,9,0.076636080703879,-2.56868728566842
"EMILIN2","s10",0,10,0.0698279425120354,-2.66172102679949
"EMILIN2","s11",0,11,0.0636246205531402,-2.75475476793057
"EMILIN2","s12",0,12,0.0579723846200014,-2.84778850906164
"EMILIN2","s13",0,13,0.0528222777489477,-2.94082225019271
"EMILIN2","s14",0,14,0.048129692178029,-3.03385599132378
"EMILIN2","s15",0,15,0.043853982975923,-3.12688973245486
"EMILIN2","s16",0,16,0.0399581159949838,-3.21992347358593
"EMILIN2","s17",0,17,0.0364083470991718,-3.312957214717
"EMILIN2","s18",0,18,0.0331739298884908,-3.40599095584808
"EMILIN2","s19",0,19,0.0302268493883793,-3.49902469697915
"EMILIN2","s20",0,20,0.0275415793974034,-3.59205843811022
"EMILIN2","s21",0,21,0.0250948613915117,-3.68509217924129
"EMILIN2","s22",0,22,0.022865503069826,-3.77812592037237
"EMILIN2","s23",0,23,0.0208341947970698,-3.87115966150344
"EMILIN2","s24",0,24,0.0189833423527451,-3.96419340263451
"EMILIN2","s25",0,25,0.0172969145384111,-4.05722714376558
"EMILIN2","s26",0,26,0.0157603043231128,-4.15026088489666
"EMILIN2","s27",0,27,0.0143602023242663,-4.24329462602773
"EMILIN2","s28",0,28,0.0130844815281545,-4.3363283671588
"EMILIN2","s29",0,29,0.0119220922515355,-4.42936210828987
"EMILIN2","s30",0,30,0.0108629664345722,-4.52239584942095
"EMILIN2","s31",0,31,0.00989793043611486,-4.61542959055202
"EMILIN2","s32",0,32,0.0090186255760098,-4.70846333168309
"EMILIN2","s33",0,33,0.00821743573621073,-4.80149707281416
"EMILIN2","s34",0,34,0.00748742139360768,-4.89453081394524
"EMILIN2","s35",0,35,0.00682225951319765,-4.98756455507631
"EMILIN2","s36",0,36,0.00621618878098029,-5.08059829620738
"EMILIN2","s37",0,37,0.00566395970221219,-5.17363203733845
"EMILIN2","s38",0,38,0.00516078913279472,-5.26666577846953
"EMILIN2","s39",0,39,0.0047023188499681,-5.3596995196006
"EMILIN2","s40",0,40,0.00428457780347076,-5.45273326073167
"EMILIN2","s41",0,41,0.00390394772020166,-5.54576700186274
"EMILIN2","s42",0,42,0.00355713176446973,-5.63880074299382
"EMILIN2","s43",0,43,0.00324112598238019,-5.73183448412489
"EMILIN2","s44",0,44,0.00295319328302306,-5.82486822525596
"EMILIN2","s45",0,45,0.00269083973110104,-5.91790196638703
"EMILIN2","s46",0,46,0.00245179294565508,-6.01093570751811
"EMILIN2","s47",0,47,0.0022339824177876,-6.10396944864918
"EMILIN2","s48",0,48,0.00203552157690489,-6.19700318978025
"EMILIN2","s49",0,49,0.00185469145014521,-6.29003693091132
"EMILIN2","s50",0,50,0.00168992577345814,-6.3830706720424
"EMILIN2","s51",0,51,0.00153979742537472,-6.47610441317347
"EMILIN2","s52",0,52,0.00140300606596397,-6.56913815430454
"EMILIN2","s53",0,53,0.00127836687391048,-6.66217189543561
"EMILIN2","s54",0,54,0.00116480028415901,-6.75520563656669
"EMILIN2","s55",0,55,0.00106132263723843,-6.84823937769776
"EMILIN2","s56",0,56,0.000967037659273928,-6.94127311882883
"EMILIN2","s57",0,57,0.000881128698891504,-7.0343068599599
"EMILIN2","s58",0,58,0.000802851653774438,-7.12734060109098
"EMILIN2","s59",0,59,0.000731528525604995,-7.22037434222205
"EMILIN2","s60",0,60,0.000666541547567348,-7.31340808335312
"EMILIN2","s61",0,61,0.000607327833546948,-7.40644182448419
"EMILIN2","s62",0,62,0.000553374502680286,-7.49947556561527
"EMILIN2","s63",0,63,0.000504214237026208,-7.59250930674634
"EMILIN2","s64",0,64,0.000459421233881468,-7.68554304787741
"EMILIN2","s65",0,65,0.000418607517681417,-7.77857678900848
"EMILIN2","s66",0,66,0.000381419579541263,-7.87161053013956
"EMILIN2","s67",0,67,0.000347535315331229,-7.96464427127063
"EMILIN2","s68",0,68,0.000316661235764668,-8.0576780124017
"EMILIN2","s69",0,69,0.000288529924334272,-8.15071175353278
"EMILIN2","s70",0,70,0.000262897721078208,-8.24374549466385
"EMILIN2","s71",0,71,0.000239542612114102,-8.33677923579492
"EMILIN2","s72",0,72,0.000218262306660988,-8.42981297692599
"EMILIN2","s73",0,73,0.00019887248489335,-8.52284671805706
"EMILIN2","s74",0,74,0.000181205201450961,-8.61588045918814
"EMILIN2","s75",0,75,0.00016510743077652,-8.70891420031921
"EMILIN2","s76",0,76,0.000150439741681481,-8.80194794145028
"EMILIN2","s77",0,77,0.000137075089659801,-8.89498168258135
"EMILIN2","s78",0,78,0.000124897716489202,-8.98801542371243
"EMILIN2","s79",0,79,0.000113802147588832,-9.0810491648435
"EMILIN2","s80",0,80,0.000103692278448902,-9.17408290597457
"EMILIN2","s81",0,81,9.44805422193964e-05,-9.26711664710565
"EMILIN2","s82",0,82,8.6087151247911e-05,-9.36015038823672
"EMILIN2","s83",0,83,7.84394059971776e-05,-9.45318412936779
"EMILIN2","s84",0,84,7.14710653564502e-05,-9.54621787049886
"EMILIN2","s85",0,85,6.51217728926934e-05,-9.63925161162994
"EMILIN2","s86",0,86,5.93365340720335e-05,-9.73228535276101
"EMILIN2","s87",0,87,5.40652399234147e-05,-9.82531909389208
"EMR1","s0",0,0,0.177039286132001,-1.73138361548877
"EMR1","s1",0,1,0.161311603892753,-1.82441735661984
"EMR1","s2",0,2,0.146981125596331,-1.91745109775091
"EMR1","s3",0,3,0.133923727495309,-2.01048483888199
"EMR1","s4",0,4,0.122026312653886,-2.10351858001306
"EMR1","s5",0,5,0.111185831356325,-2.19655232114413
"EMR1","s6",0,6,0.101308388539621,-2.2895860622752
"EMR1","s7",0,7,0.09230843051938,-2.38261980340628
"EMR1","s8",0,8,0.0841080039647334,-2.47565354453735
"EMR1","s9",0,9,0.076636080703879,-2.56868728566842
"EMR1","s10",0,10,0.0698279425120354,-2.66172102679949
"EMR1","s11",0,11,0.0636246205531402,-2.75475476793057
"EMR1","s12",0,12,0.0579723846200014,-2.84778850906164
"EMR1","s13",0,13,0.0528222777489477,-2.94082225019271
"EMR1","s14",0,14,0.048129692178029,-3.03385599132378
"EMR1","s15",0,15,0.043853982975923,-3.12688973245486
"EMR1","s16",0,16,0.0399581159949838,-3.21992347358593
"EMR1","s17",0,17,0.0364083470991718,-3.312957214717
"EMR1","s18",0,18,0.0331739298884908,-3.40599095584808
"EMR1","s19",0,19,0.0302268493883793,-3.49902469697915
"EMR1","s20",0,20,0.0275415793974034,-3.59205843811022
"EMR1","s21",0,21,0.0250948613915117,-3.68509217924129
"EMR1","s22",0,22,0.022865503069826,-3.77812592037237
"EMR1","s23",0,23,0.0208341947970698,-3.87115966150344
"EMR1","s24",0,24,0.0189833423527451,-3.96419340263451
"EMR1","s25",0,25,0.0172969145384111,-4.05722714376558
"EMR1","s26",0,26,0.0157603043231128,-4.15026088489666
"EMR1","s27",0,27,0.0143602023242663,-4.24329462602773
"EMR1","s28",0,28,0.0130844815281545,-4.3363283671588
"EMR1","s29",0,29,0.0119220922515355,-4.42936210828987
"EMR1","s30",0,30,0.0108629664345722,-4.52239584942095
"EMR1","s31",0,31,0.00989793043611486,-4.61542959055202
"EMR1","s32",0,32,0.0090186255760098,-4.70846333168309
"EMR1","s33",0,33,0.00821743573621073,-4.80149707281416
"EMR1","s34",0,34,0.00748742139360768,-4.89453081394524
"EMR1","s35",0,35,0.00682225951319765,-4.98756455507631
"EMR1","s36",0,36,0.00621618878098029,-5.08059829620738
"EMR1","s37",0,37,0.00566395970221219,-5.17363203733845
"EMR1","s38",0,38,0.00516078913279472,-5.26666577846953
"EMR1","s39",0,39,0.0047023188499681,-5.3596995196006
"EMR1","s40",0,40,0.00428457780347076,-5.45273326073167
"EMR1","s41",0,41,0.00390394772020166,-5.54576700186274
"EMR1","s42",0,42,0.00355713176446973,-5.63880074299382
"EMR1","s43",0,43,0.00324112598238019,-5.73183448412489
"EMR1","s44",0,44,0.00295319328302306,-5.82486822525596
"EMR1","s45",0,45,0.00269083973110104,-5.91790196638703
"EMR1","s46",0,46,0.00245179294565508,-6.01093570751811
"EMR1","s47",0,47,0.0022339824177876,-6.10396944864918
"EMR1","s48",0,48,0.00203552157690489,-6.19700318978025
"EMR1","s49",0,49,0.00185469145014521,-6.29003693091132
"EMR1","s50",0,50,0.00168992577345814,-6.3830706720424
"EMR1","s51",0,51,0.00153979742537472,-6.47610441317347
"EMR1","s52",0,52,0.00140300606596397,-6.56913815430454
"EMR1","s53",0,53,0.00127836687391048,-6.66217189543561
"EMR1","s54",0,54,0.00116480028415901,-6.75520563656669
"EMR1","s55",0,55,0.00106132263723843,-6.84823937769776
"EMR1","s56",0,56,0.000967037659273928,-6.94127311882883
"EMR1","s57",0,57,0.000881128698891504,-7.0343068599599
"EMR1","s58",0,58,0.000802851653774438,-7.12734060109098
"EMR1","s59",0,59,0.000731528525604995,-7.22037434222205
"EMR1","s60",0,60,0.000666541547567348,-7.31340808335312
"EMR1","s61",0,61,0.000607327833546948,-7.40644182448419
"EMR1","s62",0,62,0.000553374502680286,-7.49947556561527
"EMR1","s63",0,63,0.000504214237026208,-7.59250930674634
"EMR1","s64",0,64,0.000459421233881468,-7.68554304787741
"EMR1","s65",0,65,0.000418607517681417,-7.77857678900848
"EMR1","s66",0,66,0.000381419579541263,-7.87161053013956
"EMR1","s67",0,67,0.000347535315331229,-7.96464427127063
"EMR1","s68",0,68,0.000316661235764668,-8.0576780124017
"EMR1","s69",0,69,0.000288529924334272,-8.15071175353278
"EMR1","s70",0,70,0.000262897721078208,-8.24374549466385
"EMR1","s71",0,71,0.000239542612114102,-8.33677923579492
"EMR1","s72",0,72,0.000218262306660988,-8.42981297692599
"EMR1","s73",0,73,0.00019887248489335,-8.52284671805706
"EMR1","s74",0,74,0.000181205201450961,-8.61588045918814
"EMR1","s75",0,75,0.00016510743077652,-8.70891420031921
"EMR1","s76",0,76,0.000150439741681481,-8.80194794145028
"EMR1","s77",0,77,0.000137075089659801,-8.89498168258135
