"gene","HC1","HC2","NSES","P50","S2","S3"
"TNFSF12",5.45376148785481,5.77329786295453,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"EIF4A1",7.6487108540703,7.78212537191891,6.50015485035393,7.16183906949757,6.57463603714936,6.98456621692932
"CD68",6.81813434612107,7.87345285200759,6.27551219359965,6.59277782143442,4.9770888836488,6.38328187344124
"AC016876.1",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"MPDU1",4.96715343895881,5.33302586221419,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"SAT2",7.55555846998996,7.34499052574209,6.14854751394828,6.80837686950916,4.22742789384803,5.9517357601784
"TP53",5.64677549933564,4.69623031625439,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"KDM6B",6.89619719930481,7.52477837858949,6.50015485035393,6.33920071562365,7.71555277211658,5.9517357601784
"NAA38",6.34820803139847,6.89995334279123,6.27551219359965,5.63945629658092,4.9770888836488,7.58030825378561
"CYB5D1",4.96715343895881,5.56989199982261,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"CHD3",6.10691118376025,5.04948116299568,5.48660048793175,6.03134333562224,6.75594514893013,5.9517357601784
"TRAPPC1",6.23259847825732,7.52477837858949,7.65437556323126,7.7878026825689,6.57463603714936,6.98456621692932
"CNTROB",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,5.3331782699928
"PER1",6.97025208565506,6.89995334279123,6.39220151235508,5.09970920054362,5.83348774422402,6.38328187344124
"VAMP2",8.6490331609299,9.1970321454623,7.74494069363361,7.31064077225432,7.52874773525453,6.98456621692932
"TMEM107",5.23087700832804,5.77329786295453,5.85521045547623,5.63945629658092,6.91699129181617,5.9517357601784
"BORCS6",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"LINC00324",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,5.83348774422402,6.38328187344124
"CTC1",4.96715343895881,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"PFAS",4.64419098111034,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"RANGRF",4.22742789384803,4.69623031625439,5.25966149830981,5.09970920054362,4.9770888836488,4.22742789384803
"RPL26",12.1981497729833,12.0451579362924,11.3314631666968,10.6489311876977,11.6596542125681,10.6771227775007
"NDEL1",5.9692199427275,5.33302586221419,5.85521045547623,4.22742789384803,5.467922580958,5.3331782699928
"MYH10",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"PIK3R5",5.45376148785481,6.89995334279123,6.00932155005559,5.09970920054362,5.467922580958,4.22742789384803
"STX8",4.64419098111034,5.56989199982261,4.99023772891781,5.63945629658092,4.9770888836488,5.9517357601784
"GAS7",7.23345844354182,7.06403127060544,6.78264155239198,6.33920071562365,5.467922580958,6.71502521591347
"SCO1",4.96715343895881,4.22742789384803,4.6586722164309,5.63945629658092,5.467922580958,4.22742789384803
"ADPRM",4.96715343895881,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"TMEM220",5.23087700832804,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"ZNF18",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"MAP2K4",5.23087700832804,4.22742789384803,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"ELAC2",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"COX10",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"HS3ST3B1",4.22742789384803,4.22742789384803,5.48660048793175,5.09970920054362,4.9770888836488,4.22742789384803
"AC005224.3",4.64419098111034,4.22742789384803,4.99023772891781,5.63945629658092,6.57463603714936,5.9517357601784
"TVP23C",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"AC005838.2",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"TRIM16",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"ZSWIM7",5.45376148785481,5.04948116299568,5.25966149830981,4.22742789384803,4.9770888836488,5.3331782699928
"TTC19",5.64677549933564,5.77329786295453,5.48660048793175,6.03134333562224,4.9770888836488,5.3331782699928
"NCOR1",6.89619719930481,5.33302586221419,7.22163129280011,6.59277782143442,5.83348774422402,5.9517357601784
"PIGL",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"CENPV",5.45376148785481,5.33302586221419,4.6586722164309,4.22742789384803,4.9770888836488,5.3331782699928
"UBB",8.81899396980113,9.31576349482072,8.60999663902388,7.97785523371345,9.59208657966983,8.50791848824777
"TRPV2",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"LRRC75A",5.9692199427275,5.77329786295453,6.944273314467,6.33920071562365,6.12489709155534,7.40769590977013
"ZNF624",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"MPRIP",5.64677549933564,5.04948116299568,4.6586722164309,5.09970920054362,6.12489709155534,4.22742789384803
"AC055811.3",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"COPS3",6.55487062077416,5.77329786295453,4.99023772891781,5.63945629658092,5.467922580958,6.38328187344124
"MED9",4.96715343895881,5.56989199982261,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"PEMT",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"SREBF1",5.23087700832804,5.33302586221419,4.99023772891781,4.22742789384803,5.467922580958,5.3331782699928
"ATPAF2",4.64419098111034,4.69623031625439,4.99023772891781,5.09970920054362,4.22742789384803,5.3331782699928
"GID4",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"DRG2",5.45376148785481,5.33302586221419,4.99023772891781,5.63945629658092,4.9770888836488,4.22742789384803
"ALKBH5",5.23087700832804,6.50231620993424,6.27551219359965,4.22742789384803,5.467922580958,5.3331782699928
"FLII",5.23087700832804,5.95153722397477,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"TOP3A",4.64419098111034,4.22742789384803,4.99023772891781,5.09970920054362,4.9770888836488,5.3331782699928
"SMCR8",5.45376148785481,5.33302586221419,5.85521045547623,6.03134333562224,5.467922580958,4.22742789384803
"TVP23B",4.96715343895881,4.22742789384803,4.6586722164309,5.63945629658092,4.9770888836488,4.22742789384803
"PRPSAP2",4.64419098111034,4.22742789384803,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"AC007952.4",6.10691118376025,5.95153722397477,6.14854751394828,5.63945629658092,7.06185174393157,7.73445762293791
"EPN2",4.64419098111034,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"MAPK7",4.64419098111034,5.04948116299568,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"ALDH3A2",4.96715343895881,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"ULK2",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"AKAP10",4.64419098111034,5.04948116299568,4.6586722164309,5.09970920054362,4.9770888836488,5.3331782699928
"SPECC1",5.23087700832804,5.56989199982261,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"USP22",6.23259847825732,5.77329786295453,5.68264611380475,5.09970920054362,4.9770888836488,5.3331782699928
"DHRS7B",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,5.3331782699928
"TMEM11",4.96715343895881,5.95153722397477,4.6586722164309,5.09970920054362,4.22742789384803,5.3331782699928
"NATD1",4.22742789384803,4.69623031625439,5.85521045547623,4.22742789384803,4.22742789384803,4.22742789384803
"MAP2K3",7.23345844354182,6.89995334279123,8.72571425693743,7.68248056724323,7.52874773525453,5.3331782699928
"WSB1",6.89619719930481,6.50231620993424,7.65437556323126,7.56885973252092,7.19348487074112,6.98456621692932
"LGALS9",6.10691118376025,5.04948116299568,5.48660048793175,5.63945629658092,5.467922580958,5.3331782699928
"LYRM9",5.64677549933564,5.56989199982261,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"IFT20",5.9692199427275,5.77329786295453,6.6944853045484,6.80837686950916,4.22742789384803,6.98456621692932
"POLDIP2",4.96715343895881,5.56989199982261,5.25966149830981,5.09970920054362,4.22742789384803,6.38328187344124
"TMEM199",4.64419098111034,5.56989199982261,5.25966149830981,4.22742789384803,4.9770888836488,5.9517357601784
"UNC119",5.9692199427275,6.61246178641685,6.27551219359965,4.22742789384803,6.12489709155534,5.3331782699928
"PIGS",4.64419098111034,5.33302586221419,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"ALDOC",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"SGK494",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,5.83348774422402,4.22742789384803
"KIAA0100",5.81698738387323,4.69623031625439,4.99023772891781,6.03134333562224,4.9770888836488,4.22742789384803
"SDF2",5.81698738387323,5.33302586221419,6.27551219359965,6.03134333562224,5.83348774422402,4.22742789384803
"SUPT6H",6.23259847825732,5.95153722397477,6.27551219359965,5.09970920054362,5.467922580958,5.9517357601784
"RAB34",4.96715343895881,6.50231620993424,4.99023772891781,4.22742789384803,4.22742789384803,5.3331782699928
"RPL23A",11.6937104602196,11.1845440351584,10.6361983672483,10.1923136757206,11.3567637459391,9.78460249484264
"NEK8",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"TRAF4",5.64677549933564,6.25305255567801,4.99023772891781,4.22742789384803,5.467922580958,4.22742789384803
"FAM222B",5.64677549933564,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"ERAL1",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"FLOT2",6.10691118376025,6.38306105974853,7.28337270995717,7.88595625494302,6.36722099727102,7.21158830531232
"DHRS13",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"PHF12",6.34820803139847,5.77329786295453,5.25966149830981,6.03134333562224,4.9770888836488,5.3331782699928
"MYO18A",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"NUFIP2",6.10691118376025,6.7147912772439,7.34257993058757,6.33920071562365,7.06185174393157,7.58030825378561
"TAOK1",5.23087700832804,5.56989199982261,4.99023772891781,5.09970920054362,5.83348774422402,4.22742789384803
"ABHD15",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"TP53I13",5.23087700832804,4.22742789384803,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"GIT1",5.23087700832804,4.69623031625439,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"SSH2",6.55487062077416,7.40744261377575,8.05920893343618,6.59277782143442,6.36722099727102,7.40769590977013
"NSRP1",6.55487062077416,6.98432362664443,6.27551219359965,5.63945629658092,6.36722099727102,4.22742789384803
"AC104984.3",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"BLMH",4.96715343895881,5.33302586221419,5.68264611380475,5.09970920054362,4.9770888836488,4.22742789384803
"CPD",6.10691118376025,7.21133958278887,9.31902729449193,7.4455196820593,6.91699129181617,6.98456621692932
"GOSR1",6.34820803139847,5.33302586221419,5.85521045547623,5.09970920054362,6.91699129181617,5.9517357601784
"CRLF3",5.45376148785481,5.56989199982261,5.25966149830981,4.22742789384803,4.22742789384803,6.38328187344124
"TEFM",4.64419098111034,4.69623031625439,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"ADAP2",5.45376148785481,5.95153722397477,4.99023772891781,4.22742789384803,5.467922580958,5.3331782699928
"RNF135",5.23087700832804,5.77329786295453,4.99023772891781,5.63945629658092,4.9770888836488,4.22742789384803
"NF1",5.23087700832804,5.04948116299568,4.6586722164309,6.33920071562365,4.9770888836488,4.22742789384803
"EVI2B",8.34939850695568,8.98814339808338,8.31711408145282,8.36584139870704,7.06185174393157,6.71502521591347
"EVI2A",5.81698738387323,6.38306105974853,5.68264611380475,5.09970920054362,4.22742789384803,4.22742789384803
"RAB11FIP4",5.64677549933564,5.33302586221419,5.85521045547623,4.22742789384803,4.9770888836488,5.3331782699928
"COPRS",4.96715343895881,4.69623031625439,4.22742789384803,4.22742789384803,5.83348774422402,4.22742789384803
"UTP6",4.64419098111034,4.22742789384803,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"SUZ12",5.9692199427275,5.95153722397477,6.00932155005559,6.03134333562224,6.12489709155534,5.9517357601784
"LRRC37B",5.81698738387323,5.33302586221419,4.99023772891781,5.09970920054362,4.22742789384803,5.9517357601784
"AC116407.2",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,6.12489709155534,4.22742789384803
"RHOT1",5.23087700832804,4.22742789384803,4.99023772891781,5.09970920054362,4.22742789384803,5.3331782699928
"C17orf75",5.23087700832804,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"ZNF207",7.45597367522672,6.98432362664443,7.50688457418673,7.31064077225432,5.83348774422402,6.71502521591347
"PSMD11",5.9692199427275,6.11015747676198,6.78264155239198,5.63945629658092,6.36722099727102,5.9517357601784
"CDK5R1",4.22742789384803,4.22742789384803,4.6586722164309,5.63945629658092,5.467922580958,4.22742789384803
"CCL2",6.73560474279721,5.77329786295453,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"CCL7",5.45376148785481,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"CCT6B",4.64419098111034,4.69623031625439,4.99023772891781,4.22742789384803,5.467922580958,4.22742789384803
"ZNF830",4.96715343895881,5.04948116299568,4.99023772891781,6.03134333562224,6.12489709155534,4.22742789384803
"LIG3",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"RFFL",5.64677549933564,4.69623031625439,4.99023772891781,5.09970920054362,5.467922580958,4.22742789384803
"RAD51D",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"AC022916.1",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"SLFN5",5.23087700832804,5.33302586221419,4.6586722164309,5.63945629658092,5.467922580958,4.22742789384803
"SLFN11",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,5.3331782699928
"SLFN12",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"SLFN12L",4.64419098111034,4.22742789384803,4.6586722164309,5.09970920054362,5.467922580958,6.38328187344124
"LINC02001",5.45376148785481,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"AP2B1",5.64677549933564,5.56989199982261,4.99023772891781,6.33920071562365,5.467922580958,5.3331782699928
"TAF15",6.55487062077416,5.77329786295453,4.6586722164309,6.03134333562224,4.9770888836488,5.3331782699928
"CCL5",7.69312450922769,7.73419796077374,6.6944853045484,8.77740450495494,7.06185174393157,7.58030825378561
"CCL3",6.10691118376025,5.04948116299568,5.25966149830981,4.22742789384803,9.38735095736272,4.22742789384803
"CCL4",6.45523665627239,5.56989199982261,4.99023772891781,7.7878026825689,9.35958865268672,6.38328187344124
"CCL3L1",5.81698738387323,7.13956474962307,6.78264155239198,4.22742789384803,8.02926488859803,4.22742789384803
"CCL4L2",5.23087700832804,4.69623031625439,4.99023772891781,4.22742789384803,6.12489709155534,4.22742789384803
"ZNHIT3",6.34820803139847,6.11015747676198,4.6586722164309,4.22742789384803,5.83348774422402,6.38328187344124
"MYO19",5.64677549933564,4.69623031625439,4.22742789384803,5.09970920054362,4.9770888836488,5.3331782699928
"PIGW",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"GGNBP2",7.85825133676214,7.27971217529975,8.31711408145282,7.4455196820593,7.62517166242492,6.71502521591347
"AATF",5.23087700832804,5.77329786295453,5.25966149830981,4.22742789384803,4.9770888836488,5.3331782699928
"SYNRG",5.81698738387323,4.69623031625439,5.25966149830981,4.22742789384803,5.83348774422402,4.22742789384803
"DDX52",5.45376148785481,5.33302586221419,5.68264611380475,4.22742789384803,4.22742789384803,6.38328187344124
"MRPL45",4.64419098111034,5.04948116299568,5.48660048793175,4.22742789384803,5.467922580958,4.22742789384803
"SOCS7",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,5.3331782699928
"EPOP",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"AC006449.6",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,6.12489709155534,4.22742789384803
"MLLT6",6.55487062077416,6.38306105974853,5.85521045547623,6.03134333562224,6.12489709155534,5.9517357601784
"CISD3",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"PSMB3",7.85825133676214,8.19002193029445,8.02347055790497,7.16183906949757,6.57463603714936,8.00070546734067
"PIP4K2B",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"CWC25",6.55487062077416,6.38306105974853,6.39220151235508,4.22742789384803,7.06185174393157,6.71502521591347
"RPL23",11.3039402553594,10.7689185821149,10.212994256968,10.2670775552016,10.9168619846351,9.4257390762279
"LASP1",6.81813434612107,5.95153722397477,7.70036866463604,6.99590584220857,6.12489709155534,6.71502521591347
"LINC00672",4.64419098111034,4.69623031625439,5.48660048793175,5.09970920054362,4.22742789384803,4.22742789384803
"PLXDC1",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"RPL19",12.5947783185086,12.6023528866292,11.7502678065025,10.2301798664773,12.1717192545262,10.9052953627532
"FBXL20",5.81698738387323,4.69623031625439,6.50015485035393,6.03134333562224,4.22742789384803,5.3331782699928
"MED1",5.45376148785481,5.56989199982261,5.25966149830981,5.09970920054362,6.12489709155534,5.3331782699928
"CDK12",6.73560474279721,5.77329786295453,6.14854751394828,5.09970920054362,6.57463603714936,6.38328187344124
"MIEN1",5.9692199427275,5.77329786295453,5.25966149830981,6.03134333562224,6.57463603714936,5.3331782699928
"IKZF3",5.9692199427275,5.56989199982261,4.6586722164309,5.63945629658092,4.9770888836488,5.3331782699928
"GSDMB",4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"ORMDL3",4.64419098111034,5.04948116299568,4.99023772891781,5.63945629658092,4.22742789384803,5.3331782699928
"PSMD3",4.96715343895881,5.04948116299568,5.48660048793175,4.22742789384803,5.467922580958,5.3331782699928
"MED24",4.96715343895881,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"THRA",5.9692199427275,5.33302586221419,6.39220151235508,5.63945629658092,4.22742789384803,5.3331782699928
"NR1D1",5.23087700832804,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"MSL1",5.45376148785481,5.77329786295453,6.27551219359965,6.33920071562365,5.83348774422402,6.71502521591347
"CASC3",5.9692199427275,5.04948116299568,6.60058963624906,5.09970920054362,4.9770888836488,5.3331782699928
"RAPGEFL1",4.22742789384803,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"WIPF2",5.81698738387323,6.25305255567801,5.68264611380475,5.63945629658092,6.57463603714936,4.22742789384803
"RARA",6.73560474279721,6.11015747676198,6.944273314467,5.09970920054362,6.36722099727102,5.3331782699928
"RARA-AS1",4.64419098111034,4.22742789384803,5.25966149830981,5.63945629658092,4.22742789384803,5.9517357601784
"CCR7",6.81813434612107,6.25305255567801,6.86571979433908,6.03134333562224,8.22659350590177,5.3331782699928
"SMARCE1",5.45376148785481,4.69623031625439,5.48660048793175,5.63945629658092,4.9770888836488,4.22742789384803
"KRT10",7.97076788034227,8.61740273240323,8.19391694112419,6.59277782143442,8.40015077737139,7.40769590977013
"EIF1",12.1250598647783,12.3945162458258,11.9250826517495,10.7171861232279,11.726388668767,11.2880417177196
"NT5C3B",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"ACLY",4.64419098111034,4.69623031625439,5.25966149830981,4.22742789384803,4.22742789384803,5.9517357601784
"CNP",4.64419098111034,5.04948116299568,4.22742789384803,5.09970920054362,4.9770888836488,5.9517357601784
"DNAJC7",7.04069054479577,6.98432362664443,6.14854751394828,7.16183906949757,6.12489709155534,5.9517357601784
"NKIRAS2",6.10691118376025,5.04948116299568,5.25966149830981,5.09970920054362,4.9770888836488,4.22742789384803
"RAB5C",7.29238652054676,7.27971217529975,7.50688457418673,6.59277782143442,6.91699129181617,6.38328187344124
"GHDC",4.22742789384803,5.04948116299568,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"STAT5B",5.45376148785481,5.77329786295453,5.25966149830981,5.63945629658092,5.467922580958,5.3331782699928
"AC099811.4",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"STAT5A",4.96715343895881,5.33302586221419,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"STAT3",7.6487108540703,6.98432362664443,7.60686778179473,7.16183906949757,7.31410544215665,6.38328187344124
"ATP6V0A1",6.55487062077416,6.7147912772439,7.5577421477225,5.63945629658092,4.9770888836488,4.22742789384803
"NAGLU",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"COASY",4.22742789384803,5.04948116299568,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"MLX",5.23087700832804,5.04948116299568,6.27551219359965,6.03134333562224,4.9770888836488,5.9517357601784
"RETREG3",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,5.3331782699928
"EZH1",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,5.467922580958,4.22742789384803
"VPS25",5.81698738387323,5.33302586221419,5.68264611380475,5.09970920054362,4.9770888836488,4.22742789384803
"COA3",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,5.9517357601784
"CNTD1",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"BECN1",6.10691118376025,5.04948116299568,5.85521045547623,6.59277782143442,6.36722099727102,5.3331782699928
"PSME3",4.96715343895881,5.33302586221419,4.99023772891781,5.63945629658092,4.9770888836488,4.22742789384803
"RPL27",10.6548997064643,10.3431459822107,10.4332656601458,9.94152019250028,10.1891852863785,9.85353200476826
"IFI35",4.64419098111034,5.04948116299568,4.6586722164309,5.09970920054362,6.12489709155534,5.3331782699928
"VAT1",4.22742789384803,5.04948116299568,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"AC060780.1",4.64419098111034,5.04948116299568,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"NBR1",5.64677549933564,4.22742789384803,4.6586722164309,5.09970920054362,5.467922580958,5.3331782699928
"TMEM106A",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"DHX8",4.96715343895881,5.95153722397477,6.00932155005559,5.63945629658092,6.36722099727102,4.22742789384803
"DUSP3",4.96715343895881,4.69623031625439,4.6586722164309,4.22742789384803,5.467922580958,5.3331782699928
"TMEM101",4.96715343895881,4.69623031625439,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"LSM12",6.10691118376025,6.38306105974853,5.68264611380475,5.63945629658092,5.83348774422402,5.3331782699928
"G6PC3",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"HDAC5",5.23087700832804,4.69623031625439,5.48660048793175,5.09970920054362,4.22742789384803,5.3331782699928
"ASB16-AS1",4.22742789384803,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"TMUB2",5.23087700832804,5.56989199982261,6.39220151235508,5.09970920054362,5.467922580958,6.38328187344124
"ATXN7L3",6.34820803139847,4.69623031625439,5.68264611380475,6.59277782143442,4.9770888836488,5.3331782699928
"UBTF",6.23259847825732,5.77329786295453,5.48660048793175,5.09970920054362,4.9770888836488,5.3331782699928
"AC003102.1",5.23087700832804,4.69623031625439,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"SLC25A39",5.81698738387323,6.25305255567801,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"GRN",7.73621161751222,7.40744261377575,7.01876962335722,6.99590584220857,5.467922580958,7.21158830531232
"GPATCH8",5.9692199427275,5.04948116299568,6.60058963624906,7.16183906949757,6.12489709155534,5.3331782699928
"CCDC43",4.64419098111034,5.33302586221419,4.99023772891781,5.09970920054362,5.83348774422402,6.38328187344124
"EFTUD2",5.23087700832804,5.04948116299568,4.6586722164309,5.09970920054362,5.467922580958,4.22742789384803
"DCAKD",4.64419098111034,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"NMT1",5.45376148785481,5.33302586221419,4.99023772891781,5.63945629658092,4.22742789384803,5.3331782699928
"PLCD3",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"AC142472.1",4.22742789384803,4.22742789384803,4.99023772891781,6.03134333562224,4.22742789384803,5.3331782699928
"HEXIM1",5.45376148785481,5.04948116299568,5.48660048793175,5.09970920054362,6.91699129181617,5.3331782699928
"AC138150.1",4.96715343895881,5.04948116299568,4.99023772891781,5.09970920054362,4.9770888836488,4.22742789384803
"AC008105.3",5.23087700832804,5.77329786295453,4.6586722164309,4.22742789384803,5.83348774422402,4.22742789384803
"FMNL1",7.60288636799342,8.04040307993881,8.51023770056865,7.31064077225432,7.19348487074112,5.9517357601784
"MAP3K14",6.10691118376025,5.04948116299568,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"ARHGAP27",5.45376148785481,4.69623031625439,5.48660048793175,5.63945629658092,4.22742789384803,4.22742789384803
"PLEKHM1",5.81698738387323,5.95153722397477,6.14854751394828,6.33920071562365,4.9770888836488,5.9517357601784
"KANSL1",7.10784940397453,6.50231620993424,5.25966149830981,6.59277782143442,6.36722099727102,5.9517357601784
"KANSL1-AS1",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,5.467922580958,4.22742789384803
"ARL17B",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"ARL17A",4.22742789384803,4.69623031625439,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"FAM215B",4.96715343895881,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"NSF",4.64419098111034,4.22742789384803,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"GOSR2",4.64419098111034,4.69623031625439,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"AC005670.2",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"CDC27",5.23087700832804,4.69623031625439,4.99023772891781,5.09970920054362,4.22742789384803,4.22742789384803
"EFCAB13",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"NPEPPS",5.45376148785481,5.77329786295453,6.27551219359965,4.22742789384803,6.12489709155534,5.9517357601784
