"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.17500692971476e-12,3.08224788600069,0.189,0.007,2.43179434173766e-08,"2","PRDX2"
1.25898022871613e-12,0.692365963317701,0.611,0.156,2.60558548135091e-08,"2","SFPQ"
1.28909188735948e-12,0.757461478780598,0.453,0.094,2.66790457007918e-08,"2","ATP5MD"
1.40173137907305e-12,6.87193873580072,0.158,0,2.90102326212959e-08,"2","TARBP1"
1.40173137907305e-12,6.97787043957192,0.158,0,2.90102326212959e-08,"2","SH3YL1"
1.40173137907305e-12,6.92054101912353,0.158,0,2.90102326212959e-08,"2","CD27"
1.40173137907305e-12,7.29054633105505,0.158,0,2.90102326212959e-08,"2","RASGRP1"
1.40173137907305e-12,7.1764733446717,0.158,0,2.90102326212959e-08,"2","HAPLN3"
1.40173137907305e-12,6.71761788248231,0.158,0,2.90102326212959e-08,"2","LINC00667"
1.40173137907305e-12,7.88032622530432,0.158,0,2.90102326212959e-08,"2","TNFRSF13C"
1.68216098741251e-12,0.726011595254116,0.358,0.059,3.48140037954894e-08,"2","BAX"
1.80004299768756e-12,1.49456132920652,0.326,0.049,3.72536898801417e-08,"2","LSM14A"
1.8945678090185e-12,2.65616605946676,0.2,0.01,3.92099753754468e-08,"2","CCSER2"
1.92975038427856e-12,2.44509531812519,0.2,0.01,3.9938113953029e-08,"2","ABHD14B"
1.92975038427856e-12,2.42257576630052,0.2,0.01,3.9938113953029e-08,"2","MRPL22"
1.96557362462916e-12,2.19816266850697,0.2,0.01,4.0679511735325e-08,"2","PDCD2"
1.96557362462916e-12,2.64760329090736,0.2,0.01,4.0679511735325e-08,"2","RNF126"
2.57193020528084e-12,0.722377322728851,0.632,0.169,5.32286675284923e-08,"2","SON"
2.71237932162836e-12,2.16578869387362,0.211,0.013,5.61354024404206e-08,"2","CEP85L"
2.76037481044794e-12,2.0233606032964,0.211,0.013,5.71287170770306e-08,"2","TNFAIP8"
2.80920288088092e-12,1.98368180879953,0.211,0.013,5.81392628227115e-08,"2","ITPKB"
3.08757641579772e-12,0.844687016608034,0.316,0.046,6.39004815013497e-08,"2","GOLGA7"
3.31332959055765e-12,1.41905124117183,0.274,0.033,6.85726692061811e-08,"2","PSMA3"
3.32381770633875e-12,1.26477625539207,0.295,0.039,6.87897312503868e-08,"2","NDUFB2"
3.35928292825205e-12,0.397763690894108,0.642,0.169,6.95237194831044e-08,"2","EPC1"
3.38516635082569e-12,4.69536330813089,0.168,0.003,7.00594027966884e-08,"2","GZMB"
3.42800647357053e-12,0.468079202883691,0.516,0.121,7.09460219770156e-08,"2","ARL6IP4"
3.45544854056185e-12,4.16128188757235,0.168,0.003,7.1513962995468e-08,"2","TAF15"
3.52729314107504e-12,3.36816673109082,0.168,0.003,7.3000858847689e-08,"2","ERLEC1"
3.61375944227632e-12,1.79953930001779,0.221,0.016,7.47903654173508e-08,"2","ZFR"
3.61375944227632e-12,1.41172533069673,0.221,0.016,7.47903654173508e-08,"2","SMIM19"
3.61375944227632e-12,1.7579353571405,0.221,0.016,7.47903654173508e-08,"2","MRPL57"
3.61375944227632e-12,1.62865546425334,0.221,0.016,7.47903654173508e-08,"2","PRELID3B"
3.67683107635817e-12,0.721785423162685,0.305,0.042,7.60956959563088e-08,"2","HSP90B1"
3.82411249075541e-12,1.93471571286769,0.232,0.02,7.91438321086739e-08,"2","PQBP1"
3.83295313706987e-12,0.52029755548748,0.789,0.248,7.9326798124798e-08,"2","TSC22D3"
3.83390623784211e-12,1.83396276734713,0.263,0.029,7.93465234983804e-08,"2","TECR"
3.85829418058246e-12,0.636552018993388,0.505,0.117,7.98512563613345e-08,"2","HNRNPA0"
3.88661969894936e-12,1.56010153774946,0.232,0.02,8.0437481289456e-08,"2","MTERF4"
3.92208807985152e-12,1.55979292024251,0.295,0.039,8.1171534900607e-08,"2","SRP9"
3.94133978733503e-12,1.77779127913292,0.274,0.033,8.15699682386857e-08,"2","SSR3"
3.95008229347957e-12,1.85071869785476,0.232,0.02,8.17509031458531e-08,"2","POLR2K"
4.1467724713608e-12,0.843291175176525,0.232,0.02,8.58216030672832e-08,"2","WDR74"
4.21449429202374e-12,1.58702005185,0.232,0.02,8.72231738677233e-08,"2","BTAF1"
4.28325026763151e-12,2.10225681073132,0.232,0.02,8.86461475389017e-08,"2","THAP12"
4.31618160177497e-12,0.925215943844828,0.263,0.029,8.93276944303348e-08,"2","THOC7"
4.32447738023263e-12,0.632425522196584,0.537,0.13,8.94993838612945e-08,"2","TRIR"
4.360106835591e-12,1.28360912172564,0.274,0.033,9.02367710693914e-08,"2","EIF2AK2"
4.45854052779465e-12,1.53501060270353,0.284,0.036,9.2273954763238e-08,"2","HERPUD2"
4.45854052779465e-12,0.976957196548266,0.284,0.036,9.2273954763238e-08,"2","TMED4"
4.51196487600218e-12,1.27625295746856,0.263,0.029,9.33796250737412e-08,"2","ADD1"
4.54042690888484e-12,1.29890799762765,0.242,0.023,9.39686753062807e-08,"2","RBM22"
4.58558432821268e-12,0.827806710149351,0.284,0.036,9.49032532566895e-08,"2","CRIP1"
4.75862600081799e-12,1.35643626743949,0.242,0.023,9.84845237129292e-08,"2","MUC20-OT1"
4.75862600081799e-12,1.34659814655293,0.242,0.023,9.84845237129292e-08,"2","EIF2S2"
4.75862600081799e-12,1.56734083136066,0.242,0.023,9.84845237129292e-08,"2","ILF3-DT"
4.96309023622983e-12,1.30811312351156,0.274,0.033,1.02716115529013e-07,"2","SSBP4"
5.07761185357393e-12,1.1217904804997,0.263,0.029,1.05086254921566e-07,"2","REST"
5.27985042442759e-12,0.63182857986268,0.579,0.15,1.09271784383953e-07,"2","ATP5F1D"
5.70925944215415e-12,0.986739580591556,0.337,0.055,1.18158833414822e-07,"2","ISCA1"
6.66554901414876e-12,3.22795143163044,0.179,0.007,1.37950202396823e-07,"2","MPHOSPH10"
6.79507416243671e-12,2.65796242181022,0.179,0.007,1.4063085486579e-07,"2","CDKN2AIP"
6.79507416243671e-12,2.572494681231,0.179,0.007,1.4063085486579e-07,"2","SFSWAP"
8.49752947995585e-12,1.25940822528697,0.316,0.049,1.75864870117166e-07,"2","CAMLG"
8.88996379464481e-12,0.938280305753907,0.326,0.052,1.83986690693969e-07,"2","MXI1"
1.04201505724518e-11,2.07096201706786,0.347,0.068,2.15655436247461e-07,"2","IGKC"
1.07064971885538e-11,0.800071276574077,0.316,0.049,2.21581665814309e-07,"2","VPS29"
1.08262309318392e-11,1.8742045127021,0.189,0.01,2.24059675365343e-07,"2","CCDC88C"
1.09842029968397e-11,0.933286332284601,0.316,0.049,2.27329065222594e-07,"2","SLTM"
1.18263776169927e-11,0.685271743286998,0.495,0.121,2.44758711161281e-07,"2","HERPUD1"
1.40002118036295e-11,2.69045586553807,0.2,0.013,2.89748383487916e-07,"2","VPS13C"
1.42447856801399e-11,2.21853236889461,0.2,0.013,2.94810084436175e-07,"2","NUDT21"
1.4360672539812e-11,0.714160090420667,0.305,0.046,2.9720847888395e-07,"2","POLR2J3.1"
1.44935425307290e-11,1.81234688575719,0.2,0.013,2.99958356215968e-07,"2","G3BP1"
1.44935425307290e-11,2.05431976154268,0.2,0.013,2.99958356215968e-07,"2","C7orf50"
1.50038860856049e-11,1.7573531327248,0.2,0.013,3.10520426427679e-07,"2","DHX15"
1.50038860856049e-11,2.18636537760516,0.2,0.013,3.10520426427679e-07,"2","PDS5A"
1.56828336657598e-11,0.813910863178711,0.432,0.094,3.24571925546564e-07,"2","UQCRFS1"
1.68385893391812e-11,0.915392426259887,0.284,0.039,3.48491444963693e-07,"2","HP1BP3"
1.75578621031167e-11,0.72093732462372,0.347,0.062,3.63377514086103e-07,"2","VPS28"
1.78717905162608e-11,0.604987794904912,0.453,0.104,3.69874576524533e-07,"2","CD83"
1.83708131330255e-11,5.16512054362947,0.158,0.003,3.80202348601097e-07,"2","GZMA"
1.84599266283361e-11,1.60277799526917,0.263,0.033,3.82046641500043e-07,"2","CHCHD10"
1.86603026400291e-11,1.82572528040448,0.221,0.02,3.86193623438043e-07,"2","PRDX1"
1.87194668002288e-11,1.96119591175161,0.211,0.016,3.87418084897536e-07,"2","UTRN"
1.87234471222435e-11,1.27371723865517,0.263,0.033,3.87500461641952e-07,"2","IL6ST"
1.8873520072474e-11,0.59827905228138,0.358,0.065,3.90606371419921e-07,"2","TRAM1"
1.9614662449194e-11,0.5930146557462,0.505,0.124,4.05945054048518e-07,"2","ZC3H15"
1.97919550678518e-11,1.05986681124402,0.274,0.036,4.0961430208426e-07,"2","LARP7"
1.99368729520314e-11,4.09270399328215,0.158,0.003,4.12613522615242e-07,"2","ZNF33A"
2.03456202589363e-11,1.23107800793512,0.274,0.036,4.21072956878947e-07,"2","DAZAP1"
2.03479991051211e-11,2.92354789178212,0.158,0.003,4.21122189479587e-07,"2","ZNF22"
2.03483750605413e-11,3.39481807365724,0.158,0.003,4.21129970252964e-07,"2","PNPT1"
2.03483750605413e-11,3.63890772693613,0.158,0.003,4.21129970252964e-07,"2","NUDCD2"
2.03483750605413e-11,3.81036687383058,0.158,0.003,4.21129970252964e-07,"2","WWP1"
2.03483750605413e-11,3.4905867789746,0.158,0.003,4.21129970252964e-07,"2","ABLIM1"
2.03836832324897e-11,0.988754672936976,0.263,0.033,4.21860708179606e-07,"2","SAMHD1"
2.08651411573771e-11,1.59634972007918,0.221,0.02,4.31824961393077e-07,"2","PHF5A"
2.10120665158194e-11,0.303985436784465,0.674,0.189,4.34865728611399e-07,"2","MORF4L1"
2.11579989837585e-11,0.556132027346635,0.4,0.081,4.37885946967866e-07,"2","YME1L1"
2.12969391531838e-11,1.30988468235167,0.253,0.029,4.40761452714291e-07,"2","DHX9"
2.18504984291429e-11,1.86243324435454,0.242,0.026,4.52217915489542e-07,"2","LRRC75A"
2.22162655621603e-11,1.59248217143498,0.232,0.023,4.59787832074469e-07,"2","SUZ12"
2.2901498503836e-11,1.07051566710524,0.337,0.059,4.73969413035391e-07,"2","DNAJC8"
2.29107383822334e-11,1.48839171646586,0.232,0.023,4.74160641558702e-07,"2","ZBTB1"
2.32659001387489e-11,1.22119334596443,0.232,0.023,4.81511069271548e-07,"2","UQCRC2"
2.35726721774355e-11,1.07685878534307,0.253,0.029,4.87860023384205e-07,"2","ZRANB2"
2.36909970818869e-11,0.849201439126254,0.758,0.261,4.90308875606732e-07,"2","CD37"
2.6918239624882e-11,1.17134355053342,0.316,0.052,5.57099887276558e-07,"2","ENSA"
2.84283792706735e-11,0.387337489767243,0.337,0.059,5.88353737385859e-07,"2","KIF5B"
2.86395703297916e-11,0.945801379434717,0.368,0.072,5.92724547545366e-07,"2","ARID1B"
3.24277756517837e-11,0.893629724506536,0.326,0.055,6.71125244889315e-07,"2","SEPT9"
3.35506090977432e-11,0.938708249198226,0.368,0.072,6.94363405886894e-07,"2","DCTN3"
3.5366552195038e-11,3.33959837234681,0.168,0.007,7.31946164228505e-07,"2","HSPD1"
3.79789754150799e-11,0.603661054172626,0.368,0.072,7.86012875190493e-07,"2","CWC15"
3.81686848232273e-11,3.08683524128784,0.168,0.007,7.89939101101513e-07,"2","SUMF2"
3.81686848232273e-11,2.22530808876569,0.168,0.007,7.89939101101513e-07,"2","PITPNC1"
3.81692979335203e-11,2.50420375121397,0.168,0.007,7.89951790032136e-07,"2","CCDC6"
3.81692979335203e-11,2.54957956433038,0.168,0.007,7.89951790032136e-07,"2","ZNF101"
3.85792279043131e-11,0.285997749619926,0.463,0.107,7.98435700707665e-07,"2","CYLD"
3.93980652199194e-11,0.820522360083142,0.842,0.322,8.15382357791452e-07,"2","UQCRB"
4.72462323553773e-11,0.38810855330193,0.305,0.049,9.77808024826889e-07,"2","HLA-F"
4.78422508971958e-11,0.377122796853181,0.305,0.049,9.90143224568363e-07,"2","RNF114"
5.03007555218831e-11,0.569290156832618,0.305,0.049,1.04102443628089e-06,"2","COPA"
5.10502256977758e-11,0.737288382206341,0.779,0.264,1.05653547104117e-06,"2","CHCHD2"
5.18393409955985e-11,0.836331790419882,0.295,0.046,1.07286700124491e-06,"2","FAM177A1"
5.26081688329142e-11,0.504207277501699,0.347,0.065,1.08877866216599e-06,"2","STRAP"
5.32010202272734e-11,0.854671565517143,0.379,0.078,1.10104831462365e-06,"2","FXR1"
5.48443416055882e-11,2.97289053753467,0.179,0.01,1.13505849386925e-06,"2","ZNF721"
5.83212560994414e-11,1.37763180908925,0.284,0.042,1.20701671623404e-06,"2","SNW1"
5.88925333517096e-11,0.411977558064216,0.295,0.046,1.21883987024698e-06,"2","TAF9"
5.8930082312685e-11,2.40890621463701,0.179,0.01,1.21961698354333e-06,"2","ST3GAL5"
5.8930082312685e-11,2.36600668532183,0.179,0.01,1.21961698354333e-06,"2","CFAP97"
5.8930082312685e-11,2.27073686715777,0.179,0.01,1.21961698354333e-06,"2","AKT2"
5.89351135742509e-11,0.366688321311381,0.442,0.101,1.2197211105327e-06,"2","SIVA1"
5.97608145390243e-11,0.528804053575565,0.421,0.094,1.23680981769965e-06,"2","CIR1"
5.98259420929491e-11,1.12734874608356,0.337,0.062,1.23815769755567e-06,"2","TMEM14B"
6.19536896350561e-11,0.468633769534348,0.674,0.205,1.28219356068712e-06,"2","CLEC2B"
6.22426668663523e-11,1.17956256015822,0.284,0.042,1.28817423346603e-06,"2","TOMM5"
6.63629431822404e-11,1.03524829112654,0.274,0.039,1.37344747209965e-06,"2","FAM96B"
6.72505926723625e-11,0.686441690787061,0.274,0.039,1.39181826594721e-06,"2","NONO"
6.81682084316508e-11,0.664633523268179,0.284,0.042,1.41080924170144e-06,"2","TOMM22"
6.89954109457905e-11,0.552198336768144,0.632,0.182,1.42792902493408e-06,"2","ELF1"
7.2573383682251e-11,0.3981404285338,0.347,0.065,1.50197874868787e-06,"2","YY1"
7.28255184920989e-11,0.861871481578326,0.274,0.039,1.50719693071248e-06,"2","PSMG2"
7.38307181147058e-11,2.20291998528006,0.189,0.013,1.52800054210195e-06,"2","MX1"
7.51017632520191e-11,1.94095732805946,0.189,0.013,1.55430609226379e-06,"2","TSR2"
7.77083757181613e-11,2.01024509866564,0.189,0.013,1.60825254386307e-06,"2","DOCK10"
7.90446513459533e-11,1.637270874627,0.189,0.013,1.63590810425585e-06,"2","NDUFB6"
7.90446513459533e-11,0.720693373166838,0.189,0.013,1.63590810425585e-06,"2","MOAP1"
7.90446513459533e-11,1.60113007110477,0.189,0.013,1.63590810425585e-06,"2","SELENOM"
8.26770733522301e-11,1.09528488384993,0.316,0.055,1.71108471009775e-06,"2","YWHAQ"
8.51912605363644e-11,2.27878547407462,0.2,0.016,1.7631183280606e-06,"2","LSM4"
8.65940467795958e-11,1.96954068100734,0.2,0.016,1.79215039215051e-06,"2","SYS1"
9.09505925439478e-11,0.764721890691714,0.263,0.036,1.88231346328954e-06,"2","DEGS1"
9.39915520851488e-11,1.90384634440883,0.211,0.02,1.94524916195424e-06,"2","TSN"
9.549748211861e-11,1.5565816370139,0.2,0.016,1.97641588992675e-06,"2","TAP1"
9.549748211861e-11,1.5999020871123,0.2,0.016,1.97641588992675e-06,"2","FYN"
9.69886125466728e-11,1.91923940983247,0.211,0.02,2.00727632526594e-06,"2","DIS3"
9.85219789901023e-11,1.64505381033139,0.211,0.02,2.03901087717916e-06,"2","TFAM"
1.00079037216619e-10,2.04839137380138,0.211,0.02,2.07123575423514e-06,"2","WDR43"
1.00079037216619e-10,1.60401917931631,0.211,0.02,2.07123575423514e-06,"2","CHD7"
1.00079037216619e-10,1.71443311589135,0.211,0.02,2.07123575423514e-06,"2","KMT2A"
1.00084088030461e-10,0.708131622953432,0.253,0.033,2.07134028587843e-06,"2","OXA1L"
1.03265662967132e-10,1.54090751577327,0.211,0.02,2.13718616076776e-06,"2","NAP1L4"
1.03265662967132e-10,1.33094600163579,0.211,0.02,2.13718616076776e-06,"2","CRTC3"
1.04895960650961e-10,1.59349354897188,0.211,0.02,2.17092680163228e-06,"2","JMY"
1.05344880934499e-10,1.5846801902351,0.232,0.026,2.1802176558204e-06,"2","VDAC1"
1.07390311765567e-10,0.671643498359121,0.242,0.029,2.22254989230018e-06,"2","FAM76B"
1.08400749047022e-10,0.403598508514071,0.421,0.098,2.24346190227716e-06,"2","CDC42SE1"
1.08446750891609e-10,1.60621502115144,0.221,0.023,2.24441395645274e-06,"2","METAP2"
1.0956111637437e-10,0.273814526804311,0.495,0.127,2.26747686448396e-06,"2","FAM133B"
1.11699552624264e-10,1.12847533832453,0.232,0.026,2.31173394111176e-06,"2","NR1D2"
1.13857760239693e-10,0.554885434886092,0.368,0.075,2.35640020592068e-06,"2","PNN"
1.16288669563859e-10,0.938149700326574,0.305,0.052,2.40671030529362e-06,"2","NDUFB10"
1.19319323240962e-10,0.586547194429674,0.558,0.156,2.46943271379494e-06,"2","SF3B1"
1.1985983896384e-10,0.737745673670074,0.316,0.055,2.48061922719564e-06,"2","U2SURP"
1.27957420259683e-10,1.13052505473225,0.632,0.235,2.64820676969439e-06,"2","HLA-DRA"
1.33042835282783e-10,0.52887172531507,0.4,0.088,2.75345451901247e-06,"2","CLK1"
1.37285851496698e-10,0.393554948209792,0.611,0.176,2.84126798257567e-06,"2","SKP1"
1.44399808330013e-10,0.392296065580743,0.6,0.169,2.98849843319796e-06,"2","CSDE1"
1.47774255049029e-10,0.836697273998083,0.295,0.049,3.0583359824947e-06,"2","TNFRSF14"
1.51865356625088e-10,0.594364587863205,0.305,0.052,3.14300542071282e-06,"2","BPTF"
1.53713216313281e-10,0.562533840300013,0.305,0.052,3.18124872481967e-06,"2","KLF9"
1.6038166004723e-10,0.3058277541382,0.684,0.205,3.31925883633748e-06,"2","FUS"
1.68999877245145e-10,0.621150569036229,0.716,0.235,3.49762145946551e-06,"2","ZFAS1"
1.87848430157711e-10,0.468927298029449,0.347,0.068,3.88771111054398e-06,"2","NOL7"
1.9049294135257e-10,0.526024017709912,0.463,0.117,3.94244191423279e-06,"2","SNU13"
1.96137425905032e-10,0.701402274281547,0.295,0.049,4.05926016653055e-06,"2","ATP5IF1"
2.04626181959594e-10,0.506447173020828,0.453,0.111,4.23494346183575e-06,"2","RBBP6"
2.12295397720091e-10,2.94193580559859,0.158,0.007,4.393665551215e-06,"2","ITGA4"
2.12295397720091e-10,2.41535976363592,0.158,0.007,4.393665551215e-06,"2","NBEAL1"
2.12295397720091e-10,2.19293220696148,0.158,0.007,4.393665551215e-06,"2","NCBP2"
2.12295397720091e-10,2.06376946242142,0.158,0.007,4.393665551215e-06,"2","EEF1E1"
2.12295397720091e-10,2.14072220933031,0.158,0.007,4.393665551215e-06,"2","GIMAP7"
2.12295397720091e-10,2.5890274484599,0.158,0.007,4.393665551215e-06,"2","TMEM134"
2.12295397720091e-10,2.805730805218,0.158,0.007,4.393665551215e-06,"2","TIMM9"
2.12295397720091e-10,3.12630302384521,0.158,0.007,4.393665551215e-06,"2","TRAF4"
2.14252291838928e-10,4.42213177742313,0.168,0.01,4.43416543189846e-06,"2","IGLC2"
2.193723242009e-10,1.04831875901259,0.316,0.059,4.54012962166182e-06,"2","FIS1"
2.33634565988237e-10,0.863552643973204,0.284,0.046,4.83530097769255e-06,"2","NDUFA5"
2.44875801713801e-10,0.569186205575902,0.368,0.078,5.06794959226883e-06,"2","FNBP1"
2.89809672492447e-10,0.548885824225019,0.274,0.042,5.99790098190369e-06,"2","DERL1"
3.00485058816258e-10,0.936134850438961,0.263,0.039,6.21883877726128e-06,"2","NCBP2-AS2"
3.0581867473562e-10,2.16279434301959,0.168,0.01,6.32922329232839e-06,"2","CXorf38"
3.11284321425754e-10,2.38598833163862,0.168,0.01,6.44234031622741e-06,"2","UHRF2"
3.11284321425754e-10,2.44075648925723,0.168,0.01,6.44234031622741e-06,"2","ZNF428"
3.16845311178822e-10,2.36443730954196,0.168,0.01,6.5574305601569e-06,"2","PMPCB"
3.16845311178822e-10,1.73175589428538,0.168,0.01,6.5574305601569e-06,"2","CPSF7"
3.16845311178822e-10,2.32545567556268,0.168,0.01,6.5574305601569e-06,"2","MRPL4"
3.23834119413981e-10,0.594292224568607,0.358,0.075,6.70207093539176e-06,"2","ARL4A"
3.34546409762979e-10,0.521033459090897,0.463,0.117,6.92377249645462e-06,"2","RNF7"
3.39345076036192e-10,1.24901813124721,0.253,0.036,7.02308569364502e-06,"2","ASXL1"
3.41440166985749e-10,1.43640983466235,0.242,0.033,7.06644569593705e-06,"2","ANKRD49"
3.42363439888363e-10,1.51670628761858,0.295,0.052,7.08555375192955e-06,"2","HLA-DMA"
3.56595172220793e-10,0.608824828599075,0.347,0.072,7.38009368428153e-06,"2","OSER1"
3.57382479202939e-10,0.305594029788396,0.495,0.13,7.39638778958403e-06,"2","ARF6"
3.61105770375997e-10,0.418027099650309,0.316,0.059,7.47344502370163e-06,"2","LSM3"
3.67482365881926e-10,1.04310656630969,0.253,0.036,7.60541504429233e-06,"2","SEPT6"
3.70548696440296e-10,1.33184515030507,0.242,0.033,7.66887582152837e-06,"2","BUD23"
3.96917546040435e-10,2.07500224080241,0.179,0.013,8.21460553285283e-06,"2","N4BP2L1"
4.03632463010207e-10,2.05581555408422,0.179,0.013,8.35357745445925e-06,"2","HAX1"
4.04947802309082e-10,0.480879465394936,0.453,0.114,8.38079971658876e-06,"2","MGAT4A"
4.05654166933216e-10,1.10652999303338,0.232,0.029,8.39541863884984e-06,"2","BAG1"
4.10468436997643e-10,1.49353904602308,0.179,0.013,8.49505477210321e-06,"2","NCK2"
4.10468436997643e-10,1.51973628685225,0.179,0.013,8.49505477210321e-06,"2","TGS1"
4.10468436997643e-10,1.79989226625941,0.179,0.013,8.49505477210321e-06,"2","ZFAND1"
4.10468436997643e-10,1.6304183393819,0.179,0.013,8.49505477210321e-06,"2","UBTF"
4.10468436997643e-10,1.60436736579228,0.179,0.013,8.49505477210321e-06,"2","SF3A1"
4.14907547974806e-10,0.322102385830848,0.537,0.15,8.58692661288659e-06,"2","GPX4"
4.2303311849801e-10,1.56623561992299,0.232,0.029,8.75509342043482e-06,"2","MYDGF"
4.34581751870503e-10,1.76493226479945,0.211,0.023,8.99410393671194e-06,"2","NDUFS3"
4.3897656140308e-10,0.637332787254882,0.905,0.404,9.08505891479814e-06,"2","PABPC1"
4.45322207513472e-10,1.1148754933209,0.295,0.052,9.21638840669882e-06,"2","DHX36"
4.47713484623078e-10,1.73588502954131,0.211,0.023,9.26587827775923e-06,"2","ATXN7L3B"
4.56885059022537e-10,1.29151517075589,0.926,0.476,9.45569318153042e-06,"2","RPS26"
4.6427450643671e-10,2.03507785285986,0.189,0.016,9.60862518521415e-06,"2","NENF"
4.6427450643671e-10,1.55732256085637,0.189,0.016,9.60862518521415e-06,"2","NBDY"
4.71773366630472e-10,1.37758576072256,0.189,0.016,9.76382159578424e-06,"2","MAN2A1"
4.73935411571766e-10,0.53570444317878,0.379,0.085,9.80856727788927e-06,"2","H2AFV"
4.75149113949891e-10,1.47061240513322,0.211,0.023,9.83368606230695e-06,"2","APOL6"
4.79390393569868e-10,1.40636351489883,0.189,0.016,9.92146358532198e-06,"2","PPM1G"
4.79390393569868e-10,1.21925329675056,0.189,0.016,9.92146358532198e-06,"2","TTC14"
4.79390393569868e-10,1.35349529240423,0.189,0.016,9.92146358532198e-06,"2","LSM2"
4.79645363491967e-10,0.676503476801528,0.232,0.029,9.92674044282974e-06,"2","BSDC1"
4.83576548672388e-10,1.36496056774431,0.221,0.026,1.00081002513237e-05,"2","GLRX5"
4.94586922358169e-10,1.47823595811019,0.2,0.02,1.02359709451247e-05,"2","BAG5"
4.97668415277497e-10,1.31265151680255,0.221,0.026,1.02997455225831e-05,"2","PSIP1"
5.10038215838741e-10,0.989224622488744,0.2,0.02,1.05557509149986e-05,"2","GOSR1"
5.12160769361813e-10,0.900976068210255,0.221,0.026,1.05996792827121e-05,"2","RPL7L1"
5.17939522289466e-10,1.49061767645908,0.2,0.02,1.07192763533028e-05,"2","CISD2"
5.17939522289466e-10,1.67169017436756,0.2,0.02,1.07192763533028e-05,"2","KLHDC2"
5.17939522289466e-10,1.09174957594861,0.2,0.02,1.07192763533028e-05,"2","CHD3"
5.19404226202185e-10,1.11309888238164,0.211,0.023,1.07495898654804e-05,"2","LUC7L2"
5.19768594225902e-10,0.630938177485646,0.295,0.052,1.07571308260993e-05,"2","ZC3HAV1"
5.27161090150804e-10,1.13588118684717,0.211,0.023,1.0910125921761e-05,"2","BLOC1S4"
5.27161090150804e-10,1.2306862732087,0.211,0.023,1.0910125921761e-05,"2","FBXL3"
5.45030154681425e-10,0.63158028449422,0.295,0.052,1.12799440812868e-05,"2","DSTN"
5.74407054032969e-10,0.693260175126394,0.337,0.068,1.18879283902663e-05,"2","EIF1AX"
6.03371692901717e-10,0.642942033434819,0.4,0.094,1.24873805562939e-05,"2","PIK3R1"
6.40489163199308e-10,0.758737810752713,0.284,0.049,1.32555637215729e-05,"2","UCP2"
7.05263042393719e-10,0.704796061169734,0.284,0.049,1.45961239253804e-05,"2","SEPT1"
7.2192084425243e-10,0.371384924906938,0.337,0.068,1.49408737926483e-05,"2","RNPS1"
7.95265137218784e-10,0.270176591052023,0.284,0.049,1.64588072798799e-05,"2","SEMA4D"
8.32006944556641e-10,0.333032166395742,0.368,0.081,1.72192157245442e-05,"2","GNB1"
8.73206360058951e-10,0.712335675740113,0.316,0.062,1.807187882778e-05,"2","SELENOW"
9.37328422682489e-10,0.289561496423045,0.421,0.104,1.93989490358368e-05,"2","TMEM50A"
9.64707899775826e-10,0.355831953876955,0.274,0.046,1.99655946937605e-05,"2","TGFBR2"
9.96020002468172e-10,0.27001034722336,0.484,0.13,2.06136299710813e-05,"2","PPP1R2"
1.07921894676871e-09,0.391042478062518,0.316,0.062,2.23355153223252e-05,"2","MPC2"
1.09129046683671e-09,0.497798001861365,0.316,0.062,2.25853475016526e-05,"2","RSRP1"
1.09129046683671e-09,0.356561789528916,0.316,0.062,2.25853475016526e-05,"2","KLF13"
1.15973510410923e-09,0.585457325797019,0.263,0.042,2.40018777146446e-05,"2","INO80D"
1.24542954255601e-09,0.591285813005986,0.253,0.039,2.57754098127391e-05,"2","GTF2A2"
1.33945981117672e-09,0.792943918399518,0.358,0.081,2.77214602521134e-05,"2","COX7A2L"
1.46231734902365e-09,2.6843481898404,0.158,0.01,3.02641198553934e-05,"2","SF3A2"
1.55571027483087e-09,0.572489982999749,0.537,0.156,3.21969798478997e-05,"2","RSL24D1"
1.59587276906663e-09,2.67839807370849,0.158,0.01,3.3028182828603e-05,"2","PRKD3"
1.61482388028826e-09,0.474221953583198,0.295,0.055,3.34203950264458e-05,"2","RAD21"
1.61588842264224e-09,0.748697699752294,0.242,0.036,3.34424267950038e-05,"2","REX1BD"
1.61590038765901e-09,0.75984440707638,0.242,0.036,3.34426744229908e-05,"2","ZNF791"
1.65142106320999e-09,1.1000991376774,0.232,0.033,3.4177810324194e-05,"2","PTBP1"
1.65565870346237e-09,0.724348118779743,0.326,0.068,3.42655125268572e-05,"2","DDIT4"
1.68161266144392e-09,1.85715419742361,0.158,0.01,3.48026556412434e-05,"2","FAM118A"
1.68163519721579e-09,1.38507684500908,0.158,0.01,3.48031220415779e-05,"2","OTULINL"
1.68163519721579e-09,1.77774229806826,0.158,0.01,3.48031220415779e-05,"2","CCM2"
1.68163519721579e-09,2.44381724768022,0.158,0.01,3.48031220415779e-05,"2","PRKDC"
1.68163519721579e-09,1.82179719375993,0.158,0.01,3.48031220415779e-05,"2","MAPKAPK5-AS1"
1.68163519721579e-09,1.8654379864216,0.158,0.01,3.48031220415779e-05,"2","ATP5MC1"
1.74799626391154e-09,0.316752388950946,0.4,0.098,3.61765306779133e-05,"2","SNRPB"
1.76503702535404e-09,0.78214649940743,0.232,0.033,3.65292062767272e-05,"2","POLR2I"
